# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:30:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpXCq6sw/standata-176cf4ed53ada.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061230-2-9826fd.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061230-2-76be33.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,tau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.254202
# Diagonal elements of inverse mass matrix:
# 0.978365, 0.211998
-173.332,0.993804,0.254202,3,15,0,173.946,0.711993,0.706449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.326,0.986657,0.254202,3,7,0,174.416,0.864588,0.668655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.503,0.998546,0.254202,3,7,0,174.937,0.757455,0.700013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.281,0.981362,0.254202,3,7,0,174.645,0.804128,0.467973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.335,0.997719,0.254202,4,15,0,175.117,0.862834,0.695599,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.615,0.999784,0.254202,3,7,0,174.751,0.773335,0.725214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.907,0.99745,0.254202,3,15,0,174.081,0.807606,0.564463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.574,0.992538,0.254202,4,15,0,175.043,0.294935,0.540964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.388,0.979201,0.254202,3,7,0,176.394,0.336707,0.844587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.328,0.959349,0.254202,2,5,0,176.296,0.551101,0.599117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.919,0.985377,0.254202,2,5,0,174.346,0.438275,0.499781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.051,0.941891,0.254202,3,9,0,179.086,0.171499,0.674181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.29,0.998422,0.254202,3,7,0,176.37,0.220117,0.54935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.892,0.998583,0.254202,4,15,0,178.094,0.415737,0.236486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.256,0.988622,0.254202,3,15,0,178.112,0.469659,0.132456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.775,0.987016,0.254202,3,15,0,177.92,0.737989,0.192134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.905,0.999786,0.254202,3,7,0,177.177,0.73189,0.182268,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.043,0.990554,0.254202,4,15,0,178.112,0.347484,0.644687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.265,0.98925,0.254202,2,5,0,174.979,0.554493,0.630629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.659,0.99133,0.254202,4,15,0,174.14,0.780204,0.727062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.682,1,0.254202,3,7,0,173.744,0.789102,0.702953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.347,0.998515,0.254202,3,15,0,173.971,0.588347,0.577267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.279,0.997723,0.254202,4,15,0,173.635,0.650161,0.771531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.543,0.979616,0.254202,3,15,0,174.539,0.733736,0.568318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.348,0.977652,0.254202,4,15,0,175.564,0.299229,0.348029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.357,0.989815,0.254202,3,11,0,177.26,0.492664,0.74155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.047,0.921587,0.254202,4,15,0,177.625,0.294714,0.163634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.609,0.978802,0.254202,3,11,0,179.774,0.36289,0.418402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.669,0.996077,0.254202,4,15,0,175.756,0.812047,0.415205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.178,0.999257,0.254202,4,15,0,175.243,0.376037,0.499703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.729,0.985355,0.254202,3,7,0,176.698,0.526314,1.0839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.125,1,0.254202,2,3,0,174.813,0.502057,0.985967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.723,0.94038,0.254202,4,15,0,176.482,0.354594,0.268463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.055,0.995795,0.254202,3,7,0,176.368,0.304858,0.392465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.582,0.997922,0.254202,3,15,0,175.192,0.673916,0.858554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.02,0.993439,0.254202,3,7,0,174.248,0.753266,0.470073,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.883,0.999128,0.254202,4,15,0,174.521,0.724802,0.88301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.936,0.979169,0.254202,3,7,0,174.692,0.685867,0.453147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.719,0.995743,0.254202,3,7,0,174.977,0.465572,0.351686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.479,0.999919,0.254202,4,15,0,174.942,0.744806,0.730818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.651,0.997814,0.254202,3,7,0,173.854,0.779221,0.725859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.599,0.972986,0.254202,4,15,0,175.726,0.373934,0.41114,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.608,1,0.254202,4,15,0,174.875,0.64786,0.506756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.552,0.999038,0.254202,4,15,0,173.965,0.68486,0.842483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.501,1,0.254202,2,3,0,173.553,0.67789,0.833911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.323,0.967235,0.254202,2,7,0,174.639,0.617292,0.583657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.618,0.963011,0.254202,2,7,0,176.567,0.784702,0.400665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.727,0.992993,0.254202,3,7,0,175.995,0.799867,0.293472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.982,1,0.254202,2,3,0,175.748,0.734974,0.335139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.146,1,0.254202,4,15,0,176.109,0.272623,0.417985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.273,0.975786,0.254202,3,15,0,178.552,0.857604,0.385802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.498,1,0.254202,4,15,0,175.358,0.318566,0.827786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.478,0.999861,0.254202,3,7,0,174.763,0.567512,0.540746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.962,0.9956,0.254202,3,15,0,174.156,0.737706,0.470535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.677,0.992642,0.254202,3,15,0,175.265,0.687082,0.354079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.24,0.99989,0.254202,4,15,0,175.294,0.342802,0.53881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.154,0.999558,0.254202,2,3,0,174.38,0.368845,0.517219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.343,0.959273,0.254202,3,11,0,178.385,0.852852,0.542635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.383,0.997573,0.254202,3,15,0,174.963,0.551134,0.576764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.703,0.995169,0.254202,3,7,0,173.816,0.624371,0.484296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.28,0.994511,0.254202,3,15,0,174.508,0.407472,0.445368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.726,0.999087,0.254202,4,15,0,175.062,0.586417,0.337576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.722,0.999985,0.254202,2,3,0,174.74,0.588921,0.337989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.361,0.999868,0.254202,4,15,0,174.855,0.717558,0.637447,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.261,0.999855,0.254202,3,7,0,173.421,0.667658,0.633041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.276,0.999334,0.254202,3,15,0,173.355,0.651352,0.611705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.074,0.973994,0.254202,3,15,0,175.67,0.295147,0.400352,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.911,0.993954,0.254202,3,7,0,176.029,0.192581,0.410232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.988,0.998256,0.254202,3,15,0,176.651,0.830628,0.613254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.714,0.998921,0.254202,4,15,0,174.305,0.721411,0.510815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.991,0.972197,0.254202,4,15,0,176.741,0.28457,0.270745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.16,0.995282,0.254202,3,15,0,176.348,0.268681,0.421589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.002,0.999114,0.254202,4,15,0,175.727,0.625251,0.965745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.338,0.999938,0.254202,3,7,0,174.236,0.676795,0.776383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.474,0.999232,0.254202,3,15,0,173.556,0.716855,0.575294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.961,0.984434,0.254202,3,7,0,175.268,0.640695,1.09244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.875,0.989462,0.254202,3,7,0,176.081,0.76458,0.508274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.746,0.998202,0.254202,3,15,0,174.611,0.635033,0.47684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.373,0.992115,0.254202,3,7,0,174.795,0.502204,0.389308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.657,0.974258,0.254202,3,7,0,177.778,0.298933,1.03083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.321,1,0.254202,2,3,0,175.616,0.350339,0.858278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.796,0.98564,0.254202,4,15,0,175.473,0.63533,0.332798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.402,0.999977,0.254202,4,15,0,174.939,0.576565,0.561186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.608,0.984631,0.254202,3,11,0,174.758,0.809821,0.42171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.894,0.999504,0.254202,2,7,0,174.802,0.739765,0.484687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.531,0.993339,0.254202,3,15,0,175.058,0.84367,0.47647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.605,0.989269,0.254202,4,15,0,176.378,0.285903,0.564326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.755,0.997653,0.254202,2,3,0,174.822,0.266755,0.583998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.55,0.999755,0.254202,4,15,0,175.113,0.287594,0.702404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.263,0.973947,0.254202,1,3,0,175.716,0.232292,0.745858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.672,0.999541,0.254202,4,15,0,175.759,0.919723,0.46132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.611,0.996236,0.254202,3,15,0,176.26,0.889296,0.391376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.598,0.998922,0.254202,3,11,0,176.154,0.590405,0.892973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.644,1,0.254202,4,15,0,173.97,0.50712,0.520976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.759,0.969952,0.254202,3,15,0,176.311,0.26722,0.576053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.031,1,0.254202,3,7,0,175.112,0.348633,0.697468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.16,0.998756,0.254202,2,3,0,174.175,0.330818,0.687961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.134,0.993538,0.254202,4,15,0,175.594,0.622453,0.412665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.472,0.99943,0.254202,3,7,0,174.597,0.563418,0.367951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.853,0.99913,0.254202,4,15,0,175.064,0.804893,0.579325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.929,0.999139,0.254202,4,15,0,174.223,0.411726,0.862641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.476,0.986799,0.254202,3,7,0,175.21,0.328549,0.850084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.346,0.936861,0.254202,4,15,0,178.011,0.802666,0.330267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.171,0.999392,0.254202,3,7,0,175.563,0.824895,0.364399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.412,0.984244,0.254202,3,7,0,178.595,0.419983,1.34323,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.966,0.820804,0.254202,1,1,0,179.022,0.432371,1.47378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.504,1,0.254202,4,15,0,178.915,0.716975,0.0950779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.138,0.984218,0.254202,3,15,0,180.336,0.684139,0.157742,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.8,0.994701,0.254202,3,15,0,179.317,0.319007,0.426005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.041,0.995008,0.254202,3,15,0,175.68,0.612885,0.425878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.536,0.991819,0.254202,2,7,0,175.065,0.728149,0.564668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.335,0.988673,0.254202,3,15,0,174.62,0.495495,0.396277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.458,0.994184,0.254202,3,11,0,176.048,0.748921,0.690782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.638,0.995939,0.254202,2,7,0,173.907,0.785319,0.671583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.538,0.993303,0.254202,3,15,0,174.699,0.569651,0.877635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.549,0.996945,0.254202,3,15,0,173.776,0.588783,0.518412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.402,0.994737,0.254202,4,15,0,174.598,0.306934,0.584609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.781,0.999304,0.254202,3,7,0,174.692,0.478038,0.504092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.306,0.998438,0.254202,2,7,0,174.122,0.525215,0.635176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.402,0.973589,0.254202,3,9,0,175.242,0.623103,0.556759,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.203,0.990764,0.254202,2,7,0,174.255,0.605895,0.650491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.505,0.991578,0.254202,3,11,0,173.772,0.621215,0.528128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.152,0.992306,0.254202,3,7,0,174.241,0.498459,0.423524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.308,0.997645,0.254202,2,7,0,175.025,0.562234,0.602053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.755,0.987114,0.254202,2,7,0,174.277,0.406541,0.600272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.588,0.980918,0.254202,3,15,0,175.866,0.400751,0.395414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.088,0.996845,0.254202,3,7,0,175.199,0.314393,0.376762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.86,0.999907,0.254202,1,3,0,175.165,0.339346,0.393434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.314,0.996242,0.254202,3,15,0,175.79,0.708057,0.693462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.439,0.973455,0.254202,3,7,0,175.559,0.636865,0.84002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.356,0.999916,0.254202,2,3,0,173.452,0.639421,0.811197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.289,0.96953,0.254202,4,15,0,174.453,0.624854,0.789984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.606,0.963752,0.254202,3,15,0,175.175,0.830787,0.867696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.225,0.998979,0.254202,3,7,0,175.219,0.810221,0.485845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.494,1,0.254202,4,15,0,174.25,0.757537,0.65643,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.876,0.979252,0.254202,3,11,0,175.756,0.371463,0.674955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.872,0.986262,0.254202,3,7,0,175.231,0.281178,0.471749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.561,1,0.254202,3,7,0,175.106,0.306058,0.511715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.877,0.998196,0.254202,4,15,0,175.196,0.872616,0.468082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.414,1,0.254202,3,7,0,174.891,0.713706,0.596858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.84,0.992814,0.254202,4,15,0,174.13,0.587207,0.944867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.749,1,0.254202,1,1,0,173.84,0.582637,0.92704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.946,0.986568,0.254202,3,15,0,174.977,0.813689,0.381223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.936,1,0.254202,2,3,0,174.967,0.814605,0.383086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.168,0.999252,0.254202,4,15,0,175.436,0.864972,0.409086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.369,0.982889,0.254202,2,7,0,177.649,0.691666,0.594122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.215,1,0.254202,3,7,0,173.388,0.560112,0.725825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.418,0.876591,0.254202,4,15,0,179.503,0.540559,0.268272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.476,0.993339,0.254202,4,15,0,177.068,0.455245,0.736994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.485,0.997281,0.254202,3,7,0,173.761,0.458675,0.636819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.264,0.999998,0.254202,3,7,0,173.54,0.561938,0.773427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.348,0.996925,0.254202,2,3,0,173.358,0.573519,0.81817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.337,0.992967,0.254202,2,7,0,173.84,0.680251,0.599733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.565,0.996531,0.254202,3,7,0,173.658,0.59128,0.514503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.747,0.9979,0.254202,3,7,0,173.932,0.568478,0.478622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.773,0.999559,0.254202,4,15,0,173.857,0.574506,0.932235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.424,0.954866,0.254202,4,15,0,176.068,0.297683,0.337683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.109,0.999027,0.254202,4,15,0,176.957,0.242887,0.739477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.921,0.996901,0.254202,4,15,0,175.971,0.808158,0.560681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.427,0.99998,0.254202,4,15,0,174.144,0.467771,0.731445,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.833,0.953749,0.254202,3,15,0,176.121,0.847194,0.431172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.633,1,0.254202,3,7,0,174.831,0.776195,0.606632,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.873,0.998354,0.254202,3,7,0,173.929,0.818269,0.629448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.41,0.996751,0.254202,4,15,0,174.195,0.665109,0.814925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.896,0.982182,0.254202,4,15,0,175.465,0.27421,0.806776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.796,0.996992,0.254202,4,15,0,176.072,0.494643,0.49151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.134,0.986534,0.254202,3,11,0,175.558,0.557007,0.414439,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.574,0.995214,0.254202,3,15,0,174.994,0.320591,0.477167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.525,0.980773,0.254202,2,7,0,177.414,0.219801,0.439314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.357,0.999657,0.254202,4,15,0,178.213,0.421792,0.127075,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.813,0.997457,0.254202,4,15,0,178.822,0.30006,0.181343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.254,0.991854,0.254202,3,15,0,177.692,0.342642,0.533847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.212,0.999465,0.254202,4,15,0,174.671,0.793369,0.469078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.45,0.984832,0.254202,4,15,0,177.094,0.14142,0.555944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.455,0.999594,0.254202,3,7,0,176.506,0.205243,0.591855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.428,1,0.254202,3,7,0,176.061,0.583264,0.846827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.204,0.998528,0.254202,3,7,0,173.581,0.632639,0.654133,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.666,0.976969,0.254202,2,7,0,174.36,0.542189,0.501392,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.667,0.982529,0.254202,3,11,0,175.579,0.57298,0.3442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.022,0.996081,0.254202,3,15,0,175.151,0.467367,0.315154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.69,0.998562,0.254202,4,15,0,175.879,0.788539,0.713168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.024,0.997878,0.254202,3,15,0,174.207,0.350244,0.705938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.162,0.970493,0.254202,4,15,0,177.301,0.909554,0.365434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.105,0.995846,0.254202,4,15,0,177.401,0.473416,0.304943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
