# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:28:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c5566696718.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061328-1-47c5a0.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061328-1-096bb3.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.335967
# Diagonal elements of inverse mass matrix:
# 0.256348, 1.2261
-1599.43,0.987646,0.335967,3,7,0,1602.16,0.638234,0.0203648,1.02057,0.506254,3.48151,1,1,0,1,-0.0109317,0.00395473,0.999975,0.494965,0.505035,-1724.93
-1600.29,0.983412,0.335967,3,7,0,1600.4,0.729596,0.00582013,1.00584,0.025814,4.60844,1,1,0,1,-0.00390063,0.00105474,0.999998,0.498551,0.501449,-1730.05
-1599.79,0.999663,0.335967,3,7,0,1600.57,0.613018,0.00472607,1.00474,0.268678,4.88197,0,1,1,0,-0.0137479,0.00532019,0.999954,0.498835,0.501165,-1730.48
-1599.5,0.991848,0.335967,2,7,0,1600.56,0.624174,0.00780682,1.00784,0.0315006,3.47092,0,1,1,1,-0.0124524,0.00467994,0.999965,0.498073,0.501927,-1729.38
-1599.41,0.999134,0.335967,1,3,0,1599.57,0.615904,0.00920603,1.00925,0.581494,7.22324,1,1,0,1,-0.0134051,0.00514884,0.999957,0.497729,0.502271,-1728.89
-1599.32,0.995847,0.335967,2,7,0,1599.78,0.561059,0.0153293,1.01545,0.835381,7.24451,1,1,1,1,-0.0208273,0.00914194,0.999851,0.496248,0.503752,-1726.77
-1599.71,0.966249,0.335967,2,7,0,1601.36,0.478199,0.0164029,1.01654,0.0802344,5.64241,0,1,1,1,-0.0354511,0.0184984,0.999282,0.496048,0.503952,-1726.46
-1599.52,0.996022,0.335967,3,15,0,1600.19,0.53975,0.00883361,1.00887,0.17657,9.14534,0,1,1,0,-0.0242196,0.0111471,0.99977,0.497846,0.502154,-1729.05
-1599.53,0.999969,0.335967,2,3,0,1599.54,0.536768,0.00904293,1.00908,0.355267,1.89695,0,1,0,1,-0.0247162,0.0114493,0.999756,0.497796,0.502204,-1728.98
-1599.76,0.994029,0.335967,3,7,0,1600.05,0.470315,0.0165665,1.0167,0.894434,2.02847,1,1,0,1,-0.0370222,0.0196101,0.99918,0.496015,0.503985,-1726.41
-1599.89,0.9966,0.335967,4,15,0,1600.19,0.719159,0.0141018,1.0142,0.569726,3.56522,0,1,0,1,-0.0044737,0.0012564,0.999998,0.49649,0.50351,-1727.07
-1600.56,0.988185,0.335967,4,15,0,1600.81,0.432885,0.0052259,1.00524,0.803301,2.58722,1,0,1,1,-0.0447782,0.0253944,0.998501,0.498754,0.501246,-1730.35
-1600.6,0.998236,0.335967,3,7,0,1600.89,0.432585,0.00501074,1.00502,0.920806,3.36864,1,1,1,1,-0.044842,0.025444,0.998494,0.498805,0.501195,-1730.43
-1601.25,0.984501,0.335967,2,3,0,1601.42,0.372782,0.00548386,1.0055,0.158695,4.46096,1,1,1,1,-0.0577022,0.0361919,0.996433,0.498713,0.501287,-1730.28
-1600.78,0.998613,0.335967,2,3,0,1601.47,0.412177,0.00527759,1.00529,0.176355,6.27752,1,1,1,0,-0.0492139,0.0289291,0.997953,0.498748,0.501252,-1730.34
-1599.8,0.999795,0.335967,3,7,0,1600.96,0.589961,0.0336945,1.03427,0.829469,4.61383,0,1,1,0,-0.0166772,0.00683832,0.999921,0.491718,0.508282,-1720.37
-1599.91,0.998574,0.335967,3,7,0,1599.97,0.575574,0.0359555,1.03661,0.193641,6.94184,0,1,1,1,-0.0186771,0.00792707,0.999891,0.491181,0.508819,-1719.62
-1599.7,0.995938,0.335967,3,7,0,1600.29,0.657651,0.00639948,1.00642,0.64433,1.34436,1,1,0,1,-0.00903382,0.00309272,0.999985,0.498415,0.501585,-1729.87
-1600.48,0.985741,0.335967,3,11,0,1601.17,0.6486,0.00217086,1.00217,0.391199,0.34049,0,1,1,1,-0.00988975,0.00347526,0.999981,0.499463,0.500537,-1731.39
-1602.02,0.976146,0.335967,3,7,0,1602.21,0.647059,0.0657023,1.06791,0.539432,0.286578,1,1,0,0,-0.0100404,0.00354367,0.999981,0.483745,0.516255,-1709.44
-1602.45,0.98012,0.335967,3,7,0,1603.8,0.373914,0.00128673,1.00129,0.671217,2.17923,1,1,1,0,-0.0574603,0.0359751,0.996488,0.499698,0.500302,-1731.73
-1602.9,0.980614,0.335967,3,15,0,1604.33,0.386975,0.000666693,1.00067,0.645041,0.166988,1,1,1,1,-0.0546558,0.0335054,0.997063,0.499843,0.500157,-1731.94
-1602.25,0.986325,0.335967,3,15,0,1605.21,0.833796,0.00412267,1.00413,0.850276,1.06048,1,1,0,1,-0.000636254,0.000105748,1,0.49897,0.50103,-1730.65
-1600.31,1,0.335967,3,7,0,1602.36,0.721908,0.00493354,1.00495,0.423398,9.09672,1,1,1,0,-0.00431755,0.00120068,0.999998,0.498772,0.501228,-1730.38
-1599.31,0.994301,0.335967,3,11,0,1600.99,0.571981,0.0154511,1.01557,0.687022,3.58527,0,1,0,1,-0.019197,0.00821666,0.999882,0.496212,0.503788,-1726.71
-1599.62,0.993995,0.335967,3,9,0,1599.69,0.688412,0.0133586,1.01345,0.202341,3.82593,1,1,1,0,-0.0064889,0.00202186,0.999994,0.496682,0.503318,-1727.36
-1599.33,0.984519,0.335967,2,7,0,1600.71,0.626717,0.0133913,1.01348,0.934432,4.68157,1,1,1,1,-0.0121682,0.00454219,0.999967,0.496693,0.503307,-1727.4
-1599.36,0.99809,0.335967,4,15,0,1599.52,0.548413,0.0162288,1.01636,0.436882,0.718749,1,1,1,1,-0.0228073,0.0102995,0.999806,0.496036,0.503964,-1726.46
-1599.61,0.978495,0.335967,2,7,0,1600.76,0.657162,0.00765128,1.00768,0.405699,8.46879,1,1,1,1,-0.00907876,0.00311254,0.999985,0.498105,0.501895,-1729.42
-1599.44,0.98427,0.335967,2,7,0,1601.08,0.525182,0.0151217,1.01524,0.534225,3.99507,0,1,0,1,-0.0266942,0.0126749,0.999694,0.496322,0.503678,-1726.87
-1599.51,0.999033,0.335967,3,11,0,1599.54,0.672026,0.0152271,1.01534,0.189052,9.06753,0,1,0,1,-0.00777576,0.00255025,0.99999,0.496223,0.503777,-1726.71
-1600.21,0.982262,0.335967,3,7,0,1600.51,0.704828,0.00458608,1.0046,0.842182,5.39897,1,1,0,0,-0.00535038,0.00157928,0.999996,0.49886,0.50114,-1730.51
-1600.81,0.993025,0.335967,3,7,0,1601.48,0.641577,0.00145532,1.00146,0.781749,9.85492,0,1,1,0,-0.0105884,0.00379514,0.999978,0.49964,0.50036,-1731.65
-1600.37,0.998698,0.335967,4,15,0,1601.12,0.572727,0.044783,1.0458,0.466788,0.922178,1,1,1,1,-0.0190884,0.00815596,0.999884,0.489021,0.510979,-1716.64
-1600.91,0.995598,0.335967,4,15,0,1601.9,0.773031,0.00525433,1.00527,0.357508,5.97068,1,1,1,1,-0.00205146,0.000465619,1,0.498689,0.501311,-1730.25
-1600.88,0.99818,0.335967,3,15,0,1601.34,0.744594,0.00318574,1.00319,0.701074,2.12003,1,1,0,0,-0.00316845,0.000809242,0.999999,0.499206,0.500794,-1731.01
-1600.29,0.99916,0.335967,3,7,0,1601.31,0.660349,0.00287354,1.00288,0.682611,6.47942,1,1,1,1,-0.00878827,0.00298494,0.999987,0.499288,0.500712,-1731.14
-1600.59,0.994614,0.335967,1,3,0,1600.79,0.679221,0.00224239,1.00224,0.780089,8.16376,1,1,1,1,-0.00719177,0.00230697,0.999992,0.499443,0.500557,-1731.36
-1600.72,0.995868,0.335967,3,7,0,1601.08,0.716711,0.002682,1.00269,0.428413,3.23812,1,1,0,0,-0.00461595,0.00130765,0.999998,0.499333,0.500667,-1731.2
-1600.73,0.996218,0.335967,4,15,0,1601.69,0.766672,0.00607175,1.00609,0.401763,1.50119,1,1,0,1,-0.00227236,0.000530205,1,0.498486,0.501514,-1729.95
-1600.7,1,0.335967,2,3,0,1600.77,0.767176,0.00658847,1.00661,0.875568,1.37499,0,1,1,0,-0.00225426,0.000524844,1,0.498357,0.501643,-1729.76
-1600.63,0.989625,0.335967,4,15,0,1602.37,0.38856,0.0119536,1.01203,0.815275,6.06461,1,1,1,0,-0.0543141,0.0332098,0.997128,0.497183,0.502817,-1728.05
-1600.47,0.9983,0.335967,3,7,0,1601.25,0.418481,0.0291111,1.02954,0.724343,5.77726,1,1,0,0,-0.047857,0.0278297,0.998135,0.493085,0.506915,-1722.2
-1600.62,0.991062,0.335967,1,1,0,1600.62,0.414133,0.0320006,1.03252,0.0705349,9.83283,1,1,1,1,-0.0487924,0.0285858,0.998011,0.492407,0.507593,-1721.24
-1600.23,0.989521,0.335967,3,7,0,1602.06,0.442586,0.00762143,1.00765,0.783161,7.51846,1,1,1,1,-0.0427283,0.0238173,0.998712,0.498179,0.501821,-1729.52
-1599.33,0.99475,0.335967,3,7,0,1601.16,0.625274,0.0168067,1.01695,0.833116,3.32285,1,1,0,1,-0.012329,0.00462,0.999966,0.49585,0.50415,-1726.19
-1600.03,0.981726,0.335967,3,7,0,1600.39,0.575886,0.0384863,1.03924,0.670793,1.25399,0,1,1,1,-0.0186324,0.00790226,0.999892,0.49056,0.50944,-1718.76
-1599.31,0.996888,0.335967,2,3,0,1600.12,0.591363,0.0180416,1.01821,0.564994,0.965485,0,0,1,1,-0.0164894,0.00673819,0.999923,0.495564,0.504436,-1725.79
-1599.56,0.980954,0.335967,2,7,0,1600.05,0.522945,0.00964696,1.00969,0.0535986,3.65181,1,1,1,1,-0.0270851,0.0129211,0.99968,0.497654,0.502346,-1728.78
-1599.59,0.999718,0.335967,4,15,0,1599.75,0.657661,0.0234439,1.02372,0.927233,1.92833,1,1,1,1,-0.00903295,0.00309234,0.999985,0.494192,0.505808,-1723.82
-1599.58,0.999797,0.335967,4,15,0,1599.77,0.562536,0.00690593,1.00693,0.0440806,4.50301,1,1,1,1,-0.0206025,0.00901285,0.999856,0.498309,0.501691,-1729.72
-1599.9,0.9825,0.335967,3,7,0,1601.63,0.539636,0.0346261,1.03523,0.853189,2.95013,1,1,1,1,-0.0242385,0.0111585,0.999769,0.491556,0.508444,-1720.14
-1600.41,0.991827,0.335967,4,15,0,1601.24,0.693044,0.00308134,1.00309,0.232841,0.925852,1,0,1,1,-0.00615272,0.00188862,0.999995,0.499234,0.500766,-1731.06
-1599.76,0.991647,0.335967,3,7,0,1601.25,0.512118,0.0284639,1.02887,0.957649,6.54857,1,1,0,1,-0.0290154,0.0141561,0.999608,0.493094,0.506906,-1722.29
-1599.52,0.999325,0.335967,3,7,0,1600.03,0.670511,0.0117967,1.01187,0.127324,3.548,0,1,1,1,-0.00790263,0.00260383,0.99999,0.497074,0.502926,-1727.93
-1599.92,0.98739,0.335967,4,15,0,1600.83,0.471269,0.00874641,1.00878,0.332225,5.80157,1,1,0,0,-0.0368307,0.0194735,0.999193,0.497896,0.502104,-1729.12
-1600.16,0.993913,0.335967,2,3,0,1600.28,0.467052,0.00608436,1.0061,0.765559,8.43814,1,1,1,1,-0.0376797,0.0200813,0.999134,0.498538,0.501462,-1730.05
-1599.33,0.994043,0.335967,2,7,0,1600.92,0.559731,0.0145248,1.01463,0.355636,4.05779,1,1,1,1,-0.0210307,0.00925916,0.999847,0.496446,0.503554,-1727.05
-1599.51,0.998023,0.335967,4,15,0,1599.53,0.668135,0.0113711,1.01144,0.22151,2.0707,0,1,1,1,-0.00810418,0.00268949,0.999989,0.49718,0.50282,-1728.09
-1599.71,0.992195,0.335967,3,15,0,1600.15,0.633895,0.00559077,1.00561,0.975846,7.78243,0,1,1,0,-0.0113878,0.00416913,0.999973,0.498618,0.501382,-1730.17
-1599.59,0.99971,0.335967,4,15,0,1599.84,0.591365,0.0285518,1.02896,0.899089,1.03129,1,1,0,1,-0.0164891,0.00673802,0.999923,0.492981,0.507019,-1722.14
-1600.59,0.951476,0.335967,4,15,0,1601.62,0.390215,0.0129887,1.01307,0.106128,2.95839,0,1,1,0,-0.0539569,0.0329021,0.997193,0.496937,0.503063,-1727.7
-1599.33,1,0.335967,4,15,0,1600.64,0.588978,0.0112295,1.01129,0.317218,7.95865,1,1,1,1,-0.0168097,0.00690915,0.999919,0.49724,0.50276,-1728.19
-1599.4,0.999076,0.335967,3,7,0,1599.43,0.622887,0.00969026,1.00974,0.981513,7.88347,1,1,1,1,-0.0125979,0.00475082,0.999964,0.497608,0.502392,-1728.71
-1600.17,0.971611,0.335967,2,5,0,1601.14,0.655947,0.0371051,1.0378,0.954925,8.06645,0,1,1,1,-0.00919115,0.00316224,0.999985,0.49081,0.50919,-1719.08
-1599.59,0.933607,0.335967,4,15,0,1601.29,0.607619,0.0281651,1.02857,0.831746,8.37579,1,1,1,1,-0.0144033,0.00565158,0.999947,0.493061,0.506939,-1722.25
-1600.44,0.972827,0.335967,3,7,0,1601.1,0.740501,0.0262254,1.02657,0.919544,2.36022,1,0,0,1,-0.00335789,0.000871367,0.999999,0.493466,0.506534,-1722.73
-1599.4,0.979566,0.335967,3,7,0,1601.43,0.550257,0.0204759,1.02069,0.504279,5.75439,0,1,0,1,-0.0225124,0.0101248,0.999814,0.494997,0.505003,-1724.98
-1599.37,0.975604,0.335967,3,11,0,1600.95,0.624823,0.0191534,1.01934,0.765826,3.88998,0,1,0,1,-0.0123794,0.00464447,0.999965,0.495271,0.504729,-1725.37
-1601.77,0.94367,0.335967,4,15,0,1603.47,0.82476,0.00648862,1.00651,0.772437,7.44941,1,1,1,1,-0.000777779,0.000136298,1,0.498379,0.501621,-1729.78
-1603.42,0.978835,0.335967,3,15,0,1605.35,0.488538,0.000141128,1.00014,0.19274,9.70709,0,1,0,1,-0.0334312,0.0170988,0.9994,0.499966,0.500034,-1732.13
-1602.24,0.984017,0.335967,2,7,0,1605.13,0.644694,0.000327917,1.00033,0.00375652,6.68429,1,1,0,1,-0.0102746,0.00365063,0.999979,0.499919,0.500081,-1732.06
-1602.05,0.985444,0.335967,3,15,0,1603.66,0.69353,0.000509282,1.00051,0.322884,1.51472,1,0,0,1,-0.00611807,0.001875,0.999995,0.499873,0.500127,-1731.99
-1601.62,0.986191,0.335967,4,15,0,1603.04,0.427968,0.00155427,1.00156,0.80111,8.6649,0,1,1,1,-0.045825,0.0262133,0.998384,0.49963,0.50037,-1731.63
-1601.09,0.997019,0.335967,1,3,0,1601.9,0.463869,0.00193265,1.00193,0.955616,8.23896,1,1,1,0,-0.0383251,0.0205473,0.999087,0.499536,0.500464,-1731.5
-1601.17,0.999376,0.335967,1,1,0,1601.18,0.462076,0.0017984,1.0018,0.524047,7.49166,1,1,0,0,-0.0386901,0.0208123,0.999059,0.499568,0.500432,-1731.54
-1601.06,0.999885,0.335967,2,3,0,1601.24,0.475854,0.00179187,1.00179,0.0599778,8.06005,0,1,1,1,-0.0359157,0.018825,0.999253,0.499568,0.500432,-1731.55
-1600.84,0.997446,0.335967,4,15,0,1601.5,0.701978,0.0423302,1.04324,0.681931,1.746,1,1,1,1,-0.00553752,0.0016503,0.999996,0.489478,0.510522,-1717.18
-1599.92,0.970559,0.335967,2,3,0,1601.28,0.698778,0.0245467,1.02485,0.511995,2.70398,0,1,1,1,-0.00575286,0.00173289,0.999996,0.493899,0.506101,-1723.38
-1599.92,0.946096,0.335967,4,15,0,1601.59,0.713959,0.0201548,1.02036,0.167377,6.47981,0,1,1,0,-0.00477955,0.00136715,0.999997,0.494986,0.505014,-1724.92
-1599.9,0.979589,0.335967,3,15,0,1600.76,0.702535,0.0074583,1.00749,0.230904,3.1011,0,1,0,0,-0.00550059,0.00163623,0.999996,0.498146,0.501854,-1729.47
-1599.79,0.991216,0.335967,4,15,0,1601.1,0.56635,0.0333075,1.03387,0.768568,6.37741,1,1,0,1,-0.0200282,0.00868523,0.999867,0.491842,0.508158,-1720.54
-1599.98,0.996356,0.335967,3,7,0,1600.5,0.451603,0.0110282,1.01109,0.490517,2.41904,1,1,1,0,-0.0408452,0.0223994,0.998884,0.497359,0.502641,-1728.34
-1601.18,0.986712,0.335967,3,7,0,1601.4,0.803482,0.0170078,1.01715,0.286038,5.76123,1,1,0,1,-0.00119836,0.000235499,1,0.495753,0.504247,-1725.95
-1600.77,0.999545,0.335967,3,7,0,1601.67,0.777487,0.0078594,1.00789,0.514445,0.285348,0,0,1,1,-0.00190596,0.000424099,1,0.498039,0.501961,-1729.29
-1600.42,0.999267,0.335967,4,15,0,1601.21,0.729304,0.00473266,1.00474,0.706205,9.37192,1,1,1,1,-0.00391596,0.00106004,0.999998,0.498821,0.501179,-1730.45
-1602.3,0.991466,0.335967,3,7,0,1602.48,0.425303,0.000775709,1.00078,0.680885,9.41001,1,1,0,1,-0.0463945,0.0266628,0.998317,0.499815,0.500185,-1731.9
-1601.9,0.995375,0.335967,4,15,0,1603.15,0.649252,0.000471588,1.00047,0.909407,5.35041,1,1,1,0,-0.00982639,0.00344659,0.999982,0.499883,0.500117,-1732
-1602.14,0.992552,0.335967,4,15,0,1603.54,0.699628,0.000484474,1.00048,0.138847,8.57477,1,1,0,1,-0.00569515,0.00171066,0.999996,0.49988,0.50012,-1732
-1602.8,0.999666,0.335967,3,7,0,1602.97,0.700597,0.000248868,1.00025,0.888874,0.553521,0,1,1,1,-0.00562979,0.00168557,0.999996,0.499938,0.500062,-1732.08
-1599.44,0.97635,0.335967,3,11,0,1602.97,0.611624,0.00853613,1.00857,0.0116456,5.35811,0,1,1,1,-0.0139153,0.00540438,0.999952,0.497896,0.502104,-1729.13
-1600.19,0.990946,0.335967,4,15,0,1600.31,0.745055,0.0121845,1.01226,0.0807164,9.23525,0,1,1,0,-0.00314758,0.000802461,0.999999,0.496964,0.503036,-1727.74
-1599.37,0.99988,0.335967,3,7,0,1600.44,0.560273,0.0197253,1.01992,0.502118,7.83913,1,1,1,1,-0.0209475,0.00921121,0.999848,0.495173,0.504827,-1725.23
-1600.58,0.959117,0.335967,3,7,0,1600.8,0.459673,0.00366069,1.00367,0.995192,6.97854,1,1,1,0,-0.0391814,0.0211708,0.999021,0.499122,0.500878,-1730.89
-1600.53,0.993837,0.335967,3,7,0,1601.19,0.677384,0.0409517,1.0418,0.897928,0.402153,1,0,0,1,-0.00733802,0.00236736,0.999992,0.489839,0.510161,-1717.71
-1599.95,0.969325,0.335967,2,3,0,1601.32,0.713842,0.0210635,1.02129,0.47775,9.59617,1,1,1,1,-0.00478659,0.00136972,0.999997,0.49476,0.50524,-1724.6
-1601.77,0.809379,0.335967,2,3,0,1603.86,0.694482,0.0570989,1.05876,0.0813553,8.11873,1,1,1,1,-0.00605077,0.00184862,0.999995,0.485816,0.514184,-1712.16
-1600.78,0.940963,0.335967,2,3,0,1602.78,0.730336,0.0357505,1.0364,0.773022,0.274664,1,1,1,0,-0.00386201,0.00104144,0.999999,0.491098,0.508902,-1719.4
-1600.4,0.964724,0.335967,3,11,0,1602.12,0.483263,0.00365646,1.00366,0.925796,8.80782,1,1,1,1,-0.034456,0.0178047,0.999342,0.499118,0.500882,-1730.89
-1600.11,0.997478,0.335967,4,15,0,1601.11,0.721372,0.00689076,1.00691,0.620656,8.05425,1,1,1,1,-0.00434771,0.00121139,0.999998,0.498285,0.501715,-1729.67
-1600.58,0.997811,0.335967,4,15,0,1601.03,0.480465,0.00300252,1.00301,0.577311,6.63214,1,1,1,0,-0.0350044,0.018186,0.99931,0.499276,0.500724,-1731.12
-1600.24,0.999884,0.335967,3,7,0,1600.96,0.604046,0.00261185,1.00262,0.916113,9.05745,1,1,0,0,-0.0148474,0.00587888,0.999943,0.499357,0.500643,-1731.24
-1600.28,0.997094,0.335967,4,15,0,1600.81,0.559927,0.00267886,1.00268,0.0284719,3.13543,1,1,1,0,-0.0210005,0.00924173,0.999847,0.499344,0.500656,-1731.22
-1600.62,0.995274,0.335967,3,15,0,1600.85,0.67143,0.00205985,1.00206,0.0897381,1.02829,1,0,1,0,-0.00782554,0.00257124,0.99999,0.499489,0.500511,-1731.43
-1601.24,0.998939,0.335967,3,7,0,1601.76,0.54268,0.000975072,1.00098,0.776813,6.68824,1,1,1,1,-0.0237369,0.0108554,0.999783,0.499762,0.500238,-1731.83
-1601.12,1,0.335967,2,3,0,1601.27,0.555845,0.00105825,1.00106,0.201314,8.6301,1,1,0,1,-0.0216317,0.00960783,0.999834,0.499741,0.500259,-1731.8
-1601.84,0.998766,0.335967,2,7,0,1602.02,0.544128,0.000519615,1.00052,0.330217,6.17186,1,1,1,0,-0.0235003,0.0107132,0.999789,0.499873,0.500127,-1731.99
-1602.05,0.998311,0.335967,3,7,0,1602.44,0.615902,0.000377362,1.00038,0.249976,0.498342,0,1,1,1,-0.0134054,0.005149,0.999957,0.499907,0.500093,-1732.04
-1602.4,0.986051,0.335967,3,7,0,1603.33,0.439391,0.000602187,1.0006,0.891393,3.40939,1,1,0,1,-0.0434009,0.0243309,0.998645,0.499856,0.500144,-1731.96
-1603.6,0.98285,0.335967,3,7,0,1603.89,0.341758,0.000639794,1.00064,0.780376,8.14859,0,1,1,1,-0.0641827,0.0422478,0.994656,0.499851,0.500149,-1731.95
-1603.49,1,0.335967,1,1,0,1603.63,0.345406,0.000675788,1.00068,0.172996,5.96243,1,1,1,1,-0.0634394,0.041527,0.994897,0.499843,0.500157,-1731.94
-1603.31,0.999793,0.335967,4,15,0,1605.97,0.815602,0.000741744,1.00074,0.610993,6.05443,1,1,0,1,-0.00094298,0.000173883,1,0.499815,0.500185,-1731.9
-1602.86,0.96959,0.335967,3,7,0,1604.81,0.340783,0.0579373,1.05965,0.220604,9.31283,1,1,0,1,-0.0643804,0.0424407,0.99459,0.48653,0.51347,-1712.91
-1600.5,1,0.335967,4,15,0,1603.73,0.619397,0.00196399,1.00197,0.603892,2.54414,0,1,1,1,-0.0129974,0.00494685,0.99996,0.499515,0.500485,-1731.47
-1600.52,0.986747,0.335967,3,15,0,1602.22,0.763423,0.00855202,1.00859,0.999625,9.81545,1,1,1,1,-0.00239142,0.000565756,1,0.497867,0.502133,-1729.05
-1599.76,0.99992,0.335967,3,7,0,1600.72,0.654351,0.00568513,1.0057,0.112604,2.94911,1,1,1,1,-0.0093401,0.00322839,0.999984,0.498592,0.501408,-1730.13
-1599.73,0.996001,0.335967,4,15,0,1600.42,0.64808,0.0284444,1.02885,0.809966,6.15867,1,1,1,1,-0.00994044,0.00349824,0.999981,0.49296,0.50704,-1722.09
-1599.69,1,0.335967,1,1,0,1599.74,0.647869,0.0276079,1.02799,0.0744356,6.05653,0,1,1,1,-0.00996106,0.0035076,0.999981,0.493167,0.506833,-1722.38
-1599.71,1,0.335967,3,7,0,1599.95,0.671738,0.024513,1.02482,0.747681,1.69209,1,1,1,1,-0.00779974,0.00256036,0.99999,0.49392,0.50608,-1723.43
-1599.87,0.992095,0.335967,2,3,0,1599.92,0.668979,0.029127,1.02956,0.158786,5.51051,0,1,1,1,-0.00803223,0.00265884,0.999989,0.492777,0.507223,-1721.82
-1601.38,0.987202,0.335967,3,15,0,1601.45,0.348221,0.00793592,1.00797,0.274534,9.03241,1,1,1,1,-0.0628617,0.0409719,0.995077,0.498151,0.501849,-1729.45
-1601.67,0.978982,0.335967,4,15,0,1604.35,0.755036,0.00145523,1.00146,0.0311556,5.04509,0,1,1,1,-0.00271881,0.000666012,0.999999,0.499637,0.500363,-1731.64
-1601.26,0.995657,0.335967,4,15,0,1603.34,0.402722,0.00326364,1.00327,0.749267,5.01391,1,1,1,1,-0.051255,0.0306135,0.99765,0.499228,0.500772,-1731.04
-1601.58,0.98219,0.335967,3,7,0,1604.14,0.805104,0.026948,1.02731,0.984622,8.7961,1,1,1,1,-0.00116162,0.000226395,1,0.493271,0.506729,-1722.38
-1600.67,0.995608,0.335967,3,7,0,1602.31,0.400587,0.00775938,1.00779,0.255692,5.40742,1,1,1,1,-0.0517164,0.0309995,0.997577,0.498165,0.501835,-1729.49
-1600.86,0.998247,0.335967,3,15,0,1601.12,0.371601,0.0116711,1.01174,0.546097,9.78175,0,1,0,0,-0.057954,0.0364183,0.996376,0.497262,0.502738,-1728.16
-1601.31,0.991862,0.335967,3,15,0,1602.48,0.713748,0.00131713,1.00132,0.542166,3.23033,1,1,1,1,-0.00479226,0.0013718,0.999997,0.499672,0.500328,-1731.69
-1600.33,0.98803,0.335967,3,11,0,1602.3,0.592972,0.00237336,1.00238,0.98586,6.47299,1,1,1,1,-0.0162754,0.00662455,0.999926,0.499416,0.500584,-1731.33
-1599.66,0.992192,0.335967,2,7,0,1600.71,0.609236,0.00566023,1.00568,0.613147,9.54011,1,1,1,1,-0.0142051,0.00555083,0.999949,0.498605,0.501395,-1730.15
-1600.75,0.971705,0.335967,2,7,0,1601.87,0.510695,0.00196341,1.00197,0.779363,4.30217,1,1,1,1,-0.0292739,0.0143238,0.999598,0.499524,0.500476,-1731.48
-1600.12,0.997827,0.335967,3,15,0,1601.09,0.702361,0.00508209,1.0051,0.760185,4.7272,1,1,0,0,-0.00551211,0.00164062,0.999996,0.498736,0.501264,-1730.33
-1601.64,0.9766,0.335967,3,7,0,1601.93,0.825866,0.00978846,1.00984,0.462425,7.36178,0,1,0,0,-0.000759357,0.00013223,1,0.497555,0.502445,-1728.56
-1600.69,0.99247,0.335967,4,15,0,1602.81,0.577846,0.00161036,1.00161,0.00951789,4.29576,1,1,1,0,-0.0183525,0.00774756,0.999896,0.499605,0.500395,-1731.6
-1601.23,0.997283,0.335967,4,15,0,1601.51,0.510535,0.00115991,1.00116,0.0209943,1.64661,0,1,0,0,-0.029303,0.0143428,0.999596,0.499719,0.500281,-1731.76
-1600.07,0.993666,0.335967,3,15,0,1601.68,0.484056,0.00571052,1.00573,0.556003,5.35126,1,1,0,1,-0.0343011,0.0176975,0.999351,0.498622,0.501378,-1730.17
-1599.45,0.997864,0.335967,3,7,0,1600.38,0.622719,0.00852872,1.00857,0.525168,3.30667,0,1,1,1,-0.0126169,0.00476011,0.999964,0.497895,0.502105,-1729.12
-1599.37,0.994131,0.335967,2,7,0,1599.98,0.638192,0.0124709,1.01255,0.375972,0.819521,0,0,1,1,-0.0109361,0.00395678,0.999975,0.496916,0.503084,-1727.71
