# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:23:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55a673083.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061323-2-933b51.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061323-2-8fa863.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.224949
# Diagonal elements of inverse mass matrix:
# 0.909451, 1.61659
-176.678,0.994839,0.224949,4,15,0,177.331,0.605615,0.115477,1.12241,0.213576,6.54607,1,1,1,1,-0.00037649,0.000148482,0.62397,0.482005,0.517995,-171.165
-177.249,0.977822,0.224949,3,7,0,178.084,0.765237,0.137265,1.14713,0.227166,6.58317,0,1,1,1,-7.15178e-06,1.67897e-06,0.767729,0.473679,0.526321,-170.685
-177.02,0.943159,0.224949,2,7,0,179.643,0.681344,0.0411888,1.04205,0.248174,1.235,1,1,1,1,-7.47872e-05,2.38314e-05,0.689409,0.492902,0.507098,-172.012
-176.792,0.999592,0.224949,4,15,0,177.249,0.518037,0.102406,1.10783,0.213931,3.72835,1,1,1,0,-0.00168363,0.000811446,0.55812,0.485758,0.514242,-171.416
-178.678,0.967395,0.224949,4,15,0,179.142,0.624901,0.0056172,1.00563,0.847572,3.25899,1,1,0,1,-0.000257949,9.67562e-05,0.640021,0.499102,0.500898,-172.516
-177.684,0.99866,0.224949,3,15,0,179.404,0.541782,0.0191953,1.01938,0.420074,7.9834,1,1,0,1,-0.00115723,0.000530265,0.574674,0.497248,0.502752,-172.351
-177.745,0.971244,0.224949,3,15,0,181.299,0.675253,0.0157643,1.01589,0.882414,9.06584,1,1,1,0,-8.64022e-05,2.80589e-05,0.683927,0.497305,0.502695,-172.367
-178.522,0.991886,0.224949,3,15,0,179.013,0.824232,0.0122818,1.01236,0.961725,2.52979,0,1,1,1,-7.5494e-07,1.32694e-07,0.825049,0.497467,0.502533,-172.393
-178.144,0.999978,0.224949,2,3,0,178.558,0.803536,0.0163452,1.01648,0.642346,4.908,0,1,1,1,-1.79703e-06,3.53053e-07,0.80479,0.496711,0.503289,-172.332
-177.364,0.983797,0.224949,3,7,0,181.495,0.713057,0.185903,1.20431,0.268768,5.7353,1,1,1,1,-3.35471e-05,9.62611e-06,0.718446,0.466661,0.533339,-170.229
-176.822,0.87365,0.224949,2,3,0,179.698,0.712201,0.0949122,1.09956,0.765478,5.16617,0,1,0,1,-3.43221e-05,9.87787e-06,0.717652,0.482979,0.517021,-171.28
-177.051,0.989837,0.224949,2,7,0,177.608,0.749211,0.118974,1.12634,0.910569,2.79107,1,1,1,1,-1.19092e-05,2.9867e-06,0.752422,0.477636,0.522364,-170.932
-177.776,0.992044,0.224949,4,15,0,177.99,0.790521,0.0236268,1.02391,0.670637,9.5304,1,1,1,1,-2.9581e-06,6.1966e-07,0.792128,0.495321,0.504679,-172.222
-177.823,0.99893,0.224949,4,15,0,178.143,0.360902,0.0720408,1.0747,0.297909,9.17684,0,1,1,1,-0.0131374,0.00839611,0.483359,0.491532,0.508468,-171.891
-177.677,0.999727,0.224949,2,3,0,177.887,0.380031,0.0674019,1.06973,0.926635,6.31766,1,1,0,0,-0.0105706,0.00655342,0.488536,0.491947,0.508053,-171.915
-176.947,0.995413,0.224949,3,15,0,178.456,0.721038,0.0567482,1.05839,0.00065823,6.21579,0,1,0,0,-2.70188e-05,7.53723e-06,0.725874,0.489704,0.510296,-171.775
-177.607,0.995659,0.224949,3,15,0,177.729,0.80473,0.146036,1.15724,0.292507,5.59137,0,1,1,1,-1.7138e-06,3.34653e-07,0.805955,0.470609,0.529391,-170.516
-178.274,0.999361,0.224949,4,15,0,178.712,0.899333,0.0629799,1.06501,0.0204782,7.58563,0,1,1,1,-9.49456e-09,9.55792e-10,0.899426,0.485842,0.514158,-171.55
-179.361,0.992483,0.224949,3,7,0,179.396,0.923784,0.159941,1.17344,0.588818,9.84718,0,1,1,1,-1.05232e-09,8.02041e-11,0.923815,0.463128,0.536872,-170.14
-179.003,1,0.224949,3,7,0,179.651,0.937754,0.0875843,1.09153,0.168315,8.30518,1,1,1,0,-2.11397e-10,1.31587e-11,0.937768,0.479478,0.520522,-171.134
-178.724,0.999079,0.224949,3,7,0,179.063,0.921862,0.0972099,1.10209,0.103085,5.5619,0,1,0,1,-1.28165e-09,1.00145e-10,0.921897,0.477611,0.522389,-171.007
-178.842,0.999317,0.224949,2,3,0,178.857,0.926941,0.100381,1.10559,0.883106,0.901323,1,1,1,0,-7.52653e-10,5.49878e-11,0.926968,0.476754,0.523246,-170.955
-176.876,0.993698,0.224949,3,15,0,181.847,0.507281,0.133805,1.14317,0.685769,5.60842,1,1,0,0,-0.00198212,0.000976628,0.55099,0.481643,0.518357,-171.114
-176.659,0.999095,0.224949,2,5,0,176.965,0.596772,0.0994954,1.10461,0.123291,0.802509,1,0,1,0,-0.000444829,0.000179368,0.616774,0.484674,0.515326,-171.355
-177.03,0.98339,0.224949,2,7,0,177.823,0.530475,0.0476467,1.0488,0.797129,0.99682,1,0,0,0,-0.00138701,0.000651237,0.566656,0.493267,0.506733,-172.012
-177.268,0.998586,0.224949,3,7,0,177.347,0.544861,0.0317929,1.0323,0.917246,3.99815,1,1,1,0,-0.00110061,0.000500928,0.576898,0.495424,0.504576,-172.195
-177.344,0.99206,0.224949,4,15,0,178.305,0.460588,0.189381,1.2085,0.194572,4.15327,0,1,0,1,-0.00385613,0.00208004,0.523036,0.475439,0.524561,-170.706
-178.302,0.925584,0.224949,4,15,0,179.549,0.686904,0.00862373,1.00866,0.649065,2.32373,1,1,1,0,-6.53877e-05,2.04726e-05,0.694441,0.498503,0.501497,-172.468
-179.818,0.988107,0.224949,3,13,0,179.85,0.8278,0.00313598,1.00314,0.296535,2.21177,0,1,1,0,-6.43278e-07,1.10772e-07,0.828554,0.49935,0.50065,-172.542
-177.278,0.999719,0.224949,4,15,0,180.181,0.799499,0.0647842,1.06693,0.956616,0.937555,1,0,1,1,-2.10491e-06,4.22037e-07,0.800856,0.487032,0.512968,-171.604
-177.019,0.998516,0.224949,4,15,0,177.692,0.462328,0.0950134,1.09967,0.543412,1.81598,1,1,1,0,-0.00376605,0.0020249,0.523984,0.487646,0.512354,-171.558
-176.84,0.999974,0.224949,3,7,0,177.082,0.512028,0.0823665,1.08585,0.416794,9.94409,1,1,1,1,-0.00184525,0.000900432,0.554107,0.48863,0.51137,-171.636
-176.967,0.998219,0.224949,3,7,0,177.168,0.509048,0.156985,1.16998,0.637833,8.50578,1,1,1,1,-0.0019302,0.000947636,0.552145,0.47842,0.52158,-170.892
-176.804,0.99949,0.224949,3,7,0,177.051,0.514852,0.0968479,1.10169,0.50717,0.241554,1,0,1,1,-0.00176772,0.000857603,0.555984,0.486585,0.513415,-171.478
-176.792,0.993041,0.224949,2,7,0,177.451,0.597702,0.0588851,1.06065,0.072232,0.382452,0,1,0,1,-0.000437177,0.000175875,0.617525,0.490917,0.509083,-171.834
-178.413,0.978434,0.224949,3,15,0,178.591,0.301427,0.10763,1.11364,0.608212,6.44045,0,1,0,0,-0.0246566,0.0172244,0.475867,0.487861,0.512139,-171.674
-177.91,0.99978,0.224949,4,15,0,178.63,0.348078,0.0810369,1.08441,0.586001,9.43697,1,1,1,0,-0.0151346,0.00986655,0.480612,0.490571,0.509429,-171.824
-177.066,0.978066,0.224949,2,7,0,180.475,0.574713,0.0385964,1.03935,0.469461,6.78927,1,1,1,0,-0.000663297,0.000282092,0.599309,0.494224,0.505776,-172.098
-177.666,0.994516,0.224949,4,15,0,178.128,0.833288,0.044136,1.04512,0.862997,2.35986,0,1,1,0,-4.99513e-07,8.32751e-08,0.833953,0.490799,0.509201,-171.887
-176.924,0.999488,0.224949,4,15,0,178.008,0.573237,0.0484853,1.04968,0.649507,5.33152,1,1,1,1,-0.000680722,0.000290507,0.598166,0.492758,0.507242,-171.977
-176.99,0.998182,0.224949,3,15,0,177.43,0.48116,0.139678,1.1499,0.548897,0.268806,1,0,0,1,-0.00289992,0.0015046,0.534721,0.481438,0.518562,-171.1
-176.917,0.992266,0.224949,3,7,0,177.413,0.569163,0.0495708,1.05082,0.936979,6.80872,0,1,0,1,-0.000730868,0.000314885,0.595031,0.492636,0.507364,-171.966
-176.775,0.971853,0.224949,2,7,0,179.764,0.67878,0.068301,1.07069,0.638333,7.18103,1,1,1,1,-7.95012e-05,2.55374e-05,0.687097,0.488271,0.511729,-171.653
-177.144,0.995436,0.224949,4,15,0,177.504,0.438496,0.110832,1.11721,0.445164,3.10005,1,1,0,0,-0.00516772,0.0029017,0.511699,0.485969,0.514031,-171.436
-177.508,0.968662,0.224949,3,15,0,179.267,0.832292,0.0787861,1.08197,0.67017,4.25285,0,1,0,1,-5.23293e-07,8.77603e-08,0.832973,0.483599,0.516401,-171.373
-177.296,0.996352,0.224949,2,7,0,177.969,0.803228,0.0670693,1.06937,0.171874,9.20494,1,1,1,1,-1.81902e-06,3.57931e-07,0.804491,0.486514,0.513486,-171.568
-177.407,0.999315,0.224949,2,3,0,177.417,0.814813,0.0595941,1.06141,0.0853237,9.15359,1,1,1,0,-1.13422e-06,2.10042e-07,0.815811,0.487848,0.512152,-171.667
-177.42,0.998981,0.224949,4,15,0,177.894,0.407944,0.0734988,1.07627,0.970348,5.69353,1,1,1,1,-0.00758757,0.00449227,0.498282,0.490985,0.509015,-171.829
-177.041,0.999554,0.224949,3,15,0,177.688,0.761475,0.0708325,1.0734,0.951771,7.05251,0,1,1,0,-8.08707e-06,1.92897e-06,0.764123,0.486472,0.513528,-171.55
-177.139,0.998678,0.224949,1,3,0,177.204,0.778672,0.0683751,1.07077,0.978081,8.6418,0,1,1,1,-4.53244e-06,1.00316e-06,0.780658,0.486659,0.513341,-171.57
-176.775,0.999382,0.224949,3,11,0,177.242,0.697508,0.0917368,1.09608,0.171267,3.92349,1,1,1,1,-5.02518e-05,1.52007e-05,0.70411,0.483859,0.516141,-171.336
-176.779,0.970363,0.224949,3,15,0,178.716,0.635292,0.0594974,1.0613,0.813678,1.57385,1,1,1,1,-0.000208585,7.60727e-05,0.648857,0.490353,0.509647,-171.799
-176.821,0.999275,0.224949,3,7,0,176.904,0.618743,0.0543235,1.05583,0.0569199,3.96478,1,1,1,1,-0.000291696,0.000111211,0.634845,0.491383,0.508617,-171.876
-177.585,0.984973,0.224949,4,15,0,178.764,0.610162,0.0187541,1.01893,0.795422,9.95822,1,1,1,1,-0.000345002,0.000134495,0.627711,0.497059,0.502941,-172.34
-176.743,0.997263,0.224949,3,11,0,177.642,0.570539,0.0714404,1.07405,0.35852,6.95707,1,1,1,0,-0.000713587,0.000306458,0.596087,0.489368,0.510632,-171.705
-177.72,0.937832,0.224949,2,7,0,181.022,0.665816,0.0160486,1.01618,0.396053,5.65905,0,1,1,0,-0.000107459,3.59111e-05,0.675501,0.49729,0.50271,-172.365
-176.874,0.999948,0.224949,4,15,0,177.835,0.624966,0.0490728,1.0503,0.313966,5.53683,1,1,0,1,-0.000257613,9.66136e-05,0.640075,0.492151,0.507849,-171.939
-176.685,0.992597,0.224949,3,11,0,178.09,0.609153,0.0776291,1.08072,0.397419,1.57847,1,1,0,1,-0.000351782,0.000137493,0.626879,0.487843,0.512157,-171.597
-177.891,0.982524,0.224949,3,11,0,178.039,0.843027,0.136219,1.14593,0.35877,8.40509,0,1,1,1,-3.1198e-07,4.89725e-08,0.843553,0.471304,0.528696,-170.578
-176.678,0.999996,0.224949,3,7,0,177.993,0.62397,0.0800021,1.08329,0.155954,8.39242,0,1,1,0,-0.000262827,9.88311e-05,0.639235,0.487223,0.512777,-171.555
-176.754,0.994463,0.224949,2,7,0,177.119,0.601583,0.0637344,1.06581,0.610151,3.2036,1,1,0,1,-0.000406441,0.000161933,0.620675,0.490118,0.509882,-171.772
-177.092,0.992162,0.224949,2,5,0,177.37,0.543696,0.0408989,1.04175,0.0949356,0.408973,1,1,1,1,-0.00112174,0.000511856,0.576054,0.494122,0.505878,-172.085
-179.021,0.971229,0.224949,3,15,0,181.602,0.56784,0.00423885,1.00425,0.422653,2.04826,0,1,0,0,-0.000747808,0.000323172,0.594019,0.499371,0.500629,-172.538
-179.048,1,0.224949,2,3,0,179.052,0.56971,0.00410424,1.00411,0.854821,6.36778,1,1,1,1,-0.000723952,0.000311509,0.59545,0.49939,0.50061,-172.54
-179.545,0.985253,0.224949,3,15,0,180.056,0.637393,0.00229243,1.0023,0.345949,4.63511,1,1,0,1,-0.000199659,7.23977e-05,0.650659,0.499627,0.500373,-172.561
-177.242,0.999961,0.224949,3,11,0,179.755,0.612481,0.0285569,1.02897,0.289829,9.5061,1,1,1,0,-0.000329831,0.000127816,0.62963,0.495507,0.504493,-172.21
-176.671,0.992695,0.224949,2,7,0,178.031,0.582077,0.104211,1.10984,0.41164,5.11891,1,1,1,1,-0.000581951,0.000243211,0.605058,0.484257,0.515743,-171.319
-176.757,0.993917,0.224949,2,7,0,177.151,0.558489,0.132519,1.1417,0.0561593,1.2838,1,1,0,1,-0.000877481,0.000387418,0.586943,0.480594,0.519406,-171.049
-176.723,0.994601,0.224949,3,11,0,177.107,0.638856,0.0690713,1.07151,0.565961,0.393219,1,1,0,1,-0.000193642,6.99325e-05,0.651917,0.488748,0.511252,-171.676
-176.686,0.999891,0.224949,3,15,0,176.755,0.585902,0.0821749,1.08565,0.479197,4.17842,1,1,1,1,-0.000543173,0.000224927,0.608078,0.487522,0.512478,-171.566
-176.865,0.98161,0.224949,2,7,0,178.267,0.49717,0.096553,1.10137,0.826231,9.69066,1,1,1,1,-0.00230264,0.00115784,0.544512,0.486915,0.513085,-171.502
-177.57,0.970688,0.224949,4,15,0,178.916,0.721001,0.0215367,1.02177,0.0109677,9.78592,0,1,1,1,-2.70462e-05,7.54587e-06,0.725839,0.496092,0.503908,-172.274
-178.056,0.996983,0.224949,3,7,0,178.268,0.778816,0.0154832,1.0156,0.754847,9.78498,1,1,1,1,-4.50958e-06,9.97445e-07,0.780797,0.496978,0.503022,-172.351
-177.909,0.997161,0.224949,3,15,0,178.295,0.694474,0.0134742,1.01357,0.369834,4.20294,1,1,1,1,-5.42366e-05,1.65707e-05,0.701334,0.497638,0.502362,-172.397
-177.437,0.997847,0.224949,4,15,0,178.398,0.459931,0.201681,1.22346,0.299546,0.0673137,1,1,1,0,-0.00389062,0.0021012,0.52268,0.473866,0.526134,-170.609
-177.72,0.95028,0.224949,3,15,0,179.032,0.770769,0.0223449,1.0226,0.946794,0.608206,1,0,1,1,-5.94733e-06,1.36332e-06,0.773042,0.495682,0.504318,-172.247
-176.979,0.996715,0.224949,3,15,0,178.584,0.502542,0.0619733,1.06393,0.960696,7.1409,1,1,1,1,-0.00212725,0.00105822,0.547926,0.491545,0.508455,-171.867
-178.202,0.98836,0.224949,4,15,0,178.48,0.787776,0.0137646,1.01386,0.00366686,1.43303,1,1,1,1,-3.27254e-06,6.9451e-07,0.789466,0.497283,0.502717,-172.376
-178.382,0.999142,0.224949,3,7,0,178.503,0.807485,0.0127103,1.01279,0.274518,9.11593,0,1,1,1,-1.53443e-06,2.95401e-07,0.808645,0.49743,0.50257,-172.389
-178.379,0.999312,0.224949,3,7,0,178.677,0.843412,0.0173308,1.01748,0.445551,7.36112,1,1,1,1,-3.06036e-07,4.79216e-08,0.843934,0.496344,0.503656,-172.307
-177.399,0.999769,0.224949,4,15,0,178.982,0.456559,0.0431352,1.04408,0.910423,6.59855,1,1,1,1,-0.00407167,0.00221271,0.520872,0.494427,0.505573,-172.105
-176.938,0.99832,0.224949,3,15,0,177.894,0.484561,0.0841944,1.08784,0.00116722,5.96467,1,1,0,0,-0.00276309,0.0014242,0.536752,0.488762,0.511238,-171.644
-179.476,0.947271,0.224949,2,5,0,179.806,0.238573,0.0661702,1.06841,0.289366,4.14504,1,1,1,1,-0.0447666,0.0340865,0.483883,0.492736,0.507264,-172.08
-179.635,0.999712,0.224949,3,7,0,179.655,0.229041,0.0683857,1.07078,0.284322,5.40676,1,1,1,0,-0.0487191,0.0375605,0.4867,0.492513,0.507487,-172.077
-180.095,0.998815,0.224949,4,23,0,181.07,0.974386,0.0734445,1.07621,0.547662,5.82132,1,1,1,0,-1.80545e-13,4.62453e-15,0.974386,0.482117,0.517883,-171.318
-180.713,0.990475,0.224949,3,15,0,181.581,0.983921,0.0399868,1.0408,0.600184,4.53455,1,1,1,1,-4.39481e-15,7.06623e-17,0.983922,0.490165,0.509835,-171.871
-178.068,0.998688,0.224949,4,15,0,180.937,0.884662,0.0670052,1.0693,0.156886,5.61375,1,1,1,1,-2.77471e-08,3.2003e-09,0.884821,0.485182,0.514818,-171.5
-177.159,0.994063,0.224949,4,15,0,179.697,0.709241,0.165086,1.1795,0.41736,5.95268,1,1,1,0,-3.7122e-05,1.07935e-05,0.714911,0.47053,0.52947,-170.458
-176.747,0.991373,0.224949,3,11,0,177.511,0.644786,0.0652398,1.06742,0.113814,5.57687,0,1,1,1,-0.000170813,6.06753e-05,0.657038,0.489288,0.510712,-171.72
-177.524,0.986229,0.224949,3,9,0,178.024,0.501306,0.0273792,1.02776,0.0570481,7.05723,0,1,1,1,-0.00216657,0.00108045,0.547135,0.49627,0.50373,-172.264
-177.893,0.979619,0.224949,3,7,0,179.042,0.36722,0.0550006,1.05654,0.814822,1.26734,0,1,0,1,-0.0122377,0.00774376,0.484929,0.493501,0.506499,-172.044
-177.957,0.988881,0.224949,3,7,0,179.179,0.347442,0.146941,1.15829,0.18064,1.44089,0,1,1,1,-0.0152399,0.00994491,0.480491,0.482916,0.517084,-171.285
-178.481,0.992604,0.224949,3,7,0,178.87,0.299289,0.0802659,1.08358,0.568935,8.95492,1,1,0,0,-0.0251902,0.0176511,0.475857,0.490958,0.509042,-171.892
-179.596,0.992582,0.224949,4,15,0,180.123,0.905411,0.00914768,1.00919,0.266939,7.15459,0,1,1,1,-5.80659e-09,5.49237e-10,0.905485,0.497929,0.502071,-172.434
-179.504,1,0.224949,3,7,0,179.617,0.899448,0.00925255,1.0093,0.396578,8.5944,0,1,1,1,-9.40927e-09,9.46124e-10,0.899541,0.497919,0.502081,-172.433
-178.608,0.994091,0.224949,4,15,0,180.771,0.920163,0.0743646,1.0772,0.888797,1.15764,0,0,1,1,-1.51958e-09,1.21318e-10,0.920201,0.482899,0.517101,-171.355
-178.29,0.997456,0.224949,4,15,0,178.905,0.883914,0.0349733,1.03559,0.147903,3.65873,0,1,0,0,-2.91954e-08,3.38916e-09,0.884077,0.492271,0.507729,-172.006
-178.414,0.998354,0.224949,4,15,0,179.128,0.845048,0.0168804,1.01702,0.219743,5.4957,1,1,1,0,-2.81887e-07,4.36789e-08,0.845549,0.496432,0.503568,-172.314
-176.68,0.999956,0.224949,3,9,0,178.467,0.642141,0.0836508,1.08725,0.824666,4.12037,1,1,1,1,-0.000180691,6.4662e-05,0.654749,0.486315,0.513685,-171.493
-176.813,0.992061,0.224949,3,11,0,177.473,0.562055,0.147098,1.15847,0.630611,5.77946,0,1,1,1,-0.000825932,0.000361713,0.589624,0.478361,0.521639,-170.896
-177.012,0.984941,0.224949,4,15,0,177.768,0.46241,0.105294,1.11104,0.171995,7.65029,0,1,1,0,-0.00376189,0.00202236,0.524028,0.486308,0.513692,-171.456
-176.829,0.999725,0.224949,3,15,0,177.109,0.7005,0.114979,1.12185,0.222918,6.13452,0,1,0,0,-4.65724e-05,1.39484e-05,0.706854,0.479694,0.520306,-171.046
-176.764,0.985833,0.224949,2,5,0,177.508,0.641893,0.0621313,1.0641,0.721411,0.953516,1,1,1,1,-0.000181643,6.50478e-05,0.654535,0.489837,0.510163,-171.761
-176.672,0.999109,0.224949,4,15,0,176.899,0.604097,0.112722,1.11932,0.847766,3.41465,0,1,1,1,-0.000387529,0.000153424,0.622728,0.482469,0.517531,-171.197
-176.739,0.996968,0.224949,2,7,0,176.904,0.661195,0.0703382,1.07287,0.911567,3.59712,1,1,1,1,-0.000119287,4.0415e-05,0.671406,0.488198,0.511802,-171.642
-176.791,0.999539,0.224949,4,15,0,176.854,0.700942,0.0801027,1.0834,0.0237118,6.07253,1,1,1,1,-4.60499e-05,1.37716e-05,0.70726,0.485841,0.514159,-171.481
-177.096,0.99606,0.224949,3,15,0,177.348,0.764696,0.0609214,1.06282,0.852599,3.37501,0,1,0,1,-7.28043e-06,1.71312e-06,0.767209,0.488317,0.511683,-171.686
-176.966,0.997888,0.224949,3,11,0,177.614,0.481605,0.13261,1.1418,0.101968,2.90105,0,1,1,0,-0.00288169,0.00149386,0.534985,0.482367,0.517633,-171.166
-177.313,0.987542,0.224949,4,15,0,177.701,0.807542,0.0740038,1.07681,0.802665,7.07553,1,1,1,0,-1.5309e-06,2.94634e-07,0.8087,0.485043,0.514957,-171.465
-177.581,0.990404,0.224949,2,5,0,178.325,0.835384,0.0987696,1.10381,0.179371,0.333557,1,1,0,1,-4.52484e-07,7.44862e-08,0.836017,0.479368,0.520632,-171.088
-177.169,0.956765,0.224949,3,11,0,180.995,0.68364,0.0330538,1.03361,0.32941,6.64951,1,1,1,0,-7.07735e-05,2.23899e-05,0.691483,0.494287,0.505713,-172.123
-177.01,0.999059,0.224949,4,15,0,177.561,0.735585,0.124623,1.13272,0.755145,4.66646,0,1,1,0,-1.79014e-05,4.73339e-06,0.739521,0.476977,0.523023,-170.882
-178.384,0.954765,0.224949,3,7,0,179.683,0.576141,0.303905,1.35514,0.062656,3.95015,1,1,1,0,-0.000646803,0.000274153,0.600417,0.454557,0.545443,-169.55
-176.685,1,0.224949,4,15,0,178.284,0.56929,0.104873,1.11057,0.289706,2.51272,1,1,1,0,-0.00072926,0.0003141,0.595128,0.484421,0.515579,-171.328
-177.552,0.95417,0.224949,4,15,0,180.059,0.388746,0.140402,1.15074,0.456086,5.71188,0,1,1,1,-0.00954903,0.00583689,0.491307,0.483096,0.516904,-171.255
-177.626,0.997706,0.224949,1,1,0,177.631,0.381933,0.145519,1.15664,0.419416,5.26235,1,1,1,1,-0.0103402,0.00639091,0.48912,0.482589,0.517411,-171.226
-176.848,0.994892,0.224949,3,7,0,178.338,0.661579,0.14266,1.15334,0.614895,3.64455,1,1,1,1,-0.000118264,4.00231e-05,0.671745,0.476065,0.523935,-170.783
-179.514,0.921071,0.224949,4,15,0,180.631,0.71333,0.00255425,1.00256,0.725393,9.53186,0,1,0,0,-3.33031e-05,9.54698e-06,0.7187,0.499541,0.500459,-172.555
-177.82,0.995225,0.224949,3,15,0,179.857,0.550978,0.0159506,1.01608,0.631951,2.57627,1,1,0,0,-0.000995102,0.000446823,0.581367,0.497686,0.502314,-172.39
-180.058,0.987082,0.224949,4,15,0,180.384,0.88024,0.0039649,1.00397,0.873552,1.42935,1,1,1,1,-3.73118e-08,4.46846e-09,0.880424,0.499127,0.500873,-172.525
-178.012,0.99291,0.224949,3,15,0,181.134,0.76942,0.0155077,1.01563,0.149802,4.89968,0,1,1,0,-6.22347e-06,1.43501e-06,0.771745,0.497008,0.502992,-172.352
-177.483,0.99221,0.224949,4,15,0,181.005,0.826369,0.0939802,1.09854,0.0161966,5.76092,0,1,0,1,-6.86214e-07,1.19148e-07,0.827147,0.480576,0.519424,-171.165
-178.219,0.941294,0.224949,1,3,0,179.832,0.850282,0.161557,1.17534,0.0791892,0.701531,1,0,0,1,-2.15387e-07,3.22474e-08,0.85072,0.465694,0.534306,-170.249
-177.926,1,0.224949,2,3,0,178.249,0.837932,0.146338,1.15759,0.20722,8.05545,0,1,1,1,-4.00523e-07,6.49118e-08,0.838528,0.469361,0.530639,-170.458
-177.645,0.996078,0.224949,3,7,0,178.159,0.834435,0.113935,1.12068,0.0622212,6.56742,0,1,0,0,-4.73261e-07,7.83553e-08,0.835083,0.476232,0.523768,-170.883
-177.021,0.99982,0.224949,4,15,0,177.683,0.533156,0.047788,1.04895,0.563411,8.30329,1,1,1,1,-0.00132929,0.00062057,0.568535,0.493224,0.506776,-172.009
-177.328,0.998672,0.224949,3,7,0,177.41,0.547164,0.0291617,1.02959,0.065221,9.71186,0,1,0,1,-0.00105981,0.000479922,0.578573,0.49579,0.50421,-172.226
-177.466,0.997628,0.224949,3,15,0,177.802,0.716367,0.0242127,1.02451,0.312581,5.00351,1,1,0,1,-3.0691e-05,8.70498e-06,0.721521,0.495633,0.504367,-172.236
-178.236,0.99416,0.224949,3,15,0,178.649,0.480501,0.0132546,1.01334,0.278963,0.869566,1,1,1,1,-0.00292709,0.00152062,0.534331,0.498239,0.501761,-172.436
-178.967,0.999347,0.224949,4,15,0,179.391,0.809681,0.00675958,1.00678,0.52135,5.25501,1,1,1,0,-1.40334e-06,2.67084e-07,0.81079,0.49863,0.50137,-172.484
-177.973,0.999998,0.224949,3,7,0,179.062,0.685954,0.0123528,1.01243,0.595859,0.655947,0,1,0,0,-6.69174e-05,2.10151e-05,0.693579,0.497858,0.502142,-172.414
-177.043,0.99971,0.224949,3,15,0,178.17,0.596044,0.0383133,1.03906,0.0527527,7.93689,0,1,1,1,-0.000450903,0.000182145,0.616186,0.494103,0.505897,-172.091
-178.004,0.994749,0.224949,3,7,0,178.039,0.730666,0.0132833,1.01337,0.98714,3.16493,1,1,1,1,-2.06286e-05,5.55598e-06,0.734891,0.49756,0.50244,-172.393
-181.373,0.977353,0.224949,4,15,0,181.767,0.193016,0.0155752,1.0157,0.884396,8.52731,1,1,1,1,-0.0661473,0.0533798,0.501638,0.498304,0.501696,-172.482
-181.232,1,0.224949,1,1,0,181.394,0.199973,0.0155043,1.01563,0.506742,8.25955,0,1,0,1,-0.0624622,0.0499715,0.498196,0.498311,0.501689,-172.48
-180.104,0.999838,0.224949,4,15,0,182.565,0.961874,0.0203558,1.02056,0.829628,6.89882,1,1,1,1,-4.29416e-12,1.63718e-13,0.961876,0.495105,0.504895,-172.225
-179.483,0.999828,0.224949,3,7,0,180.196,0.953522,0.0377324,1.03845,0.431839,3.72635,1,1,0,1,-2.07654e-11,9.65133e-13,0.953527,0.491006,0.508994,-171.926
-177.998,0.998782,0.224949,3,15,0,180.218,0.806528,0.0200029,1.0202,0.0606349,6.07264,0,1,1,1,-1.59477e-06,3.08542e-07,0.807711,0.495961,0.504039,-172.274
