# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:56:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55d8ee9d7.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061356-2-59a0d6.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061356-2-4351f5.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.237721
# Diagonal elements of inverse mass matrix:
# 0.256109, 2.06682
-1599.99,0.993607,0.237721,3,15,0,1602.62,0.505424,0.00527967,1.00529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.57,0.968947,0.237721,4,15,0,1603.22,0.57919,0.00675333,1.00678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.29,0.969734,0.237721,3,15,0,1603.58,0.5613,0.000310045,1.00031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.76,0.991578,0.237721,3,15,0,1604.49,0.611614,0.000502696,1.0005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.02,0.978666,0.237721,3,9,0,1603.02,0.492731,0.00563438,1.00565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.89,0.99896,0.237721,4,15,0,1600.88,0.57032,0.00422462,1.00423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.98,0.997891,0.237721,3,15,0,1600.53,0.723772,0.0182712,1.01844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.19,0.993962,0.237721,1,3,0,1600.29,0.736117,0.0206663,1.02088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.97,0.963703,0.237721,3,15,0,1605.32,0.563926,0.0370602,1.03776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.94,0.985644,0.237721,4,15,0,1601.45,0.398246,0.0052842,1.0053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.47,0.9929,0.237721,3,7,0,1603.78,0.28068,0.0221808,1.02243,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.05,1,0.237721,3,15,0,1603.1,0.733314,0.0115127,1.01158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.12,0.998021,0.237721,3,7,0,1600.39,0.740036,0.0148215,1.01493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.73,0.982924,0.237721,3,15,0,1602.46,0.347615,0.00472755,1.00474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.54,0.992477,0.237721,2,3,0,1602.61,0.318945,0.00314802,1.00315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.62,0.999653,0.237721,2,3,0,1602.65,0.313381,0.00324035,1.00325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.995401,0.237721,4,15,0,1604.58,0.518981,0.0150651,1.01518,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.65,0.995125,0.237721,2,7,0,1599.83,0.514955,0.0256062,1.02594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.5,0.99765,0.237721,4,15,0,1599.95,0.668337,0.0167855,1.01693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.34,0.996325,0.237721,3,7,0,1599.74,0.627205,0.0172414,1.01739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.43,0.995912,0.237721,4,15,0,1599.83,0.552178,0.0219473,1.02219,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.999609,0.237721,3,15,0,1599.63,0.660061,0.0117974,1.01187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.39,0.981214,0.237721,3,7,0,1601.4,0.53708,0.0161168,1.01625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.31,0.999256,0.237721,3,9,0,1599.55,0.617827,0.0153446,1.01546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.4,0.989354,0.237721,2,7,0,1600.11,0.639548,0.010959,1.01102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.32,0.998618,0.237721,3,11,0,1599.67,0.5707,0.0131592,1.01325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.19,0.988683,0.237721,3,7,0,1600.33,0.429422,0.0110208,1.01108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.1,0.996782,0.237721,3,7,0,1600.66,0.487171,0.00526599,1.00528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.48,0.991171,0.237721,4,15,0,1602.28,0.682075,0.000854914,1.00086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.86,1,0.237721,3,15,0,1601.88,0.654078,0.0309089,1.03139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.44,0.998552,0.237721,3,11,0,1600.25,0.576764,0.0239802,1.02427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.4,0.99782,0.237721,3,15,0,1599.77,0.53596,0.0166542,1.01679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.66,0.994699,0.237721,3,7,0,1599.7,0.547599,0.0292855,1.02972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.96,0.996088,0.237721,4,15,0,1600.14,0.690478,0.00565757,1.00567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.07,0.970133,0.237721,2,7,0,1602.71,0.685468,0.00135923,1.00136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.79,0.999011,0.237721,4,15,0,1602.07,0.516131,0.00182087,1.00182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.53,0.999991,0.237721,4,15,0,1601.13,0.664188,0.00993644,1.00999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.43,0.992354,0.237721,3,11,0,1600.69,0.621453,0.00895472,1.00899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.996975,0.237721,2,7,0,1599.91,0.664701,0.013442,1.01353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.73,0.986768,0.237721,4,15,0,1600.62,0.475993,0.0142811,1.01438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.37,0.997586,0.237721,2,7,0,1600.05,0.564476,0.0201467,1.02035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.69,0.990668,0.237721,4,15,0,1600.09,0.689348,0.0192369,1.01942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.18,0.9936,0.237721,3,7,0,1600.36,0.743877,0.0153769,1.0155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.78,0.99153,0.237721,4,15,0,1601.33,0.40758,0.00563864,1.00565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.23,0.995507,0.237721,2,3,0,1601.26,0.375351,0.00532425,1.00534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.27,0.999773,0.237721,3,7,0,1601.55,0.356586,0.007635,1.00766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.36,0.992473,0.237721,3,7,0,1602.36,0.366044,0.0359755,1.03663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.87,1,0.237721,2,3,0,1601.5,0.368818,0.0205734,1.02079,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.44,0.999998,0.237721,3,7,0,1600.97,0.408166,0.0237927,1.02408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.4,0.99982,0.237721,3,7,0,1600.53,0.405582,0.0204598,1.02067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.43,0.956058,0.237721,3,7,0,1603,0.339437,0.00235956,1.00236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.61,0.998155,0.237721,4,15,0,1603.01,0.684578,0.0172838,1.01743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.71,0.99843,0.237721,3,7,0,1599.75,0.687976,0.0207733,1.02099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.81,0.989936,0.237721,3,15,0,1600.61,0.711089,0.0149286,1.01504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.64,0.99968,0.237721,3,7,0,1599.93,0.68031,0.00947624,1.00952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.26,0.989821,0.237721,2,7,0,1600.65,0.71792,0.00505628,1.00507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.91,0.992838,0.237721,3,15,0,1602.18,0.5425,0.0045928,1.0046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.31,0.996469,0.237721,4,15,0,1600.88,0.616006,0.0142574,1.01436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.75,0.993609,0.237721,4,15,0,1600.3,0.472324,0.0151813,1.0153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.49,0.995824,0.237721,4,15,0,1600.5,0.409115,0.00902529,1.00907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.46,0.999842,0.237721,2,3,0,1600.56,0.406477,0.0104818,1.01054,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.4,0.998823,0.237721,3,15,0,1601.08,0.650441,0.0141587,1.01426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.49,0.992936,0.237721,3,11,0,1600.12,0.554356,0.00851153,1.00855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.55,0.990453,0.237721,3,11,0,1600.84,0.702153,0.00284076,1.00284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.87,1,0.237721,3,7,0,1600.69,0.611034,0.00422137,1.00423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.81,0.998937,0.237721,3,15,0,1600.09,0.57209,0.00474242,1.00475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.61,0.998562,0.237721,3,15,0,1600.22,0.494862,0.0133473,1.01344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.45,0.997092,0.237721,3,7,0,1599.88,0.53315,0.0115909,1.01166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.8,0.980995,0.237721,4,15,0,1602.02,0.824695,0.00608092,1.0061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.88,0.998917,0.237721,3,15,0,1602.38,0.652743,0.031574,1.03208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.49,0.957157,0.237721,3,7,0,1601.2,0.660761,0.01096,1.01102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.51,0.999824,0.237721,2,3,0,1599.51,0.665642,0.0111305,1.01119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.998352,0.237721,3,15,0,1599.81,0.604748,0.00782357,1.00785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.994262,0.237721,3,15,0,1600.34,0.547191,0.0281795,1.02858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.87,0.975092,0.237721,4,15,0,1601.1,0.656805,0.00487773,1.00489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.63,0.996648,0.237721,3,7,0,1600.29,0.651189,0.0254286,1.02575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.49,0.934719,0.237721,2,3,0,1601.13,0.634575,0.0445831,1.04559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.8,0.934457,0.237721,2,3,0,1601.6,0.609655,0.0510835,1.05241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.24,1,0.237721,2,3,0,1600.93,0.626423,0.0409091,1.04176,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.84,0.989806,0.237721,3,7,0,1601.06,0.684881,0.0254876,1.02582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.37,0.997701,0.237721,3,7,0,1600.02,0.622213,0.0196015,1.01979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.33,0.994478,0.237721,3,15,0,1600.02,0.557318,0.0145652,1.01467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.15,0.981473,0.237721,3,7,0,1601.58,0.420011,0.0451286,1.04616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.45,0.998936,0.237721,4,15,0,1601.4,0.689496,0.00285968,1.00286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.09,0.999977,0.237721,4,15,0,1601.05,0.503926,0.00463778,1.00465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.47,0.990516,0.237721,3,11,0,1601.82,0.642363,0.0214487,1.02168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.64,0.992755,0.237721,3,7,0,1599.88,0.66277,0.0241482,1.02444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.49,0.985198,0.237721,3,15,0,1600.67,0.555104,0.008531,1.00857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.36,0.994581,0.237721,4,15,0,1600.54,0.415562,0.0102452,1.0103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.23,0.979105,0.237721,4,15,0,1603.05,0.80111,0.00177556,1.00178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.81,0.998003,0.237721,3,9,0,1603.35,0.685372,0.00687733,1.0069,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.48,0.998187,0.237721,4,15,0,1600.31,0.649371,0.00941687,1.00946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.31,0.995869,0.237721,2,7,0,1599.95,0.609558,0.0166289,1.01677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.3,0.984065,0.237721,4,15,0,1600.68,0.433333,0.00798666,1.00802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.85,0.99133,0.237721,4,15,0,1602.04,0.588155,0.00430088,1.00431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.79,0.999888,0.237721,3,7,0,1599.93,0.566672,0.00489251,1.0049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.57,0.999926,0.237721,3,7,0,1599.85,0.546979,0.00770212,1.00773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.5,0.99985,0.237721,4,15,0,1599.58,0.622868,0.00776962,1.0078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.65,0.983198,0.237721,3,11,0,1601.48,0.537241,0.0018996,1.0019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.78,0.998642,0.237721,4,15,0,1601.29,0.449159,0.00323014,1.00324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.21,0.997416,0.237721,3,15,0,1601.38,0.528654,0.00335659,1.00336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.35,0.989406,0.237721,3,11,0,1601.52,0.586902,0.000781429,1.00078,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.61,0.970717,0.237721,3,11,0,1603.86,0.527623,0.000253967,1.00025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.73,0.99635,0.237721,4,15,0,1603.28,0.722183,0.00281112,1.00282,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.18,0.994916,0.237721,2,7,0,1601.68,0.744586,0.00219904,1.0022,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.23,0.994363,0.237721,2,5,0,1602.53,0.780105,0.00117857,1.00118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.54,0.999153,0.237721,3,7,0,1602.62,0.800011,0.00122317,1.00122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.69,0.999877,0.237721,3,7,0,1603.1,0.776413,0.000676828,1.00068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.19,0.983535,0.237721,3,15,0,1607.87,0.630703,0.00289378,1.0029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.75,0.994441,0.237721,3,15,0,1601,0.523759,0.00182407,1.00183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.4,0.993999,0.237721,3,11,0,1601.23,0.629957,0.0100381,1.01009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.62,0.998895,0.237721,4,15,0,1599.69,0.67717,0.0203647,1.02057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.29,0.975137,0.237721,3,15,0,1600.67,0.6315,0.00254956,1.00255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.45,0.999561,0.237721,3,7,0,1600.61,0.592392,0.00206961,1.00207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.84,0.999576,0.237721,3,7,0,1600.74,0.635365,0.00461767,1.00463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.31,0.99263,0.237721,3,11,0,1600.85,0.588913,0.00243776,1.00244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.84,0.996854,0.237721,3,7,0,1601.2,0.698761,0.00195455,1.00196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.75,0.999976,0.237721,4,15,0,1601.73,0.482262,0.0107601,1.01082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.69,0.996132,0.237721,2,7,0,1600.42,0.510003,0.00829184,1.00833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.21,0.99565,0.237721,3,7,0,1600.45,0.443746,0.0285105,1.02892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.43,0.996571,0.237721,3,7,0,1601.31,0.546108,0.0214439,1.02168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.6,0.961369,0.237721,2,3,0,1600.75,0.499047,0.0456478,1.04671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.2,0.95586,0.237721,3,7,0,1602.2,0.421792,0.0158314,1.01596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.26,0.993586,0.237721,3,7,0,1600.84,0.443709,0.0298274,1.03028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.13,0.994854,0.237721,3,15,0,1602.02,0.736365,0.00975759,1.00981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.3,0.998874,0.237721,3,7,0,1600.46,0.751722,0.0102404,1.01029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.65,0.99679,0.237721,3,7,0,1601.16,0.776179,0.0113936,1.01146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.52,0.997885,0.237721,3,15,0,1601.32,0.661993,0.00981127,1.00986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.85,0.996774,0.237721,3,7,0,1599.91,0.708968,0.00967593,1.00972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.26,0.990117,0.237721,3,15,0,1601.64,0.427978,0.0251947,1.02551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.89,0.989627,0.237721,3,7,0,1600.69,0.495021,0.00672498,1.00675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.93,0.999306,0.237721,4,15,0,1600.23,0.710486,0.0215899,1.02182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.6,0.871125,0.237721,4,15,0,1604.69,0.603656,7.79952e-05,1.00008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.37,0.994313,0.237721,4,15,0,1604.73,0.752326,0.000235304,1.00024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.97,0.986303,0.237721,3,15,0,1603.85,0.67906,0.000180528,1.00018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.7,0.998491,0.237721,4,15,0,1603.5,0.484807,0.0121601,1.01223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1602.12,0.975573,0.237721,3,15,0,1603.42,0.302728,0.0273704,1.02775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.35,0.999989,0.237721,3,15,0,1602.87,0.614951,0.0110604,1.01112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.72,0.993295,0.237721,3,15,0,1600.16,0.657158,0.00618735,1.00621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.7,0.999942,0.237721,2,3,0,1599.74,0.652842,0.00626374,1.00628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.42,0.993065,0.237721,3,11,0,1601,0.560799,0.00984793,1.0099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.72,0.996138,0.237721,3,11,0,1599.88,0.654279,0.00609328,1.00611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.3,0.998697,0.237721,2,7,0,1599.95,0.606299,0.0136881,1.01378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.24,0.985874,0.237721,3,7,0,1600.62,0.694569,0.0328479,1.03339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.46,0.997859,0.237721,4,15,0,1602.03,0.814329,0.00782929,1.00786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1601.34,0.996959,0.237721,4,15,0,1602.46,0.769862,0.00272255,1.00273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.71,0.999955,0.237721,3,7,0,1601.63,0.760811,0.00549368,1.00551,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1599.89,0.998788,0.237721,4,15,0,1601.3,0.671338,0.0292341,1.02967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.65,0.941707,0.237721,4,15,0,1605.38,0.272943,0.00267103,1.00267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.42,1,0.237721,3,7,0,1603.75,0.285849,0.00245584,1.00246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1604.25,0.998307,0.237721,4,15,0,1604.55,0.242628,0.00328189,1.00329,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1603.34,0.999921,0.237721,3,7,0,1604.52,0.289387,0.00246866,1.00247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-1600.45,0.998186,0.237721,4,15,0,1603.89,0.754877,0.00756908,1.0076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
