# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:32:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c554685cc18.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061232-2-572e3e.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061232-2-70e475.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,tau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.274457
# Diagonal elements of inverse mass matrix:
# 1.58248, 0.327487
-173.179,0.985096,0.274457,3,7,0,175.547,0.893916,0.627254,0.650465,2.00455,0,1,0,1,-1.43559e-08,1.52293e-09,0.89403,0.363366,0.636634,-167.606
-176.67,0.925352,0.274457,3,7,0,179.945,0.160948,0.485916,0.676229,13.6913,1,1,1,0,-0.0852079,0.0714939,0.521359,0.447214,0.552786,-171.205
-173.119,0.996195,0.274457,4,15,0,177.384,0.611092,0.825976,0.350347,4.07905,1,1,1,0,-0.000338844,0.000131779,0.62848,0.373126,0.626874,-168.726
-172.943,0.999572,0.274457,3,7,0,173.356,0.824374,0.581002,0.743448,2.82662,1,1,1,0,-7.50223e-07,1.31759e-07,0.825187,0.382386,0.617614,-167.719
-172.816,0.999484,0.274457,3,7,0,172.996,0.800002,0.672518,0.659281,12.311,0,1,1,0,-2.06425e-06,4.12845e-07,0.801346,0.368439,0.631561,-167.832
-173.17,0.987069,0.274457,3,7,0,173.467,0.539458,0.739853,0.803123,5.71069,1,1,0,1,-0.00120159,0.000553383,0.573007,0.395787,0.604213,-168.718
-173.012,0.996618,0.274457,3,7,0,173.406,0.703756,0.820464,0.0707073,8.00564,0,1,0,1,-4.28345e-05,1.26894e-05,0.709849,0.358387,0.641613,-168.482
-174.393,0.957336,0.274457,3,7,0,175.298,0.349992,0.786225,0.194867,13.6499,1,1,0,0,-0.0148214,0.00963402,0.480984,0.409385,0.590615,-169.91
-172.767,0.970599,0.274457,3,7,0,175.842,0.732132,0.659133,0.0715597,9.13026,1,1,1,1,-1.97807e-05,5.29863e-06,0.736269,0.381005,0.618995,-167.968
-176.91,0.872805,0.274457,3,15,0,177.42,0.190474,0.301337,0.183571,11.3433,1,1,1,1,-0.0675333,0.0546699,0.502967,0.467244,0.532756,-171.112
-173.418,0.987854,0.274457,3,7,0,179.857,0.839504,0.840559,0.999133,11.5584,1,1,1,0,-3.71133e-07,5.95653e-08,0.840078,0.330454,0.669546,-168.474
-173.212,0.915939,0.274457,2,5,0,174.627,0.790562,0.490806,0.676813,7.53085,1,1,1,1,-2.95359e-06,6.18594e-07,0.792168,0.404006,0.595994,-167.961
-173.011,0.995443,0.274457,2,7,0,173.475,0.816221,0.548597,0.701263,9.11716,1,1,1,0,-1.06873e-06,1.96411e-07,0.81719,0.389763,0.610237,-167.768
-173.021,0.987952,0.274457,3,15,0,173.812,0.577813,0.695867,0.515417,13.9862,0,1,1,1,-0.000627943,0.00026511,0.601719,0.396929,0.603071,-168.492
-174.197,0.93306,0.274457,3,11,0,175.909,0.924323,0.84586,0.0355207,5.08354,1,1,1,1,-9.94743e-10,7.52789e-11,0.924354,0.313916,0.686084,-168.603
-174.294,0.997947,0.274457,3,7,0,174.721,0.91938,0.393535,0.97607,12.3837,0,1,1,1,-1.64161e-09,1.32347e-10,0.919419,0.410518,0.589482,-168.025
-174.651,0.996745,0.274457,2,3,0,174.736,0.929869,0.363547,0.161997,7.08257,1,1,1,1,-5.44312e-10,3.81731e-11,0.929892,0.416281,0.583719,-168.176
-174.423,0.987018,0.274457,2,7,0,176.31,0.955444,0.442341,0.91342,13.8156,1,1,1,0,-1.48408e-11,6.61242e-13,0.955448,0.395887,0.604113,-167.713
-173.298,0.993864,0.274457,3,15,0,174.963,0.785181,0.860347,0.421617,1.79112,1,1,0,0,-3.5961e-06,7.72509e-07,0.786952,0.33692,0.66308,-168.601
-173.965,0.805447,0.274457,2,7,0,177.003,0.547376,0.426449,0.580269,10.9098,1,1,1,1,-0.00105612,0.000478026,0.578727,0.438723,0.561277,-168.98
-173.41,0.988274,0.274457,3,7,0,175.032,0.668043,0.914156,0.8813,14.9512,0,1,0,1,-0.000102128,3.3902e-05,0.677482,0.349956,0.650044,-169.044
-174.053,0.943015,0.274457,3,7,0,174.438,0.718155,0.368238,0.312922,11.2786,0,1,1,1,-2.92372e-05,8.24035e-06,0.723186,0.433817,0.566183,-168.724
-175.733,0.970297,0.274457,2,7,0,175.817,0.684849,0.219063,0.165778,11.397,1,1,0,1,-6.87356e-05,2.16621e-05,0.692578,0.462147,0.537853,-169.959
-176.616,0.971115,0.274457,2,7,0,178.883,0.56447,0.166552,0.115828,2.77294,1,1,0,0,-0.000792518,0.000345166,0.591452,0.475426,0.524574,-170.701
-174.124,0.941636,0.274457,2,7,0,178.985,0.671584,0.366057,0.546343,5.17354,1,1,0,1,-9.4122e-05,3.09112e-05,0.680641,0.43804,0.56196,-168.875
-175.023,0.995386,0.274457,3,7,0,175.264,0.74317,0.272778,0.173076,5.54499,1,1,1,0,-1.43075e-05,3.6746e-06,0.746689,0.449256,0.550744,-169.341
-174.277,0.992267,0.274457,3,15,0,175.333,0.855322,0.35544,0.0591474,13.5532,1,1,1,1,-1.64687e-07,2.38265e-08,0.855706,0.424543,0.575457,-168.421
-173.166,0.973454,0.274457,2,7,0,176.947,0.853099,0.528794,0.0775359,14.6162,1,1,0,1,-1.85597e-07,2.72643e-08,0.853506,0.389045,0.610955,-167.708
-173.373,0.996933,0.274457,3,7,0,173.514,0.886992,0.763603,0.228866,11.1907,0,1,0,1,-2.36277e-08,2.67012e-09,0.887139,0.336837,0.663163,-168.043
-173.282,1,0.274457,3,7,0,173.448,0.871373,0.768801,0.555236,8.33002,1,1,1,1,-6.54296e-08,8.41599e-09,0.871616,0.338474,0.661526,-168.07
-172.871,0.946663,0.274457,3,7,0,174.55,0.819764,0.621398,0.333821,14.9218,1,1,1,1,-9.18258e-07,1.65504e-07,0.820663,0.375203,0.624797,-167.732
-174.173,0.9669,0.274457,3,15,0,174.779,0.966237,0.624289,0.549572,12.0346,1,1,1,0,-1.63148e-12,5.50828e-14,0.966239,0.353609,0.646391,-167.529
-173.557,0.986013,0.274457,3,15,0,175.36,0.755105,0.430344,0.248158,3.96451,0,1,0,1,-9.91245e-06,2.42751e-06,0.758036,0.419162,0.580838,-168.289
-174.334,0.976958,0.274457,2,7,0,175.3,0.774919,0.336393,0.58461,13.7887,1,1,0,1,-5.16292e-06,1.16208e-06,0.777038,0.435022,0.564978,-168.768
-176.773,0.976327,0.274457,3,15,0,177.603,0.983778,0.946813,0.943736,3.6741,1,1,1,1,-4.71772e-15,7.65307e-17,0.983778,0.28263,0.71737,-169.807
-175.1,0.995507,0.274457,2,3,0,176.909,0.980304,0.764073,0.430511,4.74214,0,1,1,0,-2.21997e-14,4.37239e-16,0.980304,0.321034,0.678966,-168.123
-176.016,0.945765,0.274457,2,3,0,176.289,0.986457,0.845604,0.0821699,13.6777,0,1,0,1,-1.11606e-15,1.51143e-17,0.986457,0.302768,0.697232,-168.767
-174.732,0.961084,0.274457,2,7,0,177.303,0.946318,0.378149,0.638218,9.02547,0,1,1,1,-6.52762e-11,3.50418e-12,0.946326,0.41148,0.58852,-168.046
-172.976,0.994817,0.274457,3,15,0,175.231,0.770056,0.791164,0.599808,12.2442,1,1,1,0,-6.09181e-06,1.40077e-06,0.772357,0.351818,0.648182,-168.248
-172.918,0.986799,0.274457,2,5,0,173.535,0.634617,0.631548,0.529841,7.24229,1,1,1,1,-0.000211524,7.72874e-05,0.648279,0.399083,0.600917,-168.246
-172.902,0.994018,0.274457,3,7,0,173.291,0.788089,0.752567,0.590745,10.6168,1,1,0,1,-3.23536e-06,6.85609e-07,0.789768,0.355637,0.644363,-168.069
-173.214,0.949172,0.274457,2,7,0,173.881,0.800188,0.492205,0.809393,13.463,1,1,1,1,-2.04939e-06,4.09493e-07,0.801527,0.402631,0.597369,-167.93
-173.48,0.99548,0.274457,3,15,0,173.936,0.927267,0.621001,0.164851,13.186,1,1,0,1,-7.26508e-10,5.28414e-11,0.927293,0.359888,0.640112,-167.556
-173.426,0.999986,0.274457,2,3,0,173.495,0.922237,0.612612,0.305713,13.3141,1,1,1,1,-1.23378e-09,9.59428e-11,0.922271,0.362393,0.637607,-167.551
-173.559,0.99853,0.274457,3,11,0,173.886,0.454896,0.729308,0.365783,10.01,0,1,0,1,-0.00416354,0.00226956,0.519991,0.407044,0.592956,-169.09
-173.194,0.965781,0.274457,2,7,0,175.18,0.711188,0.498744,0.273833,8.77243,1,1,0,1,-3.5259e-05,1.01832e-05,0.716714,0.41158,0.58842,-168.174
-172.882,0.999906,0.274457,3,7,0,173.241,0.687201,0.771062,0.726478,14.1819,0,1,0,0,-6.49158e-05,2.03056e-05,0.69471,0.369208,0.630792,-168.324
-172.931,0.987719,0.274457,3,11,0,173.32,0.844683,0.660575,0.0954656,11.7853,0,1,1,1,-2.87122e-07,4.45949e-08,0.845189,0.363939,0.636061,-167.732
-173.508,0.98316,0.274457,3,7,0,173.806,0.91957,0.543,0.526837,3.87691,0,1,0,1,-1.61129e-09,1.29596e-10,0.919608,0.377694,0.622306,-167.548
-174.043,0.98586,0.274457,2,3,0,174.071,0.935572,0.455348,0.33379,0.467084,1,1,1,0,-2.7783e-10,1.79e-11,0.935588,0.395077,0.604923,-167.709
-174.81,0.981692,0.274457,2,3,0,174.944,0.927374,0.343914,0.668811,5.46439,1,1,1,0,-7.18037e-10,5.2148e-11,0.9274,0.420933,0.579067,-168.314
-173.927,0.999559,0.274457,3,7,0,175.12,0.921452,0.808178,0.484782,10.4944,0,1,1,1,-1.33586e-09,1.04929e-10,0.921487,0.321972,0.678028,-168.325
-173.663,1,0.274457,3,7,0,174.189,0.929161,0.524046,0.171488,14.5451,0,1,0,0,-5.89418e-10,4.17538e-11,0.929185,0.380616,0.619384,-167.553
-172.875,0.995489,0.274457,3,7,0,173.934,0.823709,0.681548,0.836854,11.1641,0,1,1,1,-7.72672e-07,1.36215e-07,0.824534,0.363094,0.636906,-167.807
-173.25,0.976253,0.274457,2,5,0,175.099,0.516117,0.716565,0.392729,5.64807,1,1,0,1,-0.0017339,0.000839003,0.55683,0.40185,0.59815,-168.773
-173.162,0.913534,0.274457,2,7,0,177.084,0.888457,0.672769,0.820093,11.7506,1,1,1,0,-2.132e-08,2.3781e-09,0.888596,0.354843,0.645157,-167.7
-173.255,0.986005,0.274457,2,7,0,174.547,0.559435,0.573672,0.041655,1.78816,0,1,1,0,-0.000863543,0.000380447,0.587652,0.41663,0.58337,-168.552
-173.002,0.968188,0.274457,2,7,0,175.301,0.844637,0.720151,0.917855,9.86881,0,1,1,1,-2.87785e-07,4.4711e-08,0.845144,0.352372,0.647628,-167.885
-172.99,1,0.274457,1,1,0,173.008,0.841817,0.720026,0.546791,13.8075,1,1,0,0,-3.31287e-07,5.24038e-08,0.84236,0.352853,0.647147,-167.888
-173.161,0.999391,0.274457,3,7,0,173.222,0.869941,0.550657,0.285295,1.68504,1,1,0,1,-7.1377e-08,9.2832e-09,0.870195,0.382446,0.617554,-167.64
-173.32,0.998118,0.274457,3,7,0,173.545,0.902899,0.701409,0.218193,6.26476,0,1,1,1,-7.14212e-09,6.93507e-10,0.90298,0.346749,0.653251,-167.775
-174.103,0.953628,0.274457,3,7,0,174.456,0.477775,0.446783,0.529394,12.4479,1,1,0,0,-0.00304174,0.00158847,0.532728,0.441111,0.558889,-169.17
-173.248,0.995957,0.274457,3,7,0,174.679,0.521591,0.653512,0.529677,6.21757,1,1,0,1,-0.00159383,0.000762502,0.560528,0.409684,0.590316,-168.681
-173.331,0.973264,0.274457,3,7,0,174.511,0.610143,0.510011,0.414221,4.28591,0,1,1,1,-0.000345127,0.00013455,0.627695,0.420687,0.579313,-168.479
-173.33,0.996126,0.274457,3,15,0,173.982,0.498176,0.683162,0.690194,4.99125,1,1,1,1,-0.00226889,0.00113858,0.545146,0.40833,0.59167,-168.808
-173.396,0.997539,0.274457,1,1,0,173.4,0.485183,0.673358,0.521034,9.54063,1,1,0,1,-0.0027387,0.00140993,0.537126,0.411,0.589,-168.86
-172.767,0.982182,0.274457,2,5,0,174.314,0.749353,0.684162,0.785948,3.82877,0,1,0,1,-1.1857e-05,2.97192e-06,0.752558,0.374054,0.625946,-167.96
-173.183,0.982114,0.274457,4,15,0,173.357,0.772739,0.843438,0.563235,1.03861,1,1,0,1,-5.56297e-06,1.26425e-06,0.774938,0.342177,0.657823,-168.508
-173.18,0.989414,0.274457,2,3,0,173.419,0.787656,0.834147,0.547504,4.75045,0,1,0,1,-3.287e-06,6.97975e-07,0.789349,0.341092,0.658908,-168.445
-173.916,0.96345,0.274457,3,7,0,174.252,0.755505,0.973847,0.472661,10.1225,0,1,1,1,-9.78838e-06,2.39321e-06,0.758417,0.323316,0.676684,-169.426
-173.992,1,0.274457,3,15,0,174.829,0.915138,0.430018,0.766352,10.7794,1,1,1,1,-2.46286e-09,2.09002e-10,0.915186,0.402864,0.597136,-167.856
-174.411,0.992376,0.274457,3,7,0,174.605,0.927222,0.870232,0.640933,14.7799,1,1,1,0,-7.30073e-10,5.31334e-11,0.927248,0.308547,0.691453,-168.808
-173.933,0.975499,0.274457,2,3,0,174.787,0.914628,0.824082,0.374089,9.27248,0,1,0,0,-2.5824e-09,2.20464e-10,0.914677,0.320001,0.679999,-168.425
-174.8,0.95398,0.274457,3,7,0,175.296,0.943536,0.884078,0.89045,10.5182,0,1,1,1,-9.75071e-11,5.50568e-12,0.943545,0.302765,0.697235,-168.976
-173.983,0.981806,0.274457,2,3,0,175.069,0.927895,0.802437,0.0456765,11.9379,1,1,1,0,-6.78272e-10,4.89071e-11,0.92792,0.322,0.678,-168.295
-173.86,0.831816,0.274457,2,3,0,176.453,0.929001,0.775352,0.85917,4.91921,0,1,1,1,-6.00056e-10,4.26034e-11,0.929025,0.327322,0.672678,-168.126
-173.253,1,0.274457,2,3,0,173.852,0.900224,0.675884,0.935246,11.7418,1,1,1,0,-8.85124e-09,8.83145e-10,0.900314,0.3524,0.6476,-167.698
-173.011,0.997593,0.274457,3,15,0,173.692,0.634353,0.584726,0.751664,14.7674,1,1,1,1,-0.000212686,7.77679e-05,0.648053,0.406414,0.593586,-168.266
-173.868,0.983219,0.274457,3,11,0,174.267,0.951789,0.656637,0.109611,14.0959,0,1,1,1,-2.77838e-11,1.3395e-12,0.951794,0.348649,0.651351,-167.613
-174.538,0.998545,0.274457,2,7,0,174.892,0.977045,0.611017,0.0180845,4.93472,1,1,1,0,-7.53176e-14,1.72889e-15,0.977046,0.355032,0.644968,-167.498
-174.376,0.999432,0.274457,3,7,0,174.607,0.972205,0.64454,0.938189,6.91791,1,1,0,1,-3.4631e-13,9.62558e-15,0.972206,0.348276,0.651724,-167.573
-172.987,0.998061,0.274457,3,7,0,174.455,0.837899,0.575504,0.387731,8.56181,0,1,1,1,-4.0116e-07,6.50283e-08,0.838496,0.381648,0.618352,-167.691
-172.787,0.99652,0.274457,2,7,0,173.301,0.761598,0.705294,0.864275,5.21529,1,1,1,1,-8.05487e-06,1.9203e-06,0.764241,0.368418,0.631582,-167.976
-173.002,0.986648,0.274457,2,3,0,173.069,0.821007,0.757122,0.34019,1.33142,0,0,0,1,-8.7e-07,1.55724e-07,0.821883,0.349267,0.650733,-168.047
-173.533,0.979165,0.274457,3,15,0,174.664,0.918813,0.531944,0.835793,8.38882,1,1,1,0,-1.73513e-09,1.40869e-10,0.918854,0.380181,0.619819,-167.562
-172.798,0.997005,0.274457,3,11,0,173.72,0.748436,0.62211,0.182382,0.14314,1,1,1,0,-1.2196e-05,3.06807e-06,0.751686,0.385179,0.614821,-167.903
-173.315,0.988996,0.274457,3,7,0,173.365,0.698623,0.893656,0.200741,5.40501,1,1,1,1,-4.88528e-05,1.47231e-05,0.705131,0.347488,0.652512,-168.875
-173.617,1,0.274457,3,7,0,173.862,0.490969,0.543917,0.427099,4.26623,1,1,0,1,-0.00252019,0.00128286,0.54065,0.427343,0.572657,-168.876
-174.82,0.980284,0.274457,3,7,0,175.191,0.336149,0.885654,0.421476,14.3857,1,1,0,1,-0.0172135,0.0114272,0.478599,0.399241,0.600759,-170.429
-172.85,1,0.274457,3,15,0,174.913,0.811239,0.625147,0.642878,14.6573,1,1,1,1,-1.3163e-06,2.48467e-07,0.812314,0.375706,0.624294,-167.753
-172.814,0.99961,0.274457,3,7,0,172.877,0.793298,0.633015,0.904495,13.4789,1,1,1,0,-2.66696e-06,5.51267e-07,0.794824,0.376805,0.623195,-167.798
-174.045,0.913164,0.274457,2,5,0,175.054,0.733394,0.367995,0.22568,0.0487914,0,0,1,0,-1.90751e-05,5.08555e-06,0.737457,0.43257,0.56743,-168.681
-173.305,0.999764,0.274457,3,7,0,174.477,0.557136,0.559365,0.264141,14.811,1,1,0,1,-0.000897739,0.000397576,0.585932,0.418911,0.581089,-168.579
-172.97,0.994022,0.274457,3,15,0,174.03,0.844862,0.595879,0.477175,3.2057,1,1,1,1,-2.84539e-07,4.41427e-08,0.845366,0.376663,0.623337,-167.671
-172.983,0.999627,0.274457,1,1,0,172.984,0.846933,0.592,0.799765,5.01596,0,1,1,0,-2.56126e-07,3.92044e-08,0.847411,0.377149,0.622851,-167.667
-173.066,0.992088,0.274457,3,11,0,173.373,0.688333,0.535546,0.512402,6.37845,1,1,1,1,-6.31431e-05,1.96796e-05,0.695738,0.407921,0.592079,-168.158
-172.824,0.988516,0.274457,2,5,0,173.61,0.679334,0.64194,0.751172,1.33237,0,1,1,1,-7.84623e-05,2.51602e-05,0.687596,0.391421,0.608579,-168.105
-172.83,0.997576,0.274457,2,7,0,172.997,0.756359,0.601566,0.853494,3.13886,0,1,1,1,-9.52745e-06,2.32128e-06,0.759233,0.387764,0.612236,-167.882
-172.919,0.996518,0.274457,2,3,0,172.92,0.751616,0.564113,0.0702149,0.949213,0,0,0,0,-1.10561e-05,2.74617e-06,0.754711,0.395145,0.604855,-167.922
-173.205,0.989502,0.274457,2,3,0,173.262,0.684998,0.503505,0.631863,8.47926,0,1,1,1,-6.84882e-05,2.15739e-05,0.692713,0.413686,0.586314,-168.243
-173.186,1,0.274457,3,7,0,173.25,0.705558,0.501703,0.690917,12.9391,1,1,0,1,-4.08802e-05,1.20369e-05,0.711509,0.411699,0.588301,-168.183
-175.132,0.935395,0.274457,3,9,0,176.443,0.503528,0.297439,0.834071,0.66645,1,1,1,1,-0.00209635,0.00104078,0.54856,0.459454,0.540546,-169.805
-173.542,0.983506,0.274457,2,7,0,176.235,0.855428,0.451568,0.269217,2.50214,1,1,1,1,-1.63741e-07,2.36723e-08,0.855811,0.40457,0.59543,-167.918
-174.376,0.988618,0.274457,2,7,0,175.232,0.964683,0.491773,0.435334,11.8852,0,1,1,1,-2.33495e-12,8.24634e-14,0.964684,0.383574,0.616426,-167.545
-173.021,0.999764,0.274457,3,7,0,174.576,0.854672,0.58533,0.0986726,13.1079,0,1,1,1,-1.70582e-07,2.47905e-08,0.855062,0.377425,0.622575,-167.652
-173.443,0.981714,0.274457,2,7,0,173.736,0.804661,0.451128,0.306356,13.4759,0,1,1,0,-1.71852e-06,3.35693e-07,0.805888,0.410099,0.589901,-168.058
-173.452,0.996787,0.274457,3,7,0,173.903,0.73377,0.447992,0.712353,12.6706,0,1,1,0,-1.88688e-05,5.02343e-06,0.737811,0.418113,0.581887,-168.278
-175.485,0.964321,0.274457,2,7,0,176.873,0.608403,0.243907,0.468806,14.3894,1,1,0,1,-0.000356902,0.000139762,0.626261,0.461908,0.538092,-169.916
-176.37,0.975491,0.274457,2,7,0,177.998,0.618116,0.178657,0.0396031,4.45178,1,1,1,0,-0.000295333,0.000112783,0.634321,0.471712,0.528288,-170.484
-176.774,1,0.274457,1,3,0,177.066,0.607652,0.153961,0.627253,5.61364,1,1,1,1,-0.000362089,0.000142065,0.625643,0.475951,0.524049,-170.751
-177.12,0.983939,0.274457,3,15,0,177.335,0.72744,0.134351,0.866614,8.21207,1,1,0,1,-2.26059e-05,6.16147e-06,0.731863,0.475439,0.524561,-170.777
-180.192,0.964787,0.274457,3,15,0,181.42,0.981007,0.0885505,0.565507,0.287637,1,0,1,1,-1.66142e-14,3.15558e-16,0.981007,0.478296,0.521704,-171.071
-178.007,1,0.274457,3,7,0,180.747,0.848197,0.104911,0.920661,8.55264,1,1,0,0,-2.40025e-07,3.64366e-08,0.84866,0.477756,0.522244,-170.987
-179.649,0.963424,0.274457,3,13,0,181.721,0.203917,0.0543214,0.199363,11.1683,1,1,1,0,-0.0604427,0.0481174,0.496368,0.49408,0.50592,-172.207
-179.206,0.993411,0.274457,4,15,0,180.3,0.386412,0.0506087,0.544488,9.46696,1,1,1,1,-0.00981413,0.00602184,0.490541,0.493918,0.506082,-172.072
-177.105,0.973783,0.274457,3,15,0,182.377,0.979894,0.244614,0.232014,11.9776,0,1,0,1,-2.61679e-14,5.26128e-16,0.979894,0.440361,0.559639,-169.046
-178.344,1,0.274457,3,7,0,178.493,0.978616,0.166129,0.408275,2.96533,1,1,1,1,-4.27894e-14,9.15011e-16,0.978616,0.459445,0.540555,-169.963
-176.346,0.990394,0.274457,4,15,0,178.644,0.226488,0.337105,0.329558,2.95123,0,1,1,0,-0.0498224,0.0385382,0.487532,0.463178,0.536822,-170.786
-180.625,0.953749,0.274457,4,31,0,181.58,0.999646,0.942378,0.825128,2.03896,1,1,0,0,-2.47672e-28,8.77266e-32,0.999646,0.280488,0.719512,-169.847
-178.47,0.946363,0.274457,2,3,0,181.662,0.999487,0.697718,0.134538,1.86465,0,1,0,0,-4.76961e-27,2.44523e-30,0.999487,0.332398,0.667602,-167.778
-179.985,0.83732,0.274457,2,3,0,180.837,0.999421,0.928819,0.920928,9.17121,1,1,1,1,-1.2608e-26,7.29892e-30,0.999421,0.283274,0.716726,-169.684
-177.767,0.763808,0.274457,3,7,0,183.156,0.99791,0.382899,0.821407,1.01067,1,1,1,0,-3.63365e-22,7.59451e-25,0.99791,0.405621,0.594379,-167.901
-177.836,0.998577,0.274457,1,1,0,177.863,0.997873,0.37256,0.250745,4.2376,1,1,1,0,-4.18184e-22,8.89516e-25,0.997873,0.408114,0.591886,-167.961
-177.709,1,0.274457,1,1,0,177.839,0.997772,0.382315,0.959691,12.4079,1,1,1,1,-6.05104e-22,1.34797e-24,0.997772,0.405774,0.594226,-167.904
-174.802,0.995034,0.274457,3,15,0,179.808,0.313174,0.804897,0.60517,5.59976,1,1,1,1,-0.0218883,0.0150335,0.476255,0.409576,0.590424,-170.285
-173.506,0.999407,0.274457,3,7,0,175.65,0.874679,0.4704,0.232915,14.9382,1,1,1,0,-5.33213e-08,6.68229e-09,0.874898,0.39854,0.60146,-167.801
-172.765,1,0.274457,3,7,0,173.581,0.728389,0.682909,0.569065,12.4338,1,1,1,0,-2.20077e-05,5.97753e-06,0.732753,0.377449,0.622551,-168.009
-172.85,0.984975,0.274457,2,7,0,173.301,0.755309,0.59175,0.88795,5.56912,1,1,0,1,-9.84887e-06,2.40993e-06,0.758231,0.389675,0.610325,-167.888
-172.972,0.994516,0.274457,2,3,0,173.006,0.77544,0.547739,0.373077,9.76283,1,1,1,1,-5.07103e-06,1.13875e-06,0.77754,0.395109,0.604891,-167.877
-172.877,0.991157,0.274457,2,7,0,173.547,0.710112,0.772422,0.0404397,0.580964,0,1,0,1,-3.62788e-05,1.05168e-05,0.715717,0.365213,0.634787,-168.277
-173.108,0.987996,0.274457,4,15,0,173.351,0.784034,0.819503,0.882438,14.0383,0,1,0,1,-3.7478e-06,8.09397e-07,0.785841,0.344344,0.655656,-168.369
-173.563,0.883498,0.274457,2,7,0,175.437,0.615577,0.461012,0.595,2.02452,1,1,0,1,-0.000310477,0.000119355,0.632201,0.427683,0.572317,-168.609
-177.56,0.955595,0.274457,3,15,0,177.568,0.170518,0.234136,0.913563,6.95605,0,1,0,0,-0.0791584,0.0656605,0.514775,0.474524,0.525476,-171.429
-177.589,0.999416,0.274457,4,15,0,177.764,0.158664,0.248206,0.270079,1.25069,1,1,0,1,-0.0866979,0.0729421,0.523024,0.472952,0.527048,-171.457
-174.921,0.98707,0.274457,4,15,0,179.357,0.975518,0.448819,0.26976,4.15994,0,1,1,0,-1.25916e-13,3.08274e-15,0.975518,0.392258,0.607742,-167.647
-174.154,0.996422,0.274457,3,7,0,175.307,0.942167,0.451002,0.276816,10.0728,1,1,0,0,-1.1793e-10,6.82027e-12,0.942177,0.395339,0.604661,-167.71
-173.16,0.999619,0.274457,3,9,0,174.242,0.555712,0.777801,0.0708707,2.81365,0,1,0,1,-0.000919505,0.000408525,0.58487,0.388363,0.611637,-168.748
-173.323,0.992772,0.274457,3,7,0,173.629,0.514513,0.619414,0.357033,5.17847,0,1,1,1,-0.00177689,0.000862659,0.555758,0.415046,0.584954,-168.707
-172.819,0.999074,0.274457,4,15,0,173.507,0.667754,0.702041,0.277111,12.1151,0,1,0,0,-0.000102806,3.41568e-05,0.677225,0.383347,0.616653,-168.204
-173.604,0.9805,0.274457,2,7,0,173.913,0.502284,0.871315,0.156314,9.51062,1,1,1,1,-0.0021354,0.00106282,0.547761,0.383336,0.616664,-169.312
-174.788,0.824176,0.274457,2,3,0,177.056,0.475615,1.0735,0.298027,12.7696,1,1,1,1,-0.0031353,0.00164411,0.531469,0.361891,0.638109,-170.688
-173.76,0.986043,0.274457,3,7,0,175.746,0.431609,0.782086,0.616801,6.9495,1,1,1,0,-0.0056466,0.00320948,0.508438,0.402941,0.597059,-169.347
-174.267,0.95931,0.274457,3,7,0,175.511,0.64468,1.04744,0.624688,8.39818,1,1,0,1,-0.000171198,6.08301e-05,0.656947,0.334493,0.665507,-170.059
-173.484,1,0.274457,3,7,0,174.873,0.470621,0.7437,0.269274,0.548445,1,1,1,0,-0.00336092,0.0017792,0.528605,0.403567,0.596433,-169.039
-172.872,0.993873,0.274457,2,7,0,173.884,0.658577,0.629615,0.186348,8.10285,0,1,1,1,-0.000126473,4.31807e-05,0.669096,0.396231,0.603769,-168.167
-172.92,0.990762,0.274457,2,5,0,173.312,0.764784,0.775158,0.0777077,9.77734,1,1,1,0,-7.25939e-06,1.70753e-06,0.767294,0.355542,0.644458,-168.188
