# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:23:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c55a673083.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061323-1-933b51.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061323-1-8fa863.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.239019
# Diagonal elements of inverse mass matrix:
# 1.05563, 1.17517
-176.817,0.997823,0.239019,4,15,0,180.557,0.642617,0.143784,1.15464,0.459483,2.13064,0,1,1,0,-0.000178878,6.39278e-05,0.655161,0.476473,0.523527,-170.801
-178.49,0.977014,0.239019,3,7,0,178.73,0.305787,0.157504,1.17058,0.646558,4.07062,1,1,1,1,-0.0235974,0.0163816,0.475946,0.482196,0.517804,-171.304
-177.284,1,0.239019,2,3,0,178.533,0.441611,0.163311,1.1774,0.636077,7.11838,0,1,1,1,-0.0049627,0.00277112,0.513218,0.479261,0.520739,-170.962
-177.249,0.99792,0.239019,3,7,0,177.675,0.426508,0.130458,1.13935,0.746197,7.75657,1,1,0,1,-0.00602496,0.00345527,0.506109,0.483696,0.516304,-171.274
-177.015,0.997695,0.239019,4,15,0,177.749,0.657666,0.0396974,1.0405,0.103387,5.61601,0,1,1,1,-0.000129062,4.41825e-05,0.668292,0.493369,0.506631,-172.044
-177.195,0.998839,0.239019,2,5,0,177.238,0.681235,0.0316893,1.0322,0.583199,6.88251,0,1,0,1,-7.49828e-05,2.39019e-05,0.68931,0.49454,0.50546,-172.142
-177.691,0.993816,0.239019,3,7,0,177.821,0.794032,0.027257,1.02763,0.849154,7.89195,1,1,1,1,-2.59428e-06,5.34339e-07,0.795537,0.494579,0.505421,-172.165
-178.224,0.996715,0.239019,3,7,0,178.518,0.807404,0.0152712,1.01539,0.84433,5.66937,1,1,1,0,-1.53942e-06,2.96486e-07,0.808566,0.496913,0.503087,-172.348
-176.834,0.993823,0.239019,4,15,0,179.722,0.518443,0.0780233,1.08115,0.0833443,2.47862,0,1,0,1,-0.00167317,0.000805725,0.558393,0.489142,0.510858,-171.677
-177.177,0.992463,0.239019,4,15,0,177.571,0.751719,0.0442388,1.04523,0.0119936,1.43391,1,1,1,1,-1.10206e-05,2.73619e-06,0.754809,0.491653,0.508347,-171.932
-177.915,0.996709,0.239019,3,7,0,177.983,0.457164,0.0218835,1.02212,0.578217,8.25018,1,1,1,1,-0.00403865,0.00219233,0.521194,0.497171,0.502829,-172.341
-178.148,0.990004,0.239019,4,15,0,178.868,0.362522,0.0394317,1.04022,0.375869,1.33126,0,1,0,1,-0.0129017,0.00822457,0.483748,0.495359,0.504641,-172.197
-176.871,0.997547,0.239019,3,15,0,178.752,0.657877,0.148178,1.15972,0.306852,7.46175,1,1,1,1,-0.000128459,4.39487e-05,0.668478,0.475262,0.524738,-170.729
-176.965,0.999493,0.239019,4,15,0,177.1,0.472269,0.10169,1.10704,0.394609,9.6382,1,1,1,0,-0.00328502,0.00173361,0.529543,0.486624,0.513376,-171.479
-177.868,0.974939,0.239019,4,15,0,178.582,0.863792,0.0540875,1.05558,0.29337,0.598293,0,1,1,1,-1.02594e-07,1.39742e-08,0.864096,0.488318,0.511682,-171.715
-176.709,1,0.239019,4,15,0,177.851,0.661611,0.079992,1.08328,0.918181,9.28032,1,1,1,0,-0.000118178,3.99899e-05,0.671774,0.486571,0.513429,-171.52
-177.141,0.993557,0.239019,3,11,0,177.16,0.453714,0.0712394,1.07384,0.5249,7.19276,0,1,0,1,-0.0042299,0.00231073,0.51937,0.490826,0.509174,-171.809
-177.099,0.997867,0.239019,4,15,0,178.045,0.446204,0.101227,1.10653,0.532517,1.326,1,1,0,1,-0.00467292,0.00258785,0.515506,0.487075,0.512925,-171.517
-177.176,0.991333,0.239019,4,15,0,178.011,0.779033,0.107745,1.11376,0.147693,2.2768,1,1,1,1,-4.47546e-06,9.88928e-07,0.781006,0.478975,0.521025,-171.036
-177.804,0.982195,0.239019,4,15,0,180.178,0.409246,0.0370308,1.03772,0.608372,0.341907,1,0,1,1,-0.00746788,0.00441168,0.498797,0.495452,0.504548,-172.195
-176.861,1,0.239019,4,15,0,177.822,0.698766,0.0602818,1.06214,0.0440357,6.15795,1,1,1,0,-4.86753e-05,1.46626e-05,0.705263,0.489374,0.510626,-171.743
-176.805,0.998579,0.239019,3,11,0,177.071,0.527772,0.129167,1.13788,0.0226136,5.76697,1,1,1,1,-0.00144736,0.000683482,0.564775,0.481817,0.518183,-171.129
-177.017,0.994925,0.239019,4,15,0,177.129,0.725948,0.0502668,1.05155,0.523707,2.60395,0,1,1,1,-2.35738e-05,6.46043e-06,0.730465,0.490822,0.509178,-171.862
-178.275,0.990907,0.239019,4,15,0,178.803,0.727903,0.0097341,1.00978,0.171775,4.19131,0,1,1,1,-2.2312e-05,6.07102e-06,0.732297,0.498218,0.501782,-172.447
-178.3,0.999993,0.239019,2,3,0,178.332,0.719293,0.00925111,1.00929,0.07835,3.42902,1,1,1,0,-2.83439e-05,7.95634e-06,0.724246,0.498325,0.501675,-172.455
-176.715,0.993466,0.239019,4,15,0,179.103,0.601349,0.128376,1.13698,0.820034,4.91632,1,1,0,1,-0.000408238,0.000162744,0.620485,0.48011,0.51989,-171.03
-176.981,0.992337,0.239019,4,15,0,177.355,0.699667,0.0468175,1.04793,0.0139254,4.2726,0,1,1,0,-4.75736e-05,1.42879e-05,0.706089,0.491737,0.508263,-171.925
-176.687,0.998469,0.239019,3,15,0,177.485,0.639036,0.0792676,1.08249,0.377146,3.76154,0,1,1,1,-0.000192912,6.96345e-05,0.652071,0.487085,0.512915,-171.55
-177.483,0.972535,0.239019,2,7,0,179.155,0.463272,0.0363162,1.03698,0.558173,1.30653,1,1,1,1,-0.00371795,0.00199553,0.524501,0.495272,0.504728,-172.177
-177.731,0.992449,0.239019,3,11,0,178.2,0.83864,0.121071,1.12871,0.763141,5.84216,1,1,1,0,-3.87051e-07,6.24546e-08,0.839226,0.47462,0.52538,-170.782
-176.876,0.997323,0.239019,3,11,0,178.394,0.714934,0.113961,1.12071,0.18726,6.96233,1,1,0,0,-3.19003e-05,9.09368e-06,0.72019,0.479494,0.520506,-171.04
-177.139,0.997094,0.239019,3,11,0,177.165,0.45238,0.0730321,1.07577,0.240268,2.15206,1,1,0,1,-0.00430592,0.00235801,0.518672,0.49061,0.50939,-171.791
-179.209,0.978258,0.239019,3,15,0,179.425,0.914957,0.0171102,1.01726,0.848104,3.82963,0,1,1,1,-2.50484e-09,2.13019e-10,0.915005,0.496086,0.503914,-172.294
-179.314,0.999922,0.239019,2,3,0,179.338,0.918866,0.016215,1.01635,0.815538,8.51817,0,1,1,1,-1.72625e-09,1.40057e-10,0.918906,0.496275,0.503725,-172.309
-178.449,0.998604,0.239019,3,15,0,180.267,0.298662,0.103501,1.10905,0.673395,4.69066,0,1,1,1,-0.0253486,0.0177779,0.475858,0.488345,0.511655,-171.711
-177.761,1,0.239019,3,7,0,178.598,0.364095,0.137945,1.14791,0.640903,3.26287,1,1,1,1,-0.0126761,0.0080608,0.484135,0.483747,0.516253,-171.322
-177.37,0.991363,0.239019,4,15,0,178.995,0.577089,0.0255162,1.02584,0.968875,0.0349123,1,1,1,0,-0.000636052,0.000268994,0.601155,0.496169,0.503831,-172.261
-177.006,0.999077,0.239019,3,7,0,177.469,0.555123,0.0447811,1.0458,0.700287,9.54585,0,1,1,1,-0.000928635,0.000413129,0.584432,0.493468,0.506532,-172.032
-177.071,0.997771,0.239019,3,15,0,177.519,0.475181,0.0651384,1.06731,0.190154,6.71373,0,1,1,1,-0.00315436,0.00165547,0.531218,0.491402,0.508598,-171.854
-176.975,0.999866,0.239019,3,7,0,177.163,0.520164,0.0554066,1.05697,0.256134,9.51718,0,1,0,1,-0.00162939,0.00078184,0.559558,0.492272,0.507728,-171.929
-176.794,0.999268,0.239019,3,7,0,177.097,0.641287,0.0578745,1.05958,0.0511688,2.16875,1,1,0,1,-0.000183985,6.59977e-05,0.654012,0.490541,0.509459,-171.816
-176.968,0.996903,0.239019,3,15,0,177.177,0.47708,0.125983,1.13426,0.165047,5.89622,1,1,0,1,-0.0030716,0.0016062,0.532321,0.483337,0.516663,-171.236
-176.942,0.981241,0.239019,3,7,0,178.285,0.512006,0.153706,1.16615,0.942612,6.84281,1,1,1,1,-0.00184587,0.000900774,0.554093,0.478792,0.521208,-170.917
-177.412,0.976921,0.239019,4,15,0,178.09,0.805355,0.117824,1.12505,0.768545,8.73937,0,1,1,0,-1.6716e-06,3.25369e-07,0.806565,0.47626,0.52374,-170.871
-177.826,0.984557,0.239019,4,15,0,178.565,0.466775,0.0228898,1.02315,0.450569,5.67143,1,1,1,0,-0.00354396,0.00188973,0.52644,0.497008,0.502992,-172.327
-177.911,0.992054,0.239019,3,15,0,179.316,0.626638,0.0127929,1.01288,0.661136,4.63226,0,1,1,0,-0.000249061,9.299e-05,0.641489,0.497949,0.502051,-172.417
-177.017,0.960935,0.239019,2,7,0,180.82,0.539506,0.0467341,1.04784,0.124214,5.95189,0,1,1,1,-0.00120067,0.000552903,0.57304,0.493319,0.506681,-172.017
-179.828,0.948218,0.239019,3,15,0,180.248,0.967536,0.0798734,1.08315,0.304482,6.1591,1,1,1,0,-1.19376e-12,3.87543e-14,0.967537,0.480689,0.519311,-171.222
-178.45,0.997853,0.239019,3,15,0,180.214,0.902206,0.0408424,1.04169,0.0568443,7.88876,0,1,0,1,-7.55454e-09,7.38789e-10,0.902289,0.490788,0.509212,-171.901
-176.789,0.998158,0.239019,3,15,0,178.524,0.691775,0.0716794,1.07431,0.774618,9.25091,0,1,1,1,-5.80076e-05,1.78794e-05,0.698871,0.48748,0.51252,-171.599
-177.273,0.994949,0.239019,3,7,0,177.668,0.514472,0.204737,1.2272,0.887838,7.33813,1,1,1,1,-0.00177799,0.000863262,0.555731,0.471677,0.528323,-170.46
