# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:32:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/Rtmpcyw0ct/standata-6c554685cc18.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061232-1-572e3e.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061232-1-70e475.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,tau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.261622
# Diagonal elements of inverse mass matrix:
# 2.16336, 0.214063
-173.705,0.992863,0.261622,3,7,0,174.633,0.941342,0.669114,0.467803,8.27798,0,1,1,0,-1.31962e-10,7.74064e-12,0.941353,0.347539,0.652461,-167.653
-172.856,0.997149,0.261622,4,15,0,174.197,0.749287,0.756367,0.257178,13.5998,0,1,0,1,-1.18814e-05,2.97882e-06,0.752495,0.361432,0.638568,-168.145
-172.773,0.997682,0.261622,2,7,0,172.992,0.758293,0.652113,0.78962,2.26253,1,1,0,1,-8.95864e-06,2.16536e-06,0.76108,0.37841,0.62159,-167.896
-172.788,0.998665,0.261622,2,7,0,172.85,0.698436,0.657256,0.520492,13.2067,1,1,1,0,-4.90848e-05,1.48022e-05,0.70496,0.386202,0.613798,-168.058
-172.807,0.973659,0.261622,4,15,0,173.986,0.794737,0.67465,0.707447,4.41728,1,1,0,1,-2.52614e-06,5.18524e-07,0.796222,0.368846,0.631154,-167.846
-173.348,0.977837,0.261622,2,7,0,173.606,0.767481,0.463752,0.664395,8.70482,1,1,1,1,-6.64006e-06,1.54394e-06,0.769882,0.411678,0.588322,-168.117
-174.671,0.979615,0.261622,2,7,0,174.921,0.528371,0.339692,0.702355,5.37296,0,1,0,1,-0.00143379,0.000676217,0.565191,0.45227,0.54773,-169.471
-174.366,1,0.261622,2,3,0,174.685,0.595395,0.354563,0.215859,8.90833,0,1,1,0,-0.000456375,0.000184652,0.615663,0.445683,0.554317,-169.174
-174.47,0.99863,0.261622,2,3,0,174.504,0.561858,0.352177,0.816092,2.34982,1,1,0,0,-0.000828715,0.000363095,0.589475,0.448358,0.551642,-169.293
-174.184,0.984669,0.261622,3,9,0,176.014,0.761311,1.00537,0.65179,7.58421,1,1,1,1,-8.12993e-06,1.94052e-06,0.763967,0.316898,0.683102,-169.706
-174.114,0.996864,0.261622,4,15,0,175.481,0.833785,0.367215,0.115017,6.35974,0,1,1,0,-4.87992e-07,8.11118e-08,0.834442,0.423989,0.576011,-168.403
-173.507,1,0.261622,3,7,0,174.108,0.806107,0.441023,0.567585,0.579512,0,1,0,0,-1.62197e-06,3.14489e-07,0.807299,0.411919,0.588081,-168.095
-174.315,0.978234,0.261622,3,11,0,176.871,0.743069,0.338153,0.964784,5.34782,1,1,1,0,-1.43506e-05,3.68712e-06,0.746594,0.437219,0.562781,-168.844
-174.72,0.999572,0.261622,3,7,0,174.75,0.745471,0.299027,0.913827,4.15967,0,1,1,1,-1.33488e-05,3.39766e-06,0.748871,0.444251,0.555749,-169.123
-174.791,1,0.261622,2,3,0,174.854,0.713996,0.293486,0.965619,6.63438,1,1,1,0,-3.27148e-05,9.35657e-06,0.719318,0.44742,0.55258,-169.249
-175.582,0.983343,0.261622,3,7,0,176.596,0.940802,0.287978,0.0778325,10.184,0,1,0,1,-1.41916e-10,8.40109e-12,0.940814,0.432678,0.567322,-168.722
-173.107,0.999666,0.261622,3,15,0,176.241,0.86736,0.717766,0.110491,8.79107,1,1,1,1,-8.32952e-08,1.10483e-08,0.867633,0.349155,0.650845,-167.856
-173.461,0.970496,0.261622,2,7,0,174.404,0.6093,0.482981,0.221534,0.0103066,1,1,1,0,-0.000350792,0.000137055,0.627,0.424907,0.575093,-168.557
-173.091,0.997868,0.261622,4,15,0,174.121,0.873598,0.690079,0.0945274,9.84486,0,1,0,1,-5.70468e-08,7.21085e-09,0.873825,0.353656,0.646344,-167.762
-173.133,0.990211,0.261622,3,11,0,173.951,0.563218,0.62218,0.71043,3.94826,0,1,1,1,-0.000809685,0.000353655,0.590504,0.409291,0.590709,-168.506
-172.853,0.961884,0.261622,4,15,0,174.975,0.702011,0.604087,0.487995,6.38572,0,1,0,1,-4.48048e-05,1.33514e-05,0.708242,0.394649,0.605351,-168.035
-173.283,0.988419,0.261622,4,15,0,173.56,0.556219,0.567717,0.805255,0.819144,1,1,0,1,-0.000911702,0.000404596,0.585248,0.417818,0.582182,-168.571
-174.609,0.982636,0.261622,3,15,0,175.254,0.894498,0.338546,0.583907,7.84243,0,1,1,1,-1.37464e-08,1.45028e-09,0.89461,0.424857,0.575143,-168.434
-174.335,0.994935,0.261622,3,11,0,175.143,0.555481,1.04691,0.817021,5.37469,1,1,1,1,-0.000923079,0.000410326,0.584698,0.351795,0.648205,-170.202
-173.972,1,0.261622,3,7,0,174.405,0.527946,0.976327,0.10046,8.6045,0,1,1,1,-0.00144341,0.000681367,0.564896,0.365838,0.634162,-169.783
-173.156,0.901877,0.261622,2,5,0,176.637,0.636329,0.537388,0.3727,12.2567,1,1,1,1,-0.000204138,7.42391e-05,0.649746,0.413611,0.586389,-168.326
-173.401,0.990565,0.261622,2,7,0,174.063,0.675287,0.468081,0.083227,8.48781,1,1,0,1,-8.63325e-05,2.80333e-05,0.683957,0.42065,0.57935,-168.385
-172.96,0.989676,0.261622,2,7,0,174.201,0.834733,0.584849,0.0939912,2.18183,1,0,1,0,-4.66659e-07,7.71234e-08,0.835376,0.380231,0.619769,-167.695
-172.791,0.986495,0.261622,2,7,0,174.034,0.782407,0.679451,0.755106,5.01355,0,1,1,1,-3.97238e-06,8.64364e-07,0.784267,0.369848,0.630152,-167.88
-172.784,0.993744,0.261622,2,7,0,173.207,0.723173,0.715232,0.627752,0.637519,1,1,0,1,-2.54709e-05,7.05102e-06,0.727868,0.372717,0.627283,-168.083
-173.112,0.96377,0.261622,1,3,0,173.864,0.736706,0.841637,0.342948,12.442,1,1,0,1,-1.73255e-05,4.56169e-06,0.740579,0.349035,0.650965,-168.533
-173.194,0.999489,0.261622,3,7,0,173.276,0.707322,0.866936,0.193641,10.4128,0,1,1,1,-3.90407e-05,1.14263e-05,0.713138,0.350189,0.649811,-168.709
-173.089,0.996771,0.261622,3,11,0,173.58,0.828808,0.532282,0.728915,5.58406,1,1,1,0,-6.14449e-07,1.05189e-07,0.829545,0.391371,0.608629,-167.762
-172.992,0.9871,0.261622,4,15,0,174.811,0.824046,0.749593,0.40098,11.519,1,1,1,1,-7.61214e-07,1.33939e-07,0.824865,0.350165,0.649835,-168.014
-173.083,0.995289,0.261622,3,7,0,173.271,0.776748,0.517898,0.736988,2.82195,1,1,1,0,-4.84672e-06,1.08204e-06,0.778801,0.400511,0.599489,-167.93
-172.844,0.998336,0.261622,4,15,0,173.422,0.758776,0.746293,0.583535,5.87593,1,1,1,1,-8.82142e-06,2.12794e-06,0.761542,0.361623,0.638377,-168.094
-173.937,0.963549,0.261622,2,7,0,174.964,0.9548,0.56757,0.987556,0.662766,1,0,1,0,-1.66371e-11,7.52003e-13,0.954804,0.367742,0.632258,-167.482
-172.842,0.996985,0.261622,3,11,0,174.329,0.693502,0.61531,0.0073578,5.62353,0,1,1,1,-5.55695e-05,1.70319e-05,0.700446,0.393898,0.606102,-168.058
-172.792,0.996493,0.261622,2,7,0,173.044,0.784244,0.673844,0.333654,5.51621,0,1,1,1,-3.71958e-06,8.02522e-07,0.786044,0.370594,0.629406,-167.866
-174.256,0.97249,0.261622,3,7,0,174.46,0.506962,1.01246,0.400838,14.5641,1,1,1,1,-0.00199161,0.000981939,0.550783,0.364559,0.635441,-170.104
-173.414,0.992651,0.261622,3,7,0,174.746,0.68198,0.914495,0.55979,0.605431,1,1,0,1,-7.36565e-05,2.34242e-05,0.689983,0.347302,0.652698,-169.025
-174.101,0.974073,0.261622,4,15,0,174.246,0.76103,0.360861,0.698159,11.2524,1,1,1,1,-8.20436e-06,1.9606e-06,0.763697,0.431536,0.568464,-168.645
-174.43,0.997947,0.261622,3,7,0,174.616,0.648093,0.335868,0.939325,12.7282,1,1,1,0,-0.000159119,5.59951e-05,0.659911,0.444828,0.555172,-169.13
-174.927,0.997764,0.261622,2,3,0,174.956,0.564156,0.301897,0.906226,8.90349,1,1,1,1,-0.000796787,0.000347275,0.591214,0.455556,0.544444,-169.598
-173.018,0.989946,0.261622,3,9,0,175.311,0.844889,0.570834,0.335325,4.55397,0,1,1,1,-2.84153e-07,4.40752e-08,0.845392,0.381643,0.618357,-167.678
-172.796,0.999764,0.261622,4,15,0,173.158,0.70164,0.720246,0.113767,8.63869,1,1,0,1,-4.52331e-05,1.34958e-05,0.707901,0.375233,0.624767,-168.147
-172.913,0.994909,0.261622,3,15,0,173.104,0.840136,0.647444,0.935571,0.587145,1,0,0,1,-3.59862e-07,5.75291e-08,0.840701,0.367186,0.632814,-167.719
-172.998,0.956272,0.261622,2,7,0,174.947,0.759047,0.5393,0.273842,12.1207,0,1,1,1,-8.74504e-06,2.10714e-06,0.761801,0.398712,0.601288,-167.937
-173.322,0.996115,0.261622,3,15,0,173.435,0.907855,0.678432,0.0490742,0.837877,0,1,1,1,-4.722e-09,4.35108e-10,0.907921,0.3507,0.6493,-167.699
-174.528,0.984985,0.261622,3,7,0,174.599,0.959231,0.437651,0.354965,10.3876,0,1,1,0,-7.32111e-12,2.98473e-13,0.959234,0.396562,0.603438,-167.723
-174.624,0.999287,0.261622,3,7,0,174.774,0.951501,0.40209,0.936785,12.8379,0,1,0,0,-2.91292e-11,1.41274e-12,0.951506,0.405502,0.594498,-167.902
-173.591,0.999468,0.261622,3,7,0,175.115,0.880824,0.460091,0.943661,6.46714,1,1,1,1,-3.59044e-08,4.27896e-09,0.881004,0.40003,0.59997,-167.821
-174.078,0.993816,0.261622,2,3,0,174.103,0.909147,0.411041,0.816376,9.01324,0,1,1,1,-4.22352e-09,3.8372e-10,0.909209,0.407642,0.592358,-167.959
-174.441,0.996081,0.261622,3,7,0,175.121,0.971535,0.529661,0.506742,13.6185,0,1,1,0,-4.18732e-13,1.19191e-14,0.971536,0.374119,0.625881,-167.474
-174.099,0.998303,0.261622,1,3,0,174.718,0.96182,0.562097,0.719079,7.92281,1,1,1,1,-4.3435e-12,1.65836e-13,0.961822,0.36804,0.63196,-167.472
-175.422,0.994408,0.261622,3,11,0,176.308,0.241387,0.627443,0.875568,2.06249,0,1,1,0,-0.0436498,0.0331133,0.483137,0.431495,0.568505,-170.508
-175.63,0.995525,0.261622,4,15,0,177.114,0.9573,0.306794,0.815275,9.09692,1,1,1,0,-1.05804e-11,4.51781e-13,0.957303,0.4271,0.5729,-168.522
-176.054,0.997452,0.261622,2,3,0,176.255,0.973718,0.307237,0.0485536,7.41591,1,1,1,1,-2.21654e-13,5.82546e-15,0.973719,0.425762,0.574238,-168.48
-174.882,0.995836,0.261622,4,15,0,177.088,0.287287,0.655387,0.665169,4.66025,0,1,1,1,-0.0283647,0.0202159,0.476156,0.427153,0.572847,-170.121
-174.31,0.988301,0.261622,3,7,0,177.375,0.812445,0.990386,0.577715,6.80145,0,1,1,1,-1.25223e-06,2.34863e-07,0.813494,0.308814,0.691186,-169.643
-174.429,0.987997,0.261622,1,1,0,174.53,0.822718,0.996547,0.795731,11.9147,1,1,1,0,-8.072e-07,1.43102e-07,0.823562,0.305611,0.694389,-169.724
-172.842,1,0.261622,3,7,0,174.418,0.653734,0.706732,0.592664,11.0845,1,1,1,1,-0.000140754,4.87383e-05,0.664839,0.384672,0.615328,-168.253
-173.168,0.993947,0.261622,3,7,0,173.222,0.6171,0.845365,0.504306,0.657125,1,1,1,1,-0.000301316,0.000115374,0.633471,0.369291,0.630709,-168.791
-173.19,0.998349,0.261622,3,7,0,173.402,0.538217,0.755183,0.377127,4.88966,1,1,0,0,-0.00122588,0.00056609,0.57212,0.393857,0.606143,-168.758
-172.823,0.999463,0.261622,3,7,0,173.256,0.663624,0.687269,0.562722,14.9993,1,1,1,0,-0.000112937,3.79894e-05,0.673556,0.386313,0.613687,-168.193
-172.908,0.996348,0.261622,3,7,0,173.034,0.780744,0.570784,0.0450272,13.9624,0,1,0,1,-4.21381e-06,9.23902e-07,0.782659,0.390139,0.609861,-167.835
-172.791,0.996454,0.261622,2,7,0,173.229,0.758002,0.628644,0.214074,3.81211,1,1,0,0,-9.0423e-06,2.18822e-06,0.760802,0.382661,0.617339,-167.88
-173.064,0.976729,0.261622,4,15,0,174.141,0.808206,0.529541,0.0925852,4.26613,0,1,1,0,-1.49026e-06,2.85824e-07,0.809349,0.394465,0.605535,-167.82
-173.125,0.993122,0.261622,3,7,0,173.953,0.571216,0.786305,0.957649,9.82286,1,1,0,0,-0.000705216,0.000302385,0.596608,0.384957,0.615043,-168.716
-172.972,0.996721,0.261622,3,7,0,173.404,0.852551,0.677441,0.127324,5.322,0,1,1,1,-1.91089e-07,2.81758e-08,0.852965,0.359431,0.640569,-167.755
-174.016,0.987832,0.261622,3,7,0,174.293,0.433267,0.883093,0.461486,1.11734,1,1,0,0,-0.00552796,0.00313288,0.509211,0.390598,0.609402,-169.718
-172.844,0.95886,0.261622,2,5,0,175.548,0.786552,0.724739,0.347357,1.48062,1,1,1,1,-3.4219e-06,7.30396e-07,0.788279,0.360938,0.639062,-167.98
-173.364,0.985303,0.261622,2,7,0,173.717,0.893241,0.52442,0.833193,5.33453,1,1,1,1,-1.5091e-08,1.61109e-09,0.893359,0.384973,0.615027,-167.625
-173.829,0.990896,0.261622,3,15,0,174.276,0.776686,0.393387,0.752823,13.412,1,1,1,0,-4.85719e-06,1.08468e-06,0.778741,0.424007,0.575993,-168.41
-174.552,0.970042,0.261622,2,7,0,176.871,0.650705,0.322696,0.068349,2.1564,0,1,1,1,-0.000150373,5.25246e-05,0.662189,0.446793,0.553207,-169.21
-175.005,0.994303,0.261622,4,15,0,175.364,0.569912,0.292888,0.621515,8.5497,0,1,1,0,-0.000721415,0.000310272,0.595605,0.456551,0.543449,-169.643
-174.576,0.992391,0.261622,3,15,0,175.679,0.906774,0.34995,0.743306,11.5731,1,1,1,0,-5.17798e-09,4.82724e-10,0.906843,0.421322,0.578678,-168.324
-174.145,0.996494,0.261622,4,15,0,175.606,0.886975,0.89984,0.605094,2.45665,0,0,1,1,-2.36549e-08,2.67359e-09,0.887122,0.310396,0.689604,-168.97
-173.62,0.96475,0.261622,2,3,0,174.937,0.897553,0.799692,0.939969,11.8775,1,1,1,1,-1.0902e-08,1.11688e-09,0.897653,0.327867,0.672133,-168.247
-173.728,0.996129,0.261622,2,3,0,173.783,0.891843,0.829832,0.718688,6.38074,1,1,1,1,-1.67218e-08,1.80858e-09,0.891966,0.322964,0.677036,-168.437
-174.055,0.984242,0.261622,3,7,0,174.98,0.445038,0.48693,0.244793,12.5877,0,1,0,0,-0.00474504,0.00263332,0.51492,0.438213,0.561787,-169.196
-174.685,0.981749,0.261622,2,3,0,174.739,0.33513,0.500838,0.405387,2.41824,0,1,0,0,-0.0174015,0.0115697,0.478452,0.442527,0.557473,-169.75
-174.77,0.993638,0.261622,2,3,0,175.031,0.313853,0.531077,0.549919,3.49787,1,1,1,0,-0.0217365,0.0149145,0.476295,0.43994,0.56006,-169.858
-174.578,1,0.261622,1,1,0,174.77,0.337068,0.531467,0.671143,6.35337,1,1,1,1,-0.0170453,0.0112999,0.478735,0.438963,0.561037,-169.703
-176.106,0.96823,0.261622,2,3,0,176.159,0.199874,0.481295,0.433146,5.47015,0,1,1,1,-0.0625136,0.0500187,0.498243,0.447763,0.552237,-170.801
-175.342,1,0.261622,2,3,0,176.501,0.279489,0.446443,0.469531,14.0688,0,1,1,0,-0.0305973,0.0220457,0.476678,0.450376,0.549624,-170.195
-174.25,0.972452,0.261622,3,7,0,177.765,0.885607,0.371695,0.777164,7.27523,0,1,1,1,-2.60062e-08,2.97492e-09,0.885761,0.418427,0.581573,-168.237
-175.102,0.989706,0.261622,3,7,0,175.823,0.930683,0.319051,0.153573,1.62061,1,1,1,1,-4.96222e-10,3.43967e-11,0.930704,0.426305,0.573695,-168.489
-177.495,0.982486,0.261622,3,11,0,178.776,0.998593,0.707544,0.000297089,1.57812,1,1,1,1,-1.53712e-23,2.16333e-26,0.998593,0.330362,0.669638,-167.825
-175.878,0.99955,0.261622,2,7,0,177.759,0.994075,0.57492,0.587569,14.9846,0,1,1,1,-1.51016e-18,8.94794e-21,0.994075,0.360888,0.639112,-167.442
-174.524,0.997767,0.261622,2,7,0,177.242,0.973754,0.526984,0.181958,3.25278,0,1,0,1,-2.19239e-13,5.75408e-15,0.973755,0.374455,0.625545,-167.473
-174.062,1,0.261622,2,3,0,174.545,0.961842,0.593924,0.151472,0.0707865,0,0,1,0,-4.32314e-12,1.64962e-13,0.961844,0.360946,0.639054,-167.488
-173.292,0.993627,0.261622,3,15,0,175.027,0.805113,0.477695,0.80111,12.9973,0,1,1,1,-1.6878e-06,3.28929e-07,0.806329,0.404878,0.595122,-167.961
-173.066,0.997965,0.261622,3,15,0,173.571,0.87525,0.628417,0.786436,1.5874,1,1,1,1,-5.14389e-08,6.41699e-09,0.875466,0.365828,0.634172,-167.636
-173.319,0.993687,0.261622,3,15,0,173.688,0.550526,0.839715,0.168022,3.48823,1,1,0,1,-0.00100259,0.000450639,0.581034,0.380586,0.619414,-168.982
-173.851,0.980837,0.261622,2,3,0,173.861,0.496312,0.927318,0.681931,2.619,1,1,1,0,-0.00233175,0.00117447,0.543972,0.377007,0.622993,-169.618
-173.005,0.993816,0.261622,3,7,0,174.314,0.690512,0.818077,0.410447,3.49201,1,1,1,1,-5.9849e-05,1.85226e-05,0.69772,0.361066,0.638934,-168.497
-173.76,0.949184,0.261622,3,7,0,174.605,0.535797,0.468608,0.66904,13.1052,1,1,0,1,-0.00127443,0.000591595,0.5704,0.433718,0.566282,-168.87
-173.992,0.997413,0.261622,4,15,0,174.154,0.535456,0.428332,0.742479,13.5147,1,1,1,0,-0.0012814,0.000595266,0.570159,0.439383,0.560617,-169.016
-174.86,0.966196,0.261622,3,11,0,176.826,0.971285,0.790292,0.706797,3.8541,1,1,0,1,-4.48968e-13,1.28921e-14,0.971286,0.316999,0.683001,-168.283
-175.344,0.994139,0.261622,3,11,0,176.834,0.264034,0.489827,0.628603,14.0877,1,1,1,1,-0.0354451,0.0260864,0.4785,0.445957,0.554043,-170.251
-173.514,0.999455,0.261622,4,15,0,175.497,0.468294,0.636376,0.341263,2.96628,1,1,0,0,-0.0034707,0.00184539,0.527291,0.417427,0.582573,-168.921
-173.655,0.994162,0.261622,3,7,0,174.094,0.879323,0.835966,0.450759,12.3547,1,1,0,1,-3.96204e-08,4.78129e-09,0.879512,0.324045,0.675955,-168.467
-173.58,0.997956,0.261622,3,15,0,174.331,0.934974,0.605004,0.610396,11.2449,0,1,0,0,-2.98971e-10,1.9441e-11,0.934991,0.362236,0.637764,-167.528
-174.959,0.983583,0.261622,2,7,0,176.259,0.984969,0.629408,0.702323,4.14043,0,1,1,0,-2.56703e-15,3.85861e-17,0.984969,0.349794,0.650206,-167.532
-174.777,1,0.261622,2,3,0,175.04,0.982087,0.606196,0.861977,9.39486,1,1,0,0,-1.04095e-14,1.86461e-16,0.982087,0.355411,0.644589,-167.487
-173.632,0.984212,0.261622,3,7,0,175.635,0.92145,0.743873,0.658153,10.1828,1,1,1,0,-1.33617e-09,1.04957e-10,0.921485,0.335042,0.664958,-167.951
-174.086,0.953789,0.261622,2,3,0,174.586,0.90763,0.86097,0.696951,7.48857,1,1,0,1,-4.81391e-09,4.4466e-10,0.907697,0.313997,0.686003,-168.69
-174.371,0.991454,0.261622,4,15,0,174.902,0.611192,0.349924,0.215231,3.82278,1,1,0,1,-0.000338193,0.000131492,0.628562,0.445263,0.554737,-169.153
-175.475,0.994527,0.261622,2,7,0,175.824,0.468459,0.273876,0.267643,10.617,1,1,0,1,-0.0034628,0.00184062,0.527384,0.464189,0.535811,-170.063
-175.476,0.999616,0.261622,3,7,0,175.526,0.453049,0.278846,0.263684,11.7061,0,1,1,1,-0.00426763,0.00233418,0.519022,0.464177,0.535823,-170.077
-173.816,0.99443,0.261622,4,15,0,176.355,0.518164,0.470142,0.290075,11.2303,0,1,1,1,-0.00168035,0.000809652,0.558205,0.434959,0.565041,-168.934
-173.407,0.997784,0.261622,3,15,0,174.471,0.491488,0.631818,0.0710275,14.9279,0,1,1,1,-0.00250134,0.00127196,0.54097,0.415758,0.584242,-168.81
-173.634,0.995813,0.261622,3,7,0,174.024,0.864316,0.852002,0.897928,0.603229,1,0,0,1,-9.95377e-08,1.35057e-08,0.864615,0.323736,0.676264,-168.565
-173.665,0.969006,0.261622,2,3,0,174.439,0.902086,0.799883,0.47775,14.3943,1,1,1,1,-7.62819e-09,7.46908e-10,0.90217,0.327034,0.672966,-168.252
-173.946,0.876094,0.261622,3,7,0,177.791,0.392979,0.668812,0.0121911,5.79252,1,1,0,1,-0.00908355,0.00551391,0.492744,0.419828,0.580172,-169.357
-172.82,0.993554,0.261622,2,5,0,174.364,0.668505,0.706505,0.132324,7.02104,0,1,1,1,-0.00010105,3.34977e-05,0.677894,0.38252,0.61748,-168.209
-172.77,0.98567,0.261622,2,7,0,173.55,0.76135,0.672261,0.934519,13.8869,0,1,1,1,-8.11985e-06,1.9378e-06,0.764004,0.374349,0.625651,-167.914
-173.033,0.952031,0.261622,3,11,0,174.902,0.762882,0.529672,0.327861,7.1304,1,1,1,1,-7.72548e-06,1.83185e-06,0.765471,0.400005,0.599995,-167.944
-174.569,0.967132,0.261622,3,7,0,175.233,0.976276,0.668756,0.567295,11.5481,1,1,1,0,-9.79768e-14,2.32443e-15,0.976276,0.342338,0.657662,-167.647
-173.022,1,0.261622,3,15,0,174.953,0.608139,0.608332,0.271624,13.7417,0,1,0,0,-0.000358716,0.000140567,0.626044,0.405976,0.594024,-168.342
-173,0.990882,0.261622,2,7,0,173.596,0.86117,0.66278,0.657663,7.92253,0,1,0,1,-1.19155e-07,1.65423e-08,0.861497,0.36101,0.63899,-167.711
-172.979,0.994743,0.261622,4,15,0,173.337,0.645121,0.588125,0.331699,7.68321,1,1,0,0,-0.000169596,6.01863e-05,0.657329,0.404562,0.595438,-168.226
-172.979,0.979835,0.261622,2,7,0,174.064,0.856153,0.624687,0.765763,8.71747,1,1,1,0,-1.57419e-07,2.26444e-08,0.856528,0.369337,0.630663,-167.664
-173.121,0.998572,0.261622,3,7,0,173.18,0.551299,0.731625,0.411074,11.8489,0,1,1,1,-0.000989812,0.000444129,0.581603,0.395371,0.604629,-168.653
-173.313,0.991082,0.261622,3,11,0,173.602,0.909404,0.60078,0.83843,10.4279,1,1,0,1,-4.13e-09,3.74161e-10,0.909466,0.366703,0.633297,-167.558
-173.512,0.997708,0.261622,2,3,0,173.548,0.929793,0.636121,0.249976,0.747513,0,1,1,1,-5.49003e-10,3.85438e-11,0.929816,0.356296,0.643704,-167.579
-174.667,0.98591,0.261622,3,11,0,174.807,0.339937,0.495477,0.755806,14.2498,1,1,1,1,-0.0165292,0.0109103,0.47918,0.442941,0.557059,-169.729
-175.048,0.99768,0.261622,4,15,0,176.055,0.94461,0.341137,0.14417,1.24593,1,1,1,1,-8.37139e-11,4.63694e-12,0.944619,0.420129,0.579871,-168.291
-173.602,0.999967,0.261622,3,7,0,175.229,0.802209,0.426175,0.991675,10.9594,1,1,1,1,-1.89361e-06,3.74538e-07,0.803496,0.415219,0.584781,-168.172
-174.588,0.992825,0.261622,3,7,0,174.715,0.911267,0.352164,0.295251,1.35045,1,1,1,1,-3.50442e-09,3.10956e-10,0.911324,0.420448,0.579552,-168.297
-174.148,0.998677,0.261622,4,15,0,175.435,0.421248,0.494513,0.764977,9.60124,0,1,1,1,-0.00643725,0.00372557,0.503787,0.438822,0.561178,-169.291
-175.177,0.993814,0.261622,3,15,0,175.787,0.469496,0.304212,0.199896,12.0841,1,1,0,1,-0.00341363,0.00181095,0.527968,0.46019,0.53981,-169.868
-174.863,0.994792,0.261622,4,15,0,175.868,0.88018,0.307583,0.660529,5.80479,0,1,1,1,-3.74588e-08,4.48832e-09,0.880364,0.432714,0.567286,-168.706
-174.48,0.989386,0.261622,3,15,0,177.213,0.330166,0.72048,0.229099,11.4153,0,1,1,1,-0.0183425,0.0122864,0.477791,0.417992,0.582008,-169.886
-173.228,0.999622,0.261622,4,15,0,174.598,0.897795,0.671143,0.0915278,3.77054,0,1,0,1,-1.07005e-08,1.09364e-09,0.897895,0.353746,0.646254,-167.687
-173.689,0.962088,0.261622,3,7,0,174.645,0.861396,0.864494,0.693397,14.4175,1,1,0,1,-1.17642e-07,1.63056e-08,0.861721,0.321922,0.678078,-168.651
-174.719,0.992424,0.261622,3,7,0,175.239,0.322403,0.52322,0.663309,8.82042,1,1,1,1,-0.0198981,0.0134829,0.476949,0.440499,0.559501,-169.806
-173.937,0.999799,0.261622,2,3,0,174.913,0.467128,0.489509,0.545357,1.94245,0,0,1,1,-0.00352684,0.00187936,0.526637,0.436331,0.563669,-169.091
-172.854,1,0.261622,3,7,0,174.078,0.646243,0.67909,0.483662,4.8958,1,1,1,1,-0.000165571,5.85717e-05,0.658303,0.39009,0.60991,-168.237
-173.24,0.974219,0.261622,2,7,0,174.55,0.544176,0.799328,0.745083,13.4274,1,1,0,0,-0.001113,0.000507334,0.576401,0.387023,0.612977,-168.859
-172.965,0.999949,0.261622,3,7,0,173.408,0.61215,0.63633,0.703749,1.00022,1,0,0,1,-0.000331964,0.000128752,0.629355,0.401248,0.598752,-168.324
-175.354,0.931791,0.261622,4,15,0,175.82,0.982944,0.433082,0.00766294,10.2236,1,1,0,0,-7.04112e-15,1.20097e-16,0.982944,0.395155,0.604845,-167.691
-175.85,0.999467,0.261622,3,7,0,176.384,0.989256,0.424712,0.844177,14.6031,0,1,1,1,-1.75658e-16,1.88729e-18,0.989256,0.396481,0.603519,-167.713
-175.646,0.992703,0.261622,3,15,0,177.466,0.94041,0.282377,0.323033,6.92102,1,1,1,1,-1.4956e-10,8.91231e-12,0.940422,0.433999,0.566001,-168.772
-176.16,0.999972,0.261622,3,7,0,176.398,0.926954,0.232773,0.173339,6.72645,1,1,0,0,-7.51594e-10,5.49007e-11,0.926981,0.446264,0.553736,-169.286
-176.019,0.999856,0.261622,2,3,0,176.199,0.928781,0.243861,0.950371,5.73521,0,1,0,0,-6.14918e-10,4.37936e-11,0.928805,0.443616,0.556384,-169.167
