# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:59:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpgrDZRT/standata-75124c3124f4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061359-1-5736fb.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061359-1-70ed32.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.335967
# Diagonal elements of inverse mass matrix:
# 0.256348, 1.2261
-1599.68,0.996431,0.335967,3,7,0,1599.93,0.694269,0.0168177,1.01696,0.578626,0.687778,1453,1702,0.666916,0.73438,1674,1854,-0.00606573,0.00185448,0.999995,0.495821,0.504179,-1726.12
-1599.9,0.995887,0.335967,3,7,0,1600.13,0.720575,0.0147763,1.01489,0.72778,0.999925,1799,2499,0.672734,0.733975,1681,1841,-0.00439279,0.00122745,0.999998,0.496322,0.503678,-1726.83
-1602.02,0.942575,0.335967,3,9,0,1603.46,0.371737,0.00214644,1.00215,0.696808,0.921706,1750,2281,0.591879,0.731481,1493,1837,-0.057925,0.0363921,0.996383,0.499496,0.500504,-1731.43
-1601.36,1,0.335967,2,3,0,1602.02,0.417331,0.00237169,1.00237,0.682358,0.999783,1744,2499,0.602844,0.731525,1492,1851,-0.0481042,0.0280289,0.998103,0.499437,0.500563,-1731.35
-1599.85,0.990833,0.335967,2,7,0,1602.36,0.560877,0.00460253,1.00461,0.638934,0.948374,1576,2370,0.636655,0.731965,1600,1830,-0.0208551,0.00915794,0.99985,0.498874,0.501126,-1730.54
-1600.28,0.993304,0.335967,3,7,0,1600.47,0.463466,0.00529894,1.00531,0.552814,0.915122,1378,2284,0.613836,0.732102,1536,1846,-0.038407,0.0206067,0.99908,0.498727,0.501273,-1730.32
-1599.33,0.99168,0.335967,2,7,0,1601.17,0.57814,0.0116543,1.01172,0.634556,0.979504,1583,2449,0.640639,0.733357,1586,1815,-0.0183108,0.00772458,0.999897,0.49714,0.50286,-1728.04
-1599.4,0.997056,0.335967,4,15,0,1599.59,0.6093,0.00919958,1.00924,0.617563,0.998732,1563,2499,0.647781,0.732872,1636,1840,-0.0141972,0.00554685,0.999949,0.497733,0.502267,-1728.89
-1599.84,0.976394,0.335967,2,7,0,1601.5,0.474346,0.0238703,1.02416,0.605555,0.997998,1475,2493,0.616412,0.735782,1569,1823,-0.0362158,0.019037,0.999234,0.494253,0.505747,-1723.9
-1600.79,0.929322,0.335967,3,15,0,1601.97,0.539869,0.00160649,1.00161,0.547582,0.999515,1370,2498,0.631782,0.731375,1534,1819,-0.0241999,0.0111351,0.99977,0.499608,0.500392,-1731.6
-1601.17,0.999959,0.335967,3,7,0,1601.36,0.602196,0.000928717,1.00093,0.592162,0.922224,1494,2310,0.646159,0.731241,1599,1814,-0.0150804,0.00599904,0.99994,0.499771,0.500229,-1731.84
-1601.17,0.987423,0.335967,3,15,0,1602.07,0.730243,0.00184567,1.00185,0.532852,0.942899,1421,2348,0.674859,0.731422,1689,1809,-0.00386685,0.00104311,0.999999,0.49954,0.50046,-1731.5
-1600.09,0.996014,0.335967,4,15,0,1601.78,0.433512,0.0141091,1.01421,0.686998,0.960596,1737,2421,0.606712,0.733843,1505,1864,-0.0446451,0.0252909,0.998516,0.496635,0.503365,-1727.29
-1599.42,0.957885,0.335967,2,7,0,1603.07,0.539852,0.0194311,1.01962,0.673429,0.999813,1666,2499,0.631778,0.734899,1570,1879,-0.0242027,0.0111368,0.99977,0.495261,0.504739,-1725.36
-1600,0.973163,0.335967,2,7,0,1600.94,0.694826,0.00559489,1.00561,0.624358,0.99879,1538,2494,0.66704,0.73216,1683,1869,-0.00602655,0.00183915,0.999995,0.49861,0.50139,-1730.15
-1600.05,0.996012,0.335967,4,15,0,1600.98,0.437525,0.0144414,1.01455,0.632224,0.989768,1560,2481,0.607669,0.733909,1513,1813,-0.043795,0.0246336,0.998605,0.496553,0.503447,-1727.17
-1600.38,0.99012,0.335967,4,15,0,1601.03,0.747219,0.022239,1.02249,0.591049,0.999808,1460,2497,0.678572,0.735457,1727,1868,-0.00305088,0.000771205,0.999999,0.494457,0.505543,-1724.14
-1599.29,1,0.335967,3,7,0,1600.46,0.592158,0.0159973,1.01613,0.517387,0.998875,1261,2494,0.64386,0.734217,1534,1830,-0.0163835,0.00668188,0.999925,0.496067,0.503933,-1726.51
-1600.41,0.895802,0.335967,2,5,0,1603.34,0.630889,0.00221026,1.00221,0.693501,0.956969,1723,2388,0.652691,0.731493,1623,1848,-0.0117107,0.00432255,0.99997,0.499454,0.500546,-1731.38
-1599.62,0.997194,0.335967,3,15,0,1600.62,0.64965,0.00700285,1.00703,0.691147,0.995868,1734,2494,0.656932,0.732438,1635,1871,-0.00978784,0.00342917,0.999982,0.498266,0.501734,-1729.66
-1599.46,0.997707,0.335967,4,15,0,1600.08,0.658647,0.0169899,1.01714,0.622203,0.97904,1583,2442,0.658956,0.734414,1645,1844,-0.00894271,0.00305263,0.999986,0.495791,0.504209,-1726.1
-1600.96,0.974191,0.335967,3,7,0,1601.09,0.7683,0.00440015,1.00441,0.710876,0.959668,1750,2398,0.683153,0.731925,1737,1832,-0.00221429,0.000513052,1,0.498902,0.501098,-1730.56
-1600.76,1,0.335967,2,3,0,1601.02,0.762587,0.00527351,1.00529,0.702612,0.753665,1751,1914,0.681915,0.732097,1698,1825,-0.00242276,0.000575195,1,0.498685,0.501315,-1730.24
-1601.59,0.990521,0.335967,3,7,0,1602.44,0.735754,0.00122894,1.00123,0.506507,0.883338,1229,2216,0.676067,0.7313,1687,1789,-0.00358727,0.00094792,0.999999,0.499694,0.500306,-1731.73
-1600.85,0.999491,0.335967,2,3,0,1601.68,0.720819,0.00238663,1.00239,0.690311,0.993962,1721,2483,0.672787,0.731528,1657,1832,-0.00437893,0.00122251,0.999998,0.499406,0.500594,-1731.3
-1600.17,0.998643,0.335967,4,15,0,1601.13,0.53573,0.00339481,1.0034,0.594521,0.999941,1496,2499,0.630818,0.731727,1589,1821,-0.0248903,0.0115558,0.99975,0.499173,0.500827,-1730.97
-1599.39,0.999625,0.335967,2,7,0,1600.3,0.588643,0.00945096,1.0095,0.529284,0.52666,1288,1358,0.643054,0.732921,1580,1833,-0.0168549,0.00693338,0.999918,0.497677,0.502323,-1728.81
-1599.86,0.994612,0.335967,4,15,0,1599.88,0.667013,0.0292329,1.02966,0.664358,0.985442,1589,2459,0.660834,0.736851,1637,1835,-0.00820057,0.00273068,0.999989,0.492752,0.507248,-1721.79
-1601.81,0.889972,0.335967,3,9,0,1601.89,0.525803,0.000583352,1.00058,0.562506,0.996786,1384,2494,0.628504,0.731173,1567,1842,-0.0265863,0.0126072,0.999697,0.499858,0.500142,-1731.97
-1602.03,0.998958,0.335967,3,7,0,1602.05,0.505345,0.000518286,1.00052,0.530649,0.995467,1326,2493,0.623715,0.73116,1509,1821,-0.0302551,0.0149659,0.999556,0.499874,0.500126,-1731.99
-1602.37,0.999085,0.335967,4,15,0,1602.96,0.70845,0.000410526,1.00041,0.611388,0.995585,1581,2489,0.670059,0.731139,1721,1828,-0.00511871,0.00149236,0.999997,0.499898,0.500102,-1732.03
-1601.35,1,0.335967,3,7,0,1602.71,0.685129,0.000995122,1.001,0.508289,0.652579,1260,1671,0.664882,0.731254,1680,1858,-0.00673446,0.00212048,0.999993,0.499753,0.500247,-1731.81
-1601.26,1,0.335967,2,3,0,1601.36,0.683557,0.00108897,1.00109,0.518464,0.996055,1313,2486,0.664532,0.731273,1688,1842,-0.00685422,0.00216897,0.999993,0.49973,0.50027,-1731.78
-1601.57,0.983344,0.335967,4,15,0,1603.13,0.384063,0.00297061,1.00298,0.70194,0.906178,1770,2276,0.594853,0.731643,1449,1837,-0.0552829,0.0340508,0.996942,0.499301,0.500699,-1731.15
-1601.36,0.995899,0.335967,3,11,0,1602.08,0.732143,0.0448293,1.04585,0.730052,0.999717,1796,2496,0.675275,0.739977,1657,1866,-0.00376884,0.00100951,0.999999,0.488837,0.511163,-1716.25
-1600.3,0.974612,0.335967,2,3,0,1601.77,0.681442,0.0361595,1.03682,0.674189,0.999945,1697,2499,0.664061,0.738236,1656,1855,-0.00701748,0.00223547,0.999993,0.491025,0.508975,-1719.35
-1599.99,0.974221,0.335967,3,7,0,1601.15,0.701867,0.00618756,1.00621,0.61669,0.805572,1536,1982,0.668602,0.732277,1661,1811,-0.00554493,0.00165313,0.999996,0.498462,0.501538,-1729.93
-1600.38,0.994658,0.335967,3,7,0,1600.91,0.526984,0.00272809,1.00273,0.566826,0.997744,1441,2494,0.628779,0.731595,1570,1810,-0.0263816,0.0124789,0.999704,0.499336,0.500664,-1731.21
-1601.38,0.985992,0.335967,3,11,0,1601.82,0.598066,0.000745934,1.00075,0.666645,0.999951,1672,2499,0.645214,0.731205,1638,1840,-0.0156087,0.00627366,0.999934,0.499816,0.500184,-1731.91
-1600.6,0.995845,0.335967,3,7,0,1601.84,0.514698,0.00227195,1.00227,0.683405,0.999174,1733,2496,0.625907,0.731506,1593,1803,-0.0285496,0.0138552,0.999626,0.499448,0.500552,-1731.37
-1599.37,0.989811,0.335967,2,7,0,1601.45,0.545658,0.0162604,1.01639,0.6575,0.995397,1671,2494,0.633128,0.734269,1558,1835,-0.0232516,0.0105642,0.999795,0.49603,0.50397,-1726.45
-1600.07,0.982479,0.335967,3,7,0,1600.41,0.674455,0.0326672,1.03321,0.514808,0.593757,1281,1511,0.6625,0.737537,1665,1819,-0.00757525,0.00246609,0.999991,0.491896,0.508104,-1720.58
-1599.56,1,0.335967,2,3,0,1600.15,0.678411,0.0166727,1.01681,0.680885,0.997039,1703,2492,0.663384,0.734351,1656,1839,-0.00725598,0.00233344,0.999992,0.495862,0.504138,-1726.19
-1599.47,0.966282,0.335967,3,7,0,1601.42,0.602132,0.00793295,1.00796,0.659576,0.998825,1655,2493,0.646144,0.732622,1615,1835,-0.0150886,0.00600327,0.99994,0.498047,0.501953,-1729.34
-1600.1,0.984104,0.335967,2,5,0,1600.59,0.666709,0.00378825,1.0038,0.5258,0.998738,1283,2497,0.660766,0.731804,1634,1811,-0.0082268,0.00274192,0.999989,0.499061,0.500939,-1730.81
-1599.81,0.999198,0.335967,4,15,0,1600.23,0.563899,0.0337584,1.03433,0.645191,0.972771,1632,2419,0.637354,0.737755,1644,1863,-0.0203963,0.00889484,0.99986,0.491734,0.508266,-1720.4
-1599.59,0.937558,0.335967,3,7,0,1601.82,0.666604,0.00880308,1.00884,0.508876,0.986226,1306,2473,0.660742,0.732793,1634,1816,-0.0082359,0.00274582,0.999989,0.497817,0.502183,-1729.01
-1599.31,0.999897,0.335967,3,11,0,1599.58,0.606218,0.0122525,1.01233,0.719324,0.999848,1807,2499,0.647078,0.733475,1592,1842,-0.0145764,0.00573992,0.999946,0.496982,0.503018,-1727.81
-1599.29,0.997928,0.335967,2,7,0,1599.45,0.591193,0.0143793,1.01448,0.508525,0.999564,1241,2499,0.643639,0.733897,1589,1826,-0.0165121,0.00675025,0.999923,0.496465,0.503535,-1727.07
-1599.77,0.99066,0.335967,4,15,0,1599.81,0.665133,0.0273154,1.02769,0.682699,0.999792,1702,2499,0.660413,0.736468,1670,1865,-0.00836367,0.00280072,0.999988,0.493229,0.506771,-1722.46
-1599.48,0.988142,0.335967,2,7,0,1600.32,0.561822,0.00839313,1.00843,0.529894,0.965228,1337,2401,0.636874,0.732712,1564,1843,-0.020711,0.00907511,0.999853,0.497945,0.502055,-1729.2
-1599.59,0.998358,0.335967,3,15,0,1599.79,0.497602,0.0139629,1.01406,0.596632,0.996855,1491,2488,0.621896,0.733814,1524,1862,-0.031701,0.0159265,0.999489,0.496622,0.503378,-1727.29
-1601.51,0.941104,0.335967,3,11,0,1603.41,0.491435,0.000974427,1.00097,0.687039,0.933013,1734,2332,0.620444,0.73125,1565,1823,-0.032874,0.0167186,0.99943,0.499765,0.500235,-1731.83
-1600.53,0.9996,0.335967,3,7,0,1601.63,0.62952,0.00192061,1.00192,0.516158,0.989316,1286,2468,0.652381,0.731436,1591,1831,-0.0118595,0.00439371,0.999969,0.499526,0.500474,-1731.48
-1600.31,0.999692,0.335967,3,7,0,1600.88,0.647431,0.00262314,1.00263,0.59525,0.992223,1510,2472,0.656431,0.731575,1627,1833,-0.0100039,0.00352706,0.999981,0.499351,0.500649,-1731.23
-1599.75,0.995125,0.335967,4,15,0,1601.01,0.636936,0.0302124,1.03067,0.518421,0.97514,1305,2420,0.654061,0.737046,1660,1878,-0.0110669,0.00401801,0.999975,0.492531,0.507469,-1721.49
-1600.02,0.993639,0.335967,4,15,0,1600.06,0.543705,0.00393212,1.00394,0.720052,0.955516,1830,2391,0.632674,0.731832,1606,1842,-0.0235692,0.0107545,0.999787,0.49904,0.50096,-1730.78
-1600.75,0.990074,0.335967,3,7,0,1601.29,0.692782,0.00206321,1.00207,0.654166,0.999824,1660,2499,0.666585,0.731464,1642,1817,-0.0061714,0.00189597,0.999995,0.499487,0.500513,-1731.43
-1600.87,0.986204,0.335967,4,15,0,1602.26,0.368193,0.013365,1.01345,0.61049,0.997863,1545,2493,0.591022,0.733696,1494,1810,-0.0586794,0.0370741,0.996207,0.496868,0.503132,-1727.59
-1600.33,1,0.335967,3,7,0,1601.41,0.453618,0.0340993,1.03469,0.656983,0.993962,1628,2491,0.611499,0.737824,1500,1860,-0.0404278,0.022089,0.99892,0.49183,0.50817,-1720.47
-1600.14,0.987001,0.335967,3,7,0,1601.02,0.496282,0.00458875,1.0046,0.685302,0.993949,1743,2484,0.621585,0.731962,1566,1777,-0.0319506,0.0160941,0.999477,0.49889,0.50111,-1730.56
-1602.37,0.977315,0.335967,4,15,0,1603.32,0.792911,0.0443017,1.0453,0.61918,0.976532,1518,2445,0.688456,0.739871,1743,1843,-0.00145833,0.000302004,1,0.488943,0.511057,-1716.28
-1604.23,0.691199,0.335967,1,1,0,1604.23,0.800934,0.0652531,1.06743,0.657914,0.999803,1678,2499,0.690174,0.744108,1737,1891,-0.00125773,0.000250372,1,0.483713,0.516287,-1709.06
-1600.95,0.875241,0.335967,3,7,0,1605.64,0.787707,0.00787842,1.00791,0.670148,0.998317,1692,2499,0.687339,0.732611,1688,1857,-0.00159994,0.000339656,1,0.498034,0.501966,-1729.28
-1599.58,0.999996,0.335967,3,7,0,1601.12,0.515995,0.0232568,1.02353,0.611701,0.778544,1542,1958,0.626211,0.735659,1582,1836,-0.0283169,0.0137056,0.999635,0.494353,0.505647,-1724.06
-1601.71,0.881348,0.335967,3,15,0,1603.37,0.724961,0.000958024,1.00096,0.586141,0.985897,1446,2469,0.673699,0.731247,1647,1845,-0.0041485,0.001141,0.999998,0.499761,0.500239,-1731.82
-1599.52,0.989443,0.335967,3,9,0,1601.9,0.526023,0.010156,1.01021,0.725659,0.999088,1788,2497,0.628555,0.733061,1564,1834,-0.0265482,0.0125832,0.999699,0.497529,0.502471,-1728.6
-1599.35,0.995459,0.335967,2,5,0,1599.85,0.560286,0.0120864,1.01216,0.660222,0.98985,1631,2474,0.636519,0.733443,1606,1873,-0.0209455,0.00921003,0.999849,0.497042,0.502958,-1727.9
-1599.92,0.981955,0.335967,3,11,0,1600.46,0.451112,0.0149163,1.01503,0.702579,0.917598,1760,2288,0.610904,0.734003,1523,1849,-0.0409472,0.0224754,0.998875,0.496428,0.503572,-1727
-1600,0.989939,0.335967,3,7,0,1600.7,0.453692,0.0238654,1.02415,0.615765,0.992398,1519,2481,0.611517,0.735781,1534,1817,-0.0404126,0.0220778,0.998921,0.494281,0.505719,-1723.93
-1599.73,1,0.335967,3,7,0,1600.06,0.474478,0.0165756,1.01671,0.502195,0.998666,1237,2492,0.616443,0.734332,1536,1841,-0.0361894,0.0190184,0.999235,0.496009,0.503991,-1726.4
-1599.31,0.995593,0.335967,3,7,0,1600.13,0.591948,0.0178306,1.01799,0.673002,0.999687,1686,2499,0.643812,0.734581,1593,1796,-0.0164114,0.0066967,0.999924,0.495616,0.504384,-1725.86
-1599.33,0.99965,0.335967,3,7,0,1599.33,0.581031,0.0189038,1.01908,0.687851,0.999515,1713,2496,0.641305,0.734794,1628,1842,-0.017903,0.00750082,0.999903,0.495359,0.504641,-1725.5
-1599.62,0.989045,0.335967,2,3,0,1599.64,0.559692,0.0288386,1.02926,0.526276,0.999922,1272,2499,0.636381,0.736772,1597,1851,-0.0210365,0.00926255,0.999847,0.492944,0.507056,-1722.09
-1599.66,0.997144,0.335967,4,15,0,1600.34,0.611376,0.00573676,1.00575,0.529594,0.890738,1337,2224,0.648255,0.732188,1603,1827,-0.0139452,0.00541944,0.999952,0.498586,0.501414,-1730.12
-1599.98,0.992406,0.335967,3,7,0,1600.34,0.67764,0.00482021,1.00483,0.705826,0.991978,1785,2472,0.663212,0.732008,1690,1843,-0.00731753,0.00235888,0.999992,0.498804,0.501196,-1730.43
-1600.61,0.9853,0.335967,3,7,0,1601.31,0.707965,0.00278477,1.00279,0.612161,0.980427,1525,2453,0.669951,0.731607,1672,1840,-0.00514936,0.00150379,0.999997,0.499307,0.500693,-1731.16
-1600.07,0.997981,0.335967,4,15,0,1600.91,0.561518,0.00346048,1.00347,0.675915,0.999924,1717,2499,0.636804,0.73174,1593,1824,-0.0207573,0.00910168,0.999852,0.499153,0.500847,-1730.94
-1599.36,0.993016,0.335967,4,15,0,1600.94,0.636303,0.0132956,1.01338,0.703623,0.9567,1765,2367,0.653917,0.733682,1609,1808,-0.0111333,0.00404914,0.999974,0.496713,0.503287,-1727.42
-1599.47,0.99549,0.335967,3,7,0,1599.63,0.622991,0.0235752,1.02386,0.583386,0.997996,1489,2495,0.650899,0.735723,1645,1862,-0.012586,0.00474502,0.999964,0.494181,0.505819,-1723.82
-1599.48,0.998331,0.335967,3,15,0,1599.83,0.553376,0.0240742,1.02437,0.723996,0.999227,1767,2497,0.634918,0.735822,1572,1842,-0.0220186,0.00983405,0.999825,0.494115,0.505885,-1723.74
-1599.69,0.986876,0.335967,3,7,0,1600.22,0.512923,0.00805972,1.00809,0.726886,0.996841,1807,2490,0.625492,0.732647,1486,1828,-0.0288697,0.0140618,0.999614,0.498044,0.501956,-1729.34
-1600.12,0.99098,0.335967,4,15,0,1600.86,0.530623,0.00371568,1.00372,0.554967,0.999047,1397,2497,0.629628,0.73179,1605,1814,-0.0257557,0.0120891,0.999724,0.499095,0.500905,-1730.86
-1599.36,0.970436,0.335967,2,7,0,1602.15,0.56746,0.0202087,1.02041,0.53908,0.758311,1357,1853,0.638177,0.735053,1608,1851,-0.0198628,0.00859146,0.99987,0.495049,0.504951,-1725.06
-1600.21,0.967723,0.335967,2,3,0,1600.35,0.519502,0.0398222,1.04063,0.56226,0.958925,1435,2395,0.627031,0.738971,1557,1860,-0.027692,0.0133059,0.999659,0.490325,0.509675,-1718.42
-1599.37,0.971617,0.335967,3,7,0,1600.95,0.639925,0.0137639,1.01386,0.669594,0.973564,1683,2428,0.654736,0.733775,1643,1845,-0.0107573,0.00387343,0.999977,0.496596,0.503404,-1727.25
-1599.44,0.998572,0.335967,3,7,0,1599.48,0.648549,0.0105785,1.01063,0.670784,0.831513,1705,2064,0.656683,0.733144,1650,1793,-0.00989468,0.00347749,0.999981,0.497382,0.502618,-1728.38
-1599.71,0.994765,0.335967,3,7,0,1599.94,0.648747,0.0279714,1.02837,0.682929,0.962087,1684,2423,0.656728,0.736599,1649,1839,-0.00987545,0.00346878,0.999981,0.493077,0.506923,-1722.25
-1599.38,0.979414,0.335967,1,3,0,1600.12,0.630301,0.0190487,1.01923,0.580737,0.921471,1442,2292,0.652558,0.734823,1642,1864,-0.0117745,0.00435302,0.99997,0.495294,0.504706,-1725.4
-1599.29,0.986521,0.335967,2,7,0,1600.06,0.590695,0.0142984,1.0144,0.597027,0.81856,1492,2054,0.643525,0.733881,1617,1827,-0.0165787,0.00678574,0.999922,0.496485,0.503515,-1727.1
-1599.42,0.994298,0.335967,2,7,0,1599.6,0.529628,0.0147645,1.01487,0.620479,0.999455,1544,2497,0.629396,0.733973,1548,1865,-0.0259261,0.0121949,0.999719,0.496406,0.503594,-1726.99
-1599.74,0.986814,0.335967,3,7,0,1600.11,0.533864,0.00623173,1.00625,0.68685,0.515034,1706,1267,0.630384,0.732286,1579,1838,-0.0252046,0.0117488,0.999741,0.498482,0.501518,-1729.97
-1599.43,0.993424,0.335967,2,7,0,1600.42,0.565663,0.00931044,1.00935,0.614206,0.999353,1555,2498,0.637762,0.732894,1593,1850,-0.020131,0.00874363,0.999865,0.49772,0.50228,-1728.87
-1599.6,0.998445,0.335967,3,7,0,1599.68,0.523636,0.0251902,1.02551,0.605058,0.99422,1497,2485,0.627998,0.736045,1600,1829,-0.0269641,0.0128447,0.999685,0.493875,0.506125,-1723.39
-1599.75,0.998787,0.335967,3,7,0,1599.93,0.473641,0.0137661,1.01386,0.520046,0.977372,1297,2451,0.616245,0.733775,1566,1826,-0.0363563,0.0191364,0.999224,0.496686,0.503314,-1727.38
-1600.7,0.975073,0.335967,3,15,0,1601.51,0.531474,0.00184325,1.00184,0.58602,0.725459,1465,1799,0.629827,0.731421,1602,1843,-0.0256104,0.0119991,0.999729,0.499551,0.500449,-1731.52
-1599.51,0.999939,0.335967,4,15,0,1600.77,0.608339,0.00733533,1.00736,0.681965,0.99964,1690,2498,0.647562,0.732504,1607,1840,-0.0143149,0.00560658,0.999948,0.498193,0.501807,-1729.55
-1600.55,0.975218,0.335967,2,7,0,1601.77,0.570468,0.00189928,1.0019,0.670888,0.985319,1710,2457,0.638871,0.731432,1566,1841,-0.0194183,0.00834079,0.999878,0.499534,0.500466,-1731.5
-1600.24,0.995813,0.335967,3,15,0,1601.12,0.715331,0.00501389,1.00503,0.689417,0.993378,1675,2486,0.671578,0.732046,1721,1810,-0.0046975,0.00133723,0.999998,0.498752,0.501248,-1730.35
-1600.03,0.999743,0.335967,3,7,0,1600.51,0.647546,0.0037387,1.00375,0.501222,0.991726,1245,2474,0.656457,0.731794,1612,1829,-0.00999267,0.00352196,0.999981,0.499075,0.500925,-1730.83
-1599.79,0.999888,0.335967,2,3,0,1600.05,0.643212,0.00514645,1.00516,0.508844,0.838261,1263,2083,0.655479,0.732072,1616,1835,-0.0104231,0.00371882,0.999978,0.498727,0.501273,-1730.32
-1599.52,0.996697,0.335967,3,15,0,1600.3,0.660138,0.0202255,1.02043,0.726972,0.569077,1806,1414,0.659291,0.735057,1625,1840,-0.0088073,0.00299326,0.999986,0.494988,0.505012,-1724.95
-1599.65,0.996706,0.335967,4,15,0,1599.84,0.647939,0.00661886,1.00664,0.561767,0.980459,1374,2458,0.656546,0.732362,1631,1813,-0.00995422,0.00350449,0.999981,0.498362,0.501638,-1729.8
-1600.03,0.989239,0.335967,3,15,0,1600.74,0.470723,0.00712644,1.00715,0.687302,0.946237,1719,2357,0.615555,0.732462,1524,1848,-0.0369403,0.0195516,0.999185,0.498286,0.501714,-1729.68
-1599.86,0.996861,0.335967,4,15,0,1601.1,0.712491,0.0101586,1.01021,0.610909,0.996808,1503,2493,0.670951,0.733061,1701,1819,-0.00486837,0.0013997,0.999997,0.497473,0.502527,-1728.49
-1599.63,0.999511,0.335967,3,7,0,1600.03,0.65693,0.0072398,1.00727,0.61468,0.949623,1552,2382,0.65857,0.732485,1641,1817,-0.00910018,0.003122,0.999985,0.498207,0.501793,-1729.57
-1599.7,0.990456,0.335967,3,15,0,1600.61,0.68627,0.0207024,1.02092,0.596032,0.998003,1486,2489,0.665137,0.735151,1677,1816,-0.0066484,0.0020858,0.999994,0.494859,0.505141,-1724.75
-1599.59,0.956233,0.335967,4,15,0,1601.26,0.495633,0.0148193,1.01493,0.61148,0.997153,1526,2492,0.621433,0.733984,1533,1844,-0.0320736,0.0161769,0.999471,0.496416,0.503584,-1726.99
-1600.19,0.983944,0.335967,3,7,0,1600.53,0.452445,0.00704907,1.00707,0.509331,0.988938,1254,2478,0.61122,0.732447,1541,1851,-0.0406708,0.0222695,0.998899,0.498311,0.501689,-1729.71
-1600.29,0.989706,0.335967,4,15,0,1601.5,0.743266,0.0211207,1.02135,0.730535,0.997882,1875,2491,0.67771,0.735235,1687,1849,-0.00322905,0.000829007,0.999999,0.494737,0.505263,-1724.54
-1599.89,0.996129,0.335967,4,15,0,1600.73,0.454777,0.0179647,1.01813,0.602894,0.655624,1518,1650,0.611774,0.734608,1559,1878,-0.0401883,0.0219116,0.99894,0.495694,0.504306,-1725.94
-1599.43,1,0.335967,3,7,0,1599.98,0.551939,0.0102019,1.01025,0.537819,0.999923,1327,2499,0.634585,0.73307,1551,1826,-0.0222453,0.00996725,0.99982,0.497507,0.502493,-1728.57
-1599.77,0.996732,0.335967,3,7,0,1599.85,0.497071,0.026468,1.02682,0.648058,0.666607,1622,1666,0.621771,0.736299,1517,1834,-0.0318014,0.0159938,0.999484,0.493597,0.506403,-1722.99
-1600.04,0.968705,0.335967,3,15,0,1602.07,0.670989,0.0325639,1.0331,0.589268,0.525477,1489,1295,0.661725,0.737516,1660,1852,-0.0078624,0.00258681,0.99999,0.491924,0.508076,-1720.62
-1599.82,0.978279,0.335967,3,7,0,1600.77,0.679719,0.00640178,1.00642,0.515718,0.925959,1281,2309,0.663676,0.732319,1672,1842,-0.00715241,0.00229078,0.999992,0.498411,0.501589,-1729.86
-1599.3,0.999835,0.335967,3,7,0,1599.86,0.58139,0.0133512,1.01344,0.681259,0.812184,1722,2048,0.641387,0.733693,1610,1819,-0.0178528,0.00747334,0.999904,0.496722,0.503278,-1727.44
-1599.52,0.995056,0.335967,2,7,0,1599.59,0.50777,0.0154301,1.01555,0.593543,0.999803,1535,2499,0.624284,0.734105,1545,1821,-0.0298085,0.0146726,0.999575,0.496259,0.503741,-1726.77
-1600.38,0.980817,0.335967,3,7,0,1601.01,0.710888,0.032528,1.03306,0.632738,0.98958,1576,2479,0.670597,0.737509,1619,1847,-0.00496667,0.00143592,0.999997,0.491909,0.508091,-1720.56
-1599.8,0.943888,0.335967,3,7,0,1601.88,0.494073,0.00795822,1.00799,0.663577,0.926859,1673,2302,0.621066,0.732627,1540,1806,-0.03237,0.0163768,0.999456,0.498076,0.501924,-1729.38
-1599.54,0.999933,0.335967,3,7,0,1599.9,0.592118,0.0271899,1.02756,0.604902,0.890904,1539,2242,0.643851,0.736443,1631,1861,-0.0163888,0.00668472,0.999925,0.493315,0.506685,-1722.61
