alphaEst,alphaTrue
0.5733460015622124,0
0.5604735120507658,0
0.6380272358469822,0
0.5512424583244774,0
0.5448005277232197,0
0.536110768784019,0
0.5348090995483045,0
0.5460511187226266,0
0.5333332356134508,0
0.5993614045573168,0
0.5870607938547168,0
0.5712331139821378,0
0.6158823336383542,0
0.5879157895908523,0
0.5647899244352396,0
0.5536427542528249,0
0.5298028795509157,0
0.5656149024338826,0
0.5427086736624712,0
0.5672674460953917,0
0.56766261810869,0
0.5370447432316372,0
0.5195590392592757,0
0.5307969651390003,0
0.580554236907486,0
0.5674657791780647,0
0.5611483794996414,0
0.5684183590661243,0
0.6364138988235013,0
0.6334787604835371,0
0.5522688415580729,0
0.5580108321506432,0
0.5932895373169094,0
0.5996665677903185,0
0.5062758203968827,0
0.5966138993526322,0
0.6042800535114236,0
0.5392570341970524,0
0.5452473747568093,0
0.6288879354469606,0
0.5505994474777925,0
0.5335099425397126,0
0.5599305000246031,0
0.6080657687234594,0
0.5806479857396024,0
0.616278277068676,0
0.5474740614594629,0
0.562872691283522,0
0.6113912394220837,0
0.5179789951735236,0
0.5218506738430394,0
0.5608220574479653,0
0.5421929184115067,0
0.5409585133620656,0
0.5324328969098289,0
0.5948509871460523,0
0.5682090898199742,0
0.560023147469829,0
0.6231758243577564,0
0.556701294772883,0
0.5690499436862514,0
0.5394826268080387,0
0.5827527438817749,0
0.574525630533187,0
0.5879027069047933,0
0.6189530910887202,0
0.6042616406869619,0
0.5288080591152259,0
0.5338247586635962,0
0.6129774051869064,0
0.5851047955654861,0
0.5468739514217931,0
0.5541609115639821,0
0.5551706948248483,0
0.6233958325194205,0
0.6210525126232647,0
0.5450958714885688,0
0.5204975556824423,0
0.540562413340997,0
0.5724614653783803,0
0.5420628483857519,0
0.5816795672496821,0
0.5831777119681184,0
0.587814032093135,0
0.5933225945918887,0
0.6262465996280443,0
0.5509824540504679,0
0.5553771406695303,0
0.5707253079046535,0
0.5885329570395403,0
0.5530354946496245,0
0.5636739016657246,0
0.5681134017429106,0
0.5785539434854611,0
0.6011475828742051,0
0.5367272306981963,0
0.5449785808995032,0
0.5998950894699866,0
0.5797735832266186,0
0.5667319865774121,0
0.5490784624071844,0
0.5485198348092869,0
0.5191210206097977,0
0.5491601662136709,0
0.5748284710387419,0
0.6185876919328159,0
0.6209042331577316,0
0.6306948777073981,0
0.6318126503615575,0
0.6262267041618917,0
0.6007094437622884,0
0.6010149831116051,0
0.6250080568952244,0
0.6288533933789052,0
0.6131382389409038,0
0.5167207127286437,0
0.667128022239927,0
0.5867991976749097,0
0.6095454637566597,0
0.6177346510975298,0
0.5671665530451538,0
0.6262601751128094,0
0.6258235535691515,0
0.6408002165199238,0
0.5898646798459563,0
0.5580929599329086,0
0.5865082083215181,0
0.582205793508255,0
0.5969623345591836,0
0.6005895089215331,0
0.6144337312861134,0
0.5167334734310857,0
0.5514702792043636,0
0.569162746869725,0
0.5633649692830353,0
0.5942948711121305,0
0.5399193558747889,0
0.6019232213430734,0
0.6606773114451021,0
0.5937496088269804,0
0.6085720860653032,0
0.576513958935908,0
0.5402012843858792,0
0.5596535184270349,0
0.6398299138451902,0
0.5143466857993181,0
0.5668505818772664,0
0.5461237463754217,0
0.5966718984487263,0
0.5920677586442701,0
0.6030117501988622,0
0.5155831765283845,0
0.515291629719934,0
0.5135887528893849,0
0.5231082011832844,0
0.6160221376888881,0
0.5374972149907836,0
0.5732787296056358,0
0.5622299112609137,0
0.5429166376694812,0
0.5408395646009811,0
0.5147980520449729,0
0.5640801610269744,0
0.5362965396855042,0
0.5669684329732221,0
0.5692282184696648,0
0.5582902509198175,0
0.516640577017288,0
0.5409833455003544,0
0.5694111337751685,0
0.5495785470946422,0
0.5753255062417143,0
0.5709012074791109,0
0.5753851207063578,0
0.5687934123992306,0
0.6280165136528177,0
0.6257275395596782,0
0.5805135700210159,0
0.5595827885182135,0
0.5515932094099373,0
0.588828120523469,0
0.5639434392437678,0
0.5303865074504204,0
0.5270361042580635,0
0.551238005584582,0
0.5450554526744875,0
0.545533745098769,0
0.5562279098765748,0
0.5573381532075773,0
0.5404546255094517,0
0.523318721432148,0
0.6327628772470733,0
0.6453006950951462,0
0.5852501996958492,0
0.5706785126678738,0
0.5676243319085055,0
0.5210984640982238,0
0.5302273443795249,0
0.5088793413949588,0
0.5018685213016568,0
0.503419421689972,0
0.505080825108629,0
0.5606331360244343,0
0.5111756384017315,0
0.6054026748577929,0
0.5463631806203004,0
0.5635966731931302,0
0.5536541218576987,0
0.5727676190052229,0
0.6096325681869954,0
0.5562688846721059,0
0.5848996510131821,0
0.5712056820688428,0
0.5200845370312362,0
0.5226188765277483,0
0.611106566261283,0
0.5473172333987084,0
0.5625796273667283,0
0.5433131671340102,0
0.5472927049369642,0
0.5514554381099142,0
0.5921631569671895,0
0.5628133930523528,0
0.6006437209645445,0
0.5828721266525033,0
0.5705822232072101,0
0.5585104552491017,0
0.5493765446880053,0
0.6573328627606033,0
0.5148051208448117,0
0.5232691043565977,0
0.5232798061176558,0
0.5848190417814619,0
0.5884465025041137,0
0.5506687296106175,0
0.5664910893746478,0
0.5337822040611079,0
0.6259277526860175,0
0.6562677838652193,0
0.6573641713213287,0
0.5124038795078658,0
0.5331592582289865,0
0.5329658575955865,0
0.5693846539104835,0
0.5415755314077295,0
0.5369567278771396,0
0.6258457993043961,0
0.6052872849822241,0
0.5771676465563076,0
0.6192297047007268,0
0.5894197075747313,0
0.5539224798559743,0
0.6152223234404675,0
0.5688228442521985,0
0.6027177438690636,0
0.5591448008030725,0
0.5450053622775258,0
0.5472025175078028,0
0.6017171372667096,0
0.5994581719876307,0
0.5977661528727892,0
0.5633839100264234,0
0.5471368571274429,0
0.5769528722495693,0
0.5815306427995546,0
0.5729222653681534,0
0.5761196151257856,0
0.5401675039967255,0
0.529458592933852,0
0.5235139423108099,0
0.587444977123121,0
0.5926376300838094,0
0.5681941235589838,0
0.5856421584777092,0
0.5463267463550964,0
0.5601897052272123,0
0.5565194066623632,0
0.5737610705575275,0
0.5396108198125588,0
0.5395511958101147,0
0.5387046621179583,0
0.5273643798594735,0
0.5199041509497278,0
0.5285755771841436,0
0.5504180674615329,0
0.5440673641139727,0
0.5495562682181572,0
0.5342229064481759,0
0.5485723351840941,0
0.5720286932217502,0
0.5579020634479818,0
0.5859588014178035,0
0.5368808935918576,0
0.6004743601236849,0
0.6333036765718075,0
0.5133045336071222,0
0.5638148233687434,0
0.5581585612241327,0
0.5665573944963551,0
0.5073841880871157,0
0.5078556535275416,0
0.5089459452253765,0
0.5321821979992574,0
0.5261476246967159,0
0.6286260363767104,0
0.5966646787914672,0
0.5925876555438917,0
0.5640277849471664,0
0.5674650428328097,0
0.6044108477892317,0
0.6116371187642139,0
0.5239939314881829,0
0.611490310679346,0
0.5760192434015294,0
0.5777147009173534,0
0.5744195375695775,0
0.6238044852331479,0
0.5892851465997427,0
0.6210965213829962,0
0.6442498596055984,0
0.5228079854733102,0
0.5182517616443381,0
0.5146699633699325,0
0.5362007955626777,0
0.5892498100274319,0
0.5829868805651144,0
0.5262852453054269,0
0.5800783416284236,0
0.5784703077904594,0
0.5087935182086974,0
0.5354640988015767,0
0.55375445089229,0
0.6048420999111012,0
0.5387968550161908,0
0.6188042584700733,0
0.542679140572075,0
0.5886138367269583,0
0.5417081054290095,0
0.5765625431731941,0
0.5482166983538096,0
0.5880156015494646,0
0.583181601266434,0
0.570172994755503,0
0.5619118890857543,0
0.6010243351177151,0
0.5972122909947182,0
0.6340091376041366,0
0.6041384823789352,0
0.5934888333217941,0
0.5807078845429332,0
0.5948656882616928,0
0.5949543733490829,0
0.5948630372534134,0
0.6169392580407992,0
0.5896246695251337,0
0.5902860459760356,0
0.5627238271756351,0
0.6415214971121209,0
0.5438192951354791,0
0.6059030393135013,0
0.6920176532105816,0
0.696217050205419,0
0.6968661715733849,0
0.5217814059639834,0
0.5972933536109474,0
0.6034274936670471,0
0.6125320186988321,0
0.6676008590569463,0
0.5260743251410542,0
0.5342831225170032,0
0.5225510651678441,0
0.5208308354422073,0
0.6064394603143011,0
0.5994843434837319,0
0.5197307987040661,0
0.5301760322808182,0
0.5410285394696305,0
0.6152502564709604,0
0.6077392195771062,0
0.5246597764712997,0
0.565723742013687,0
0.513717381908095,0
0.514654126999385,0
0.6174399069153743,0
0.5393136823156128,0
0.522693323359228,0
0.6418160373788824,0
0.6249871974674338,0
0.6180899765907624,0
0.6529133580156102,0
0.6544296833536284,0
0.5282723104329399,0
0.531878200673826,0
0.623469548531707,0
0.5885683122221488,0
0.5632407429457811,0
0.5568658941121076,0
0.6343536506847856,0
0.6317570511336433,0
0.6296015871067052,0
0.524317374799705,0
0.5567341169254156,0
0.5608412688096461,0
0.5268668474731162,0
0.6007094437622884,0
0.6458484614660374,0
0.598322889724988,0
0.6071182722728884,0
0.573940811893655,0
0.5767761497544454,0
0.6203026462134197,0
0.5526075743654444,0
0.5737256090791684,0
0.5950493173605981,0
0.6502251441423363,0
0.6596924558368757,0
0.610524628021046,0
0.5084316756177211,0
0.5325063358982771,0
0.5536560988267318,0
0.5978079890306031,0
0.6127643455624211,0
0.5536039557007247,0
0.5464315864702419,0
0.6266430154376357,0
0.562128504157884,0
0.555926005762955,0
0.5831441663405015,0
0.5649570626058382,0
0.5855247035477862,0
0.5801406987393146,0
0.5559457554571331,0
0.5935189904490911,0
0.6175001381177008,0
0.5565169386054015,0
0.5756423661513134,0
0.6023395925409859,0
0.5947659101368996,0
0.6101728875981275,0
0.5093798994114304,0
0.5294040326321827,0
0.5321744800980681,0
0.542367411718184,0
0.5239163350125804,0
0.5445582280612857,0
0.539799124834763,0
0.5245543324801097,0
0.5225855697276361,0
0.6514327530765308,0
0.6245950008198027,0
0.5326325480879369,0
0.541887592302511,0
0.6030622600910549,0
0.5938788914292743,0
0.6091705494772535,0
0.6174096718537752,0
0.5622345876767091,0
0.5470134607312502,0
0.6039521653911167,0
0.5274127343336216,0
0.5393529378723253,0
0.5953027878321194,0
0.5520767065532884,0
0.5526587509236865,0
0.535103403985125,0
0.5359560763947774,0
0.528253371140843,0
0.5793795727918808,0
0.5418404252956415,0
0.5393410121851792,0
0.5251998803813408,0
0.5482600411392259,0
0.5341417873574638,0
0.513071021172043,0
0.5113398051345042,0
0.5181865733134593,0
0.5427677389424818,0
0.5330873253061734,0
0.5383885521184544,0
0.528493096687309,0
0.6229611676733776,0
0.6403956985515213,0
0.5534176147097241,0
0.5951235326005451,0
0.6048239351481824,0
0.5586655461714135,0
0.5858122567187743,0
0.5959685076809694,0
0.5638962237068181,0
0.6272384892132568,0
0.5122472747325129,0
0.5383010696729161,0
0.545606386645781,0
0.564410367843227,0
0.5370119242165191,0
0.5505279363604466,0
0.5377293936000359,0
0.5489625870172709,0
0.549693651453915,0
0.5447526646773663,0
0.5858971768572003,0
0.5422718512347007,0
0.5754694079072252,0
0.533592319939969,0
0.531568203604092,0
0.5931454749516503,0
0.5799616587620308,0
0.5586761481538758,0
0.5654603541038943,0
0.558034015690081,0
0.5350068807842792,0
0.5507649790247724,0
0.6164726445157424,0
0.5653859010002865,0
0.5635255907583167,0
0.5596392247730353,0
0.5373756503182929,0
0.6078946404078015,0
0.54689402337502,0
0.5718661303728988,0
0.5230718788099328,0
0.5276719454040226,0
0.5525235138320386,0
0.5563542875077089,0
0.5360600344239304,0
0.5361649840877117,0
0.607242537212086,0
0.524377681460077,0
0.5169028565718444,0
0.548030192203161,0
0.5304208798853334,0
0.5388361169544758,0
0.6426321883280072,0
0.5890760181476049,0
0.5838324263386705,0
0.5605713078544744,0
0.5565909791001789,0
0.5530144836398331,0
0.6021007601641122,0
0.5489261891635971,0
0.5634776270869521,0
0.581209382636383,0
0.5143835303617426,0
0.5119595684269497,0
0.5120830719939693,0
0.51152943090567915,0
0.5077620263701673,0
0.5076923430172563,0
0.5100983516016893,0
0.5122874755188926,0
0.6505539399213728,0
0.6239452782401024,0
0.5934123516871679,0
0.5519261033794761,0
0.6065953014057944,0
0.6057824466707814,0
0.5973255847471398,0
0.6410934072188356,0
0.6797876281178135,0
0.5609631828138472,0
0.542917382143872,0
0.5322939813555847,0
0.5194719970637923,0
0.5268125045134396,0
0.5235207272674408,0
0.6190816210913669,0
0.5699921194925084,0
0.569381221306372,0
0.5276946256648676,0
0.5617260243835387,0
0.6019304096708017,0
0.6298009539343197,0
0.56424637798391,0
0.5666347474596357,0
0.5508414315062251,0
0.5218404184571059,0
0.562106597572409,0
0.5888731521584158,0
0.5478320301190097,0
0.5741598987139616,0
0.5658225029196744,0
0.5194126619154551,0
0.5197978437811782,0
0.5196260112676463,0
0.5552860203942219,0
0.6128606785369124,0
0.6128749141885439,0
0.5398642091555039,0
0.5553018247194768,0
0.5804780160386463,0
0.5954360081180733,0
0.5866255813084912,0
0.5619315823416433,0
0.6094788217714199,0
0.5660342561890647,0
0.58355079431427,0
0.5949567831834645,0
0.537990637110739,0
0.6279029712695918,0
0.5982820324985718,0
0.5664483581456828,0
0.5544067295592237,0
0.5309628300611114,0
0.5132217918691959,0
0.5153717043595215,0
0.5161903628441555,0
0.5271602385705912,0
0.5510351498461689,0
0.6001799605505115,0
0.537383605606722,0
0.525894561955949,0
0.5872622306371753,0
0.5870273394351275,0
0.6320652453898948,0
0.5412991924971847,0
0.6027495901596075,0
0.5862397170597903,0
0.5469413529325159,0
0.5547024170369254,0
0.5689775987420721,0
0.5775500189977657,0
0.624567566717875,0
0.6449110319457951,0
0.5648172082904865,0
0.6050569479590914,0
0.5225998654799453,0
0.5137528301381998,0
0.576681189910099,0
0.5755023886608984,0
0.6217945109095961,0
0.6250788348643308,0
0.5294999486752784,0
0.5370427542095517,0
0.5153042678781551,0
0.5149925792498187,0
0.5147326091649934,0
0.5654841883019147,0
0.5582557263236007,0
0.5570519478935321,0
0.5425518222214458,0
0.5732437471165452,0
0.5626974979667521,0
0.6235301134618776,0
0.5848491493753036,0
0.5504821582510439,0
0.5353305216470511,0
0.6096104357562535,0
0.5232781596942687,0
0.5591009230043811,0
0.5823089246080349,0
0.5642594091768895,0
0.5498614715000452,0
0.5858343364456907,0
0.537492988890789,0
0.6042099875496868,0
0.5803939981720484,0
0.5685952252809071,0
0.5987248999583248,0
0.5440256900502178,0
0.5551655087387568,0
0.5579173555288445,0
0.5845099167510609,0
0.6354092991512011,0
0.5538364900998166,0
0.6004242189462278,0
0.5789203755578777,0
0.5695256300998246,0
0.5749176748568535,0
0.5688709152331591,0
0.5361709526927851,0
0.5419191193043144,0
0.5438612203228281,0
0.542751111443169,0
0.5552205794200161,0
0.5351496744845721,0
0.5709739629330935,0
0.5801794270632187,0
0.5637535864065999,0
0.5690371915709921,0
0.5521538591602823,0
0.5487355251945316,0
0.5458644591500155,0
0.5567045029750394,0
0.5032239803186057,0
0.5400184684663918,0
0.5411733046149675,0
0.5426970093685074,0
0.6258111425594214,0
0.5461787735289513,0
0.5538639182170713,0
0.5422847582870371,0
0.5669969125185138,0
0.535288731104388,0
0.5297829505603413,0
0.5576869761116081,0
0.5981733937040845,0
0.5651497447581064,0
0.5420186629874564,0
0.5641305685798799,0
0.5850477464889521,0
0.5607277220921741,0
0.5970590513068548,0
0.5679283903843187,0
0.5916498564830773,0
0.6143235646376136,0
0.6097003905669048,0
0.6087888376480954,0
0.6591219990238889,0
0.6449254588640291,0
0.6184237022369122,0
0.6331791923307134,0
0.5601781254660853,0
0.5613488258642068,0
0.557795755788334,0
0.5457035695696678,0
0.589424063641806,0
0.6194494312149993,0
0.6061503929427682,0
0.5119000523277336,0
0.5656235017280935,0
0.5407702791477159,0
0.5700448154365105,0
0.5948931620216787,0
0.5861305596054232,0
0.5388204619355489,0
0.6169990465497114,0
0.6286848652159123,0
0.5722955171820574,0
0.5790866188172948,0
0.5664962465250822,0
0.5670386489833881,0
0.5804022784007864,0
0.5962889582518063,0
0.6070152244140197,0
0.6275365490366598,0
0.5998266815461056,0
0.5543489214851025,0
0.59173223961119,0
0.5802468948032239,0
0.5826391875191542,0
0.5847736363898737,0
0.5593949851834578,0
0.5640223751298057,0
0.5515254378017418,0
0.5849117905641102,0
0.6090186427192384,0
0.6210103847247684,0
0.5387277727160235,0
0.5380647061716641,0
0.527960300182559,0
0.5348705497363201,0
0.526188013766422,0
0.5327816573038225,0
0.5275341167507194,0
0.5981125806117948,0
0.6001466050934949,0
0.529262521363711,0
0.5583985065341589,0
0.5859655945118181,0
0.566999367631006,0
0.5622180971085957,0
0.5591489913310321,0
0.5492401343419958,0
0.5313478294097509,0
0.6058894285122067,0
0.6820912381537468,0
0.6805942335917924,0
0.6763362072338448,0
0.6711787047811225,0
0.6709509043766732,0
0.6621063518838272,0
0.6486054658835557,0
0.627086266060818,0
0.6421049553194396,0
0.6052227762101309,0
0.5288997527373421,0
0.5298270433245141,0
0.5202734039076566,0
0.520025407312938,0
0.5638099048090996,0
0.5539135845135256,0
0.5549671936808555,0
0.5530300565240809,0
0.5726765863290705,0
0.5765305607512812,0
0.5356521429280545,0
0.5288573945126104,0
0.5928119224093795,0
0.583282476323545,0
0.5728246342738337,0
0.5958305274011246,0
0.5651101777059367,0
0.5754222564774681,0
0.5547261296463567,0
0.5964321834616608,0
0.556775082225352,0
0.6370573846558885,0
0.6184513110260746,0
0.6123523396367503,0
0.5745515415970944,0
0.5433910770002094,0
0.6051415377276416,0
0.6237805483410497,0
0.6269326143908917,0
0.6760583539629044,0
0.6784566030955399,0
0.6650223865490101,0
0.6371644305326482,0
0.5775656340239113,0
0.582808667773299,0
0.5802140137882198,0
0.5737647389430357,0
0.6257743768989327,0
0.6176349956788117,0
0.5791582782707682,0
0.5669843913936344,0
0.5716254403289779,0
0.5825424023727849,0
0.5936499848236166,0
0.5370522020539572,0
0.6253499446649288,0
0.6260190636588421,0
0.5089545424697002,0
0.5172599143493264,0
0.5422016060901936,0
0.5316899644083891,0
0.5315278648392254,0
0.6286437788093096,0
0.6246280613670373,0
0.6506723713884167,0
0.6667326232788827,0
0.6589031266147882,0
0.5759694215298433,0
0.5518932117629576,0
0.5722955171820574,0
0.5751847683241093,0
0.5759518369710834,0
0.6274140640132745,0
0.5745857631293313,0
0.561016625624046,0
0.6111148841655188,0
0.5764433992936752,0
0.6469613467011758,0
0.635950064117228,0
0.6163655342084534,0
0.6076595936974886,0
0.611719540962848,0
0.6546148779765522,0
0.6571434055059476,0
0.5178758279731018,0
0.5162550197078731,0
0.5154718340127514,0
0.5704445175482662,0
0.6354190289973757,0
0.5647230650411299,0
0.5550358526841613,0
0.5280390524441216,0
0.63416087947415,0
0.6044299754994394,0
0.578251321889147,0
0.5679801660318595,0
0.594566812520727,0
0.5467525252472653,0
0.5174531562100602,0
0.5169448084539137,0
0.5083919868542559,0
0.5138606978251572,0
0.5059447198634632,0
0.6689805828886622,0
0.6704290006051113,0
0.6809002348299532,0
0.685093380063347,0
0.5107029897901554,0
0.5809153205406805,0
0.5411047717231259,0
0.654868963718179,0
0.6385317059369197,0
0.5301234740814746,0
0.5596505611274251,0
0.5935812325301688,0
0.5398808526376481,0
0.5315562514204545,0
0.5409269762532372,0
0.5923850821253119,0
0.5405244148375851,0
0.5644710921490484,0
0.5569367148753054,0
0.5539931471823968,0
0.546082103456034,0
0.5550373345100015,0
0.5294922256458724,0
0.5272320255571414,0
0.5166257933957298,0
0.5164530576137879,0
0.5754032000696785,0
0.5865770812666514,0
0.5275243963072583,0
0.5293716449060532,0
0.550967362555387,0
0.5642195777043403,0
0.5385799117182468,0
0.5209249211129802,0
0.5927851282932473,0
0.5957635786281961,0
0.5716839632081917,0
0.5696577697194469,0
0.5913019061847049,0
0.5912840229307051,0
0.5438552664879205,0
0.5726915140678288,0
0.5544499611313592,0
0.5742540286443701,0
0.5545485260341677,0
0.575851699013596,0
0.5602059660577693,0
0.6023877363986597,0
0.5937300705867448,0
0.5878125783601945,0
0.5892708668629306,0
0.5753440749165809,0
0.6508719124786863,0
0.5197284274020136,0
0.5459812158542632,0
0.5183525014843989,0
0.5422316404387474,0
0.5791504787640688,0
0.5809116687455848,0
0.5807675374912477,0
0.5895128759507317,0
0.5228338315190599,0
0.5404248217540104,0
0.5843649231699297,0
0.576295433661277,0
0.579791612197162,0
0.5555549256013405,0
0.5604986388770969,0
0.5608023532979138,0
0.5724668498551891,0
0.5536316337155114,0
0.5834059476239297,0
0.6196280997590217,0
0.5853387942653883,0
0.5846383829260194,0
0.562136380623791,0
0.5633369268041016,0
0.5764299706348506,0
0.5580142850342459,0
0.6166969956836029,0
0.5475466500897951,0
0.5961192331895225,0
0.5965980153115592,0
0.5959923456689759,0
